timestamp,symbol,quantity,ref_price,fill_price,leverage,margin_required,order_id,status,product,capital_base
2026-08-04T15:21:06.319433+05:30,CAPILLARY,93,537.0,537.7328,3.25,15368.303475,260804221599269,filled,MTF,300000.0
2026-08-04T15:21:10.621354+05:30,EPACKPEB,193,258.65,258.6,2.0,24945.25,260804221599667,filled,MTF,300000.0
2026-08-04T15:21:14.908011+05:30,KKCL,93,533.85,534.4527,2.0,24868.199999999997,260804221599957,filled,MTF,300000.0
2026-08-04T15:21:19.172820+05:30,MAHASTEEL,23,1084.0,1084.0,1.0,24932.0,260804221600248,filled,CNC,150000.0
2026-08-04T15:21:23.449867+05:30,PAUSHAKLTD,67,736.0,735.75,2.0,24647.625,260804221600520,filled,MTF,300000.0
2026-08-04T15:21:27.780797+05:30,UEL,123,202.91,,1.0,24957.93,260804221600815,rejected,CNC,150000.0
