timestamp,symbol,quantity,ref_price,fill_price,leverage,margin_required,order_id,status,product,capital_base
2026-08-11T15:21:06.669203+05:30,INDSWFTLAB,263,284.68,,2.55,29341.882196000002,260811221361498,rejected,MTF,300000.0
2026-08-11T15:21:11.013162+05:30,KOLTEPATIL,145,516.8,516.6731,3.15,23770.291525,260811221361903,filled,MTF,300000.0
2026-08-11T15:21:16.470454+05:30,ROLEXRINGS,425,176.41,177.4387,2.97,25411.729200000005,260811221362372,filled,MTF,300000.0
2026-08-11T15:21:22.119480+05:30,WINDLAS,79,941.0,941.6797,3.06,24271.6835,260811221362878,filled,MTF,300000.0
