timestamp,symbol,quantity,ref_price,fill_price,leverage,margin_required,order_id,status,product,capital_base
2026-09-02T15:21:13.343435+05:30,ANTELOPUS,105,951.15,,1.56,99870.75,231260902149009,not_filled,CNC,700000.0
2026-09-02T15:21:13.344272+05:30,HERITGFOOD,529,377.85,378.0,3.16,63322.824,231260902149109,filled,MTF,1400000
2026-09-02T15:21:14.289039+05:30,INDOCO,731,273.27,274.0386,2.5,79904.15,321260902743009,filled,MTF,1400000
2026-09-02T15:21:14.978201+05:30,TBZ,242,412.3,,1.0,99776.6,221260902724009,not_filled,CNC,700000.0
2026-09-02T15:21:14.978577+05:30,WINDLAS,181,1099.2,1101.477,2.5,79582.08,321260902743109,filled,MTF,1400000
2026-09-02T15:21:15.657407+05:30,XPROINDIA,154,1291.5,1291.5,2.5,79556.4,321260902743209,filled,MTF,1400000
