timestamp,symbol,quantity,ref_price,fill_price,leverage,margin_required,order_id,status,product,capital_base
2026-09-07T15:21:01.399497+05:30,CHEMPLASTS,1261,184.94,184.7831,2.79,83488.945,221260907740209,filled,MTF,1400000
2026-09-07T15:21:02.548075+05:30,GNRL,1019,114.4,114.89,0.0,116573.6,23126090769809,filled,CNC,700000.0
2026-09-07T15:21:03.301696+05:30,HIKAL,959,243.24,242.9411,2.5,93306.87,23126090769609,filled,MTF,1400000
2026-09-07T15:21:04.014447+05:30,PITTIENG,198,1175.0,1174.901,2.5,93060.0,23126090769709,filled,MTF,1400000
2026-09-07T15:21:04.743061+05:30,RML,167,1393.3,,2.5,93072.44,34126090769609,not_filled,MTF,1400000
2026-09-07T15:21:04.743533+05:30,TALBROAUTO,538,433.2,433.5513,2.5,93224.64,321260907804109,filled,MTF,1400000
