timestamp,symbol,quantity,ref_price,fill_price,leverage,margin_required,order_id,status,product,capital_base
2026-08-10T15:21:06.630133+05:30,GARUDA,128,194.09,194.0,1.0,24843.52,260810221270192,filled,CNC,150000.0
2026-08-10T15:21:12.085237+05:30,JGCHEM,80,622.75,619.3,2.76,17957.4024,260810221270462,filled,MTF,300000.0
2026-08-10T15:21:17.093727+05:30,KPL,15,3134.1,,2.49,18870.416100000002,260810221270675,rejected,MTF,300000.0
2026-08-10T15:21:21.414646+05:30,PIXTRANS,25,1969.1,1972.0,3.06,16130.96,260810221270893,filled,MTF,300000.0
2026-08-10T15:21:26.656846+05:30,RAMCOIND,134,372.8,373.5836,2.97,16871.5179,260810221271146,filled,MTF,300000.0
2026-08-10T15:21:31.683524+05:30,UNIVCABLES,29,1693.4,,2.47,19879.16128,260810221271362,rejected,MTF,300000.0
