timestamp,symbol,quantity,ref_price,fill_price,leverage,margin_required,order_id,status,product,capital_base
2026-09-01T15:21:00.832073+05:30,JINDALPOLY,503,694.45,,2.77,125995.52,321260901678609,not_filled,MTF,1400000
2026-09-01T15:21:00.832587+05:30,SAKAR,181,964.75,961.5373,1.0,174619.75,221260901669709,filled,CNC,700000.0
2026-09-01T15:21:01.713798+05:30,SOTL,454,769.85,773.7783,2.5,139804.77,321260901678509,filled,MTF,1400000
2026-09-01T15:21:02.455805+05:30,SSWL,981,356.7,361.4802,3.09,113409.945,34126090172909,filled,MTF,1400000
