timestamp,open,high,low,close,volume,oi
2026-08-06T09:30:00+05:30,520.0,520.0,520.0,520.0,1587027,0
2026-08-06T09:45:00+05:30,520.0,520.0,520.0,520.0,0,0
2026-08-06T10:00:00+05:30,520.1,558.95,520.0,557.45,4304406,0
2026-08-06T10:15:00+05:30,557.45,585.85,555.0,582.4,2997009,0
2026-08-06T10:30:00+05:30,582.65,584.85,574.1,574.15,1037541,0
2026-08-06T10:45:00+05:30,574.15,578.15,565.1,566.65,819837,0
2026-08-06T11:00:00+05:30,566.75,576.7,566.7,574.25,482134,0
2026-08-06T11:15:00+05:30,574.25,579.0,570.0,572.0,375438,0
2026-08-06T11:30:00+05:30,572.0,576.0,570.3,573.1,145113,0
2026-08-06T11:45:00+05:30,573.1,573.45,568.0,571.65,164714,0
2026-08-06T12:00:00+05:30,571.65,574.8,571.0,572.5,126724,0
2026-08-06T12:15:00+05:30,572.1,578.0,571.0,578.0,268514,0
2026-08-06T12:30:00+05:30,578.0,592.0,577.6,586.55,1196692,0
2026-08-06T12:45:00+05:30,586.5,613.8,586.1,600.75,1501551,0
2026-08-06T13:00:00+05:30,600.75,604.3,595.65,603.45,348957,0
2026-08-06T13:15:00+05:30,603.25,612.0,603.25,605.05,417644,0
2026-08-06T13:30:00+05:30,605.1,608.0,600.85,606.4,194715,0
2026-08-06T13:45:00+05:30,606.35,613.5,605.05,612.55,415606,0
2026-08-06T14:00:00+05:30,612.55,617.45,606.5,615.0,392702,0
2026-08-06T14:15:00+05:30,615.05,624.0,614.4,624.0,692651,0
2026-08-06T14:30:00+05:30,624.0,624.0,624.0,624.0,22336,0
2026-08-06T14:45:00+05:30,624.0,624.0,624.0,624.0,19493,0
2026-08-06T15:00:00+05:30,624.0,624.0,624.0,624.0,18753,0
2026-08-06T15:15:00+05:30,624.0,624.0,624.0,624.0,8406,0
2026-08-07T09:15:00+05:30,665.5,683.8,632.75,637.8,3718691,0
2026-08-07T09:30:00+05:30,637.2,663.8,636.35,661.2,1352930,0
2026-08-07T09:45:00+05:30,659.55,686.5,656.4,674.0,1851409,0
2026-08-07T10:00:00+05:30,673.5,673.9,660.6,667.45,850433,0
2026-08-07T10:15:00+05:30,667.5,676.7,664.45,672.0,633243,0
2026-08-07T10:30:00+05:30,671.55,673.0,665.6,668.35,291309,0
2026-08-07T10:45:00+05:30,669.3,669.65,665.2,665.95,154137,0
2026-08-07T11:00:00+05:30,666.0,666.8,646.75,649.85,486707,0
2026-08-07T11:15:00+05:30,649.9,653.4,643.85,652.5,493550,0
2026-08-07T11:30:00+05:30,652.5,654.95,650.1,650.4,174627,0
2026-08-07T11:45:00+05:30,650.4,654.95,650.2,653.35,96543,0
2026-08-07T12:00:00+05:30,653.5,661.5,652.3,659.0,180689,0
2026-08-07T12:15:00+05:30,659.0,664.95,654.3,661.55,272883,0
2026-08-07T12:30:00+05:30,661.75,662.5,657.4,660.1,80890,0
2026-08-07T12:45:00+05:30,660.1,660.95,653.4,658.65,98676,0
2026-08-07T13:00:00+05:30,658.65,659.7,653.0,654.05,89180,0
2026-08-07T13:15:00+05:30,654.0,657.0,654.0,654.5,39467,0
2026-08-07T13:30:00+05:30,654.5,655.0,648.6,651.95,107113,0
2026-08-07T13:45:00+05:30,651.3,655.0,650.75,652.3,53834,0
2026-08-07T14:00:00+05:30,652.2,652.75,639.6,642.95,284655,0
2026-08-07T14:15:00+05:30,642.95,643.9,635.1,642.6,286589,0
2026-08-07T14:30:00+05:30,643.0,644.9,638.35,640.4,134961,0
2026-08-07T14:45:00+05:30,640.4,643.0,631.2,635.1,328664,0
2026-08-07T15:00:00+05:30,636.0,636.0,605.0,609.0,1012314,0
2026-08-07T15:15:00+05:30,608.6,612.0,593.05,594.55,677712,0
2026-08-10T09:15:00+05:30,600.0,613.75,595.5,602.55,727893,0
2026-08-10T09:30:00+05:30,602.4,626.0,597.0,622.65,685095,0
2026-08-10T09:45:00+05:30,622.65,638.6,622.0,638.2,893700,0
2026-08-10T10:00:00+05:30,638.0,643.65,634.0,643.4,461926,0
2026-08-10T10:15:00+05:30,643.4,644.8,636.15,637.5,324703,0
2026-08-10T10:30:00+05:30,637.45,637.5,625.1,629.45,370190,0
2026-08-10T10:45:00+05:30,629.45,633.0,626.1,627.25,135785,0
2026-08-10T11:00:00+05:30,627.25,630.0,625.15,627.35,56262,0
2026-08-10T11:15:00+05:30,627.0,628.7,625.05,625.3,75262,0
2026-08-10T11:30:00+05:30,625.3,629.8,625.05,626.0,60178,0
2026-08-10T11:45:00+05:30,626.0,628.75,625.8,626.9,24633,0
2026-08-10T12:00:00+05:30,627.0,635.75,626.8,631.0,112590,0
2026-08-10T12:15:00+05:30,631.0,631.8,627.7,629.4,57877,0
2026-08-10T12:30:00+05:30,629.2,630.45,627.8,628.65,29158,0
2026-08-10T12:45:00+05:30,628.85,629.5,627.85,628.05,18398,0
2026-08-10T13:00:00+05:30,628.05,636.95,627.0,632.8,81475,0
2026-08-10T13:15:00+05:30,633.0,634.45,631.5,632.65,34018,0
2026-08-10T13:30:00+05:30,632.3,635.5,631.3,631.35,42445,0
2026-08-10T13:45:00+05:30,631.85,632.25,629.3,629.5,27862,0
2026-08-10T14:00:00+05:30,629.65,630.6,625.5,625.75,106396,0
2026-08-10T14:15:00+05:30,626.0,634.3,625.05,632.65,123134,0
