timestamp,open,high,low,close,volume,oi
2025-07-16T09:15:00+05:30,1140.2,1146.9,1135.0,1139.3,1477,0
2025-07-16T09:30:00+05:30,1139.3,1141.4,1137.0,1138.5,197,0
2025-07-16T09:45:00+05:30,1139.7,1141.2,1135.0,1135.7,1185,0
2025-07-16T10:00:00+05:30,1135.7,1143.7,1135.7,1140.1,1166,0
2025-07-16T10:15:00+05:30,1140.2,1148.3,1140.2,1147.0,393,0
2025-07-16T10:30:00+05:30,1146.9,1147.9,1142.7,1146.7,386,0
2025-07-16T10:45:00+05:30,1146.6,1146.6,1143.1,1144.2,478,0
2025-07-16T11:00:00+05:30,1145.5,1145.8,1142.7,1144.2,227,0
2025-07-16T11:15:00+05:30,1144.2,1144.2,1142.0,1142.1,28,0
2025-07-16T11:30:00+05:30,1142.0,1146.1,1141.0,1144.6,784,0
2025-07-16T11:45:00+05:30,1144.6,1144.6,1141.6,1141.7,117,0
2025-07-16T12:00:00+05:30,1142.9,1143.4,1141.4,1143.1,92,0
2025-07-16T12:15:00+05:30,1143.2,1143.9,1141.5,1141.5,47,0
2025-07-16T12:30:00+05:30,1142.2,1145.2,1141.5,1141.5,405,0
2025-07-16T12:45:00+05:30,1141.5,1142.0,1136.0,1138.0,1657,0
2025-07-16T13:00:00+05:30,1138.0,1140.0,1138.0,1138.2,63,0
2025-07-16T13:15:00+05:30,1138.2,1140.2,1138.2,1140.0,50,0
2025-07-16T13:30:00+05:30,1140.0,1141.6,1139.1,1139.7,164,0
2025-07-16T13:45:00+05:30,1139.6,1141.4,1139.1,1140.0,126,0
2025-07-16T14:00:00+05:30,1140.0,1140.0,1138.7,1139.3,61,0
2025-07-16T14:15:00+05:30,1139.1,1139.8,1138.3,1139.2,139,0
2025-07-16T14:30:00+05:30,1138.2,1139.8,1138.2,1139.6,96,0
2025-07-16T14:45:00+05:30,1139.5,1143.6,1137.9,1141.9,704,0
2025-07-16T15:00:00+05:30,1142.9,1143.0,1140.0,1141.2,307,0
2025-07-16T15:15:00+05:30,1140.4,1147.6,1139.5,1139.5,1749,0
2025-07-17T09:15:00+05:30,1141.3,1151.2,1138.6,1140.5,412,0
2025-07-17T09:30:00+05:30,1140.6,1141.0,1136.6,1140.2,571,0
2025-07-17T09:45:00+05:30,1140.2,1140.8,1137.1,1140.8,220,0
2025-07-17T10:00:00+05:30,1140.9,1142.4,1139.2,1141.6,344,0
2025-07-17T10:15:00+05:30,1141.6,1142.1,1138.6,1141.2,203,0
2025-07-17T10:30:00+05:30,1141.2,1143.2,1139.2,1141.0,344,0
2025-07-17T10:45:00+05:30,1141.0,1143.7,1141.0,1141.2,204,0
2025-07-17T11:00:00+05:30,1142.4,1148.8,1141.1,1146.5,388,0
2025-07-17T11:15:00+05:30,1145.4,1145.4,1143.0,1144.6,267,0
2025-07-17T11:30:00+05:30,1143.7,1147.1,1143.7,1146.4,271,0
2025-07-17T11:45:00+05:30,1146.6,1147.1,1144.3,1144.5,501,0
2025-07-17T12:00:00+05:30,1144.5,1145.5,1141.0,1141.4,210,0
2025-07-17T12:15:00+05:30,1140.4,1141.7,1140.2,1140.3,528,0
2025-07-17T12:30:00+05:30,1140.3,1143.3,1140.3,1141.2,122,0
2025-07-17T12:45:00+05:30,1141.5,1141.5,1136.8,1139.1,552,0
2025-07-17T13:00:00+05:30,1139.1,1140.1,1138.9,1139.1,257,0
2025-07-17T13:15:00+05:30,1139.1,1139.2,1136.6,1139.2,639,0
2025-07-17T13:30:00+05:30,1139.2,1139.2,1137.4,1138.8,4,0
2025-07-17T13:45:00+05:30,1138.8,1140.2,1136.5,1139.8,278,0
2025-07-17T14:00:00+05:30,1139.8,1140.5,1137.0,1139.1,126,0
2025-07-17T14:15:00+05:30,1139.1,1139.1,1135.0,1135.0,1492,0
2025-07-17T14:30:00+05:30,1135.0,1137.6,1135.0,1137.5,176,0
2025-07-17T14:45:00+05:30,1137.5,1137.8,1118.0,1121.1,9394,0
2025-07-17T15:00:00+05:30,1121.8,1125.4,1114.4,1119.4,8293,0
2025-07-17T15:15:00+05:30,1119.0,1124.5,1102.5,1117.0,6635,0
2025-07-18T09:15:00+05:30,1126.8,1126.8,1118.8,1121.2,1131,0
2025-07-18T09:30:00+05:30,1119.9,1121.2,1115.4,1118.0,2238,0
2025-07-18T09:45:00+05:30,1116.6,1120.4,1116.5,1120.0,1039,0
2025-07-18T10:00:00+05:30,1119.6,1120.0,1110.3,1111.1,1101,0
2025-07-18T10:15:00+05:30,1110.6,1112.4,1100.7,1103.5,1941,0
2025-07-18T10:30:00+05:30,1103.7,1108.5,1102.1,1107.4,334,0
2025-07-18T10:45:00+05:30,1105.6,1107.5,1105.0,1105.8,190,0
2025-07-18T11:00:00+05:30,1106.8,1112.8,1105.9,1110.0,393,0
2025-07-18T11:15:00+05:30,1111.2,1113.8,1111.2,1113.3,157,0
2025-07-18T11:30:00+05:30,1113.3,1114.9,1109.8,1109.8,379,0
2025-07-18T11:45:00+05:30,1109.2,1113.9,1108.9,1113.9,289,0
2025-07-18T12:00:00+05:30,1112.6,1114.9,1110.6,1112.8,454,0
2025-07-18T12:15:00+05:30,1112.1,1112.1,1108.3,1110.5,935,0
2025-07-18T12:30:00+05:30,1110.5,1113.2,1110.4,1111.5,131,0
2025-07-18T12:45:00+05:30,1111.0,1111.0,1102.8,1106.1,986,0
2025-07-18T13:00:00+05:30,1106.1,1107.0,1105.1,1107.0,141,0
2025-07-18T13:15:00+05:30,1107.0,1107.0,1105.8,1106.4,20,0
2025-07-18T13:30:00+05:30,1106.4,1108.6,1105.1,1107.1,137,0
2025-07-18T13:45:00+05:30,1107.1,1108.3,1104.7,1104.7,318,0
2025-07-18T14:00:00+05:30,1105.0,1106.6,1102.8,1105.5,740,0
2025-07-18T14:15:00+05:30,1105.5,1106.0,1102.5,1105.0,361,0
2025-07-18T14:30:00+05:30,1105.0,1109.2,1104.6,1108.5,499,0
2025-07-18T14:45:00+05:30,1108.3,1108.5,1103.0,1107.2,682,0
2025-07-18T15:00:00+05:30,1107.2,1108.8,1105.3,1106.4,555,0
2025-07-18T15:15:00+05:30,1105.3,1110.2,1103.3,1104.2,1410,0
2025-07-21T09:15:00+05:30,1100.0,1104.9,1092.8,1095.7,1960,0
2025-07-21T09:30:00+05:30,1095.7,1096.9,1087.6,1096.9,756,0
2025-07-21T09:45:00+05:30,1095.9,1096.8,1090.8,1096.8,611,0
2025-07-21T10:00:00+05:30,1096.7,1097.6,1094.5,1094.5,305,0
2025-07-21T10:15:00+05:30,1095.4,1105.0,1095.4,1101.9,374,0
2025-07-21T10:30:00+05:30,1100.2,1100.9,1096.8,1099.1,369,0
2025-07-21T10:45:00+05:30,1099.0,1101.7,1097.1,1099.2,1605,0
2025-07-21T11:00:00+05:30,1099.2,1099.2,1093.0,1095.2,839,0
2025-07-21T11:15:00+05:30,1094.5,1097.2,1092.6,1096.7,534,0
2025-07-21T11:30:00+05:30,1096.7,1097.0,1093.6,1093.6,126,0
2025-07-21T11:45:00+05:30,1093.6,1097.1,1093.6,1096.9,24,0
2025-07-21T12:00:00+05:30,1096.9,1098.3,1096.8,1097.2,207,0
2025-07-21T12:15:00+05:30,1097.2,1105.0,1097.2,1099.7,613,0
2025-07-21T12:30:00+05:30,1099.7,1103.0,1099.7,1101.0,222,0
2025-07-21T12:45:00+05:30,1102.2,1103.2,1102.0,1103.2,107,0
2025-07-21T13:00:00+05:30,1103.3,1103.3,1100.0,1100.0,602,0
