timestamp,open,high,low,close,volume,oi
2026-09-17T09:30:00+05:30,482.45,482.45,482.45,482.45,5037942,0
2026-09-17T09:45:00+05:30,482.45,482.45,482.45,482.45,0,0
2026-09-17T10:00:00+05:30,482.8,526.7,482.65,499.7,14146891,0
2026-09-17T10:15:00+05:30,499.7,509.0,495.6,503.4,2001887,0
2026-09-17T10:30:00+05:30,503.4,515.5,500.0,504.4,2450398,0
2026-09-17T10:45:00+05:30,504.15,516.85,503.2,513.0,1626389,0
2026-09-17T11:00:00+05:30,512.75,527.5,508.0,522.7,3209754,0
2026-09-17T11:15:00+05:30,522.7,531.7,512.0,525.0,2869543,0
2026-09-17T11:30:00+05:30,525.4,529.9,520.0,528.0,1099740,0
2026-09-17T11:45:00+05:30,528.0,532.95,512.2,516.35,1702670,0
2026-09-17T12:00:00+05:30,516.3,520.45,513.65,517.45,545808,0
2026-09-17T12:15:00+05:30,517.2,523.4,517.0,520.35,554696,0
2026-09-17T12:30:00+05:30,520.35,523.7,515.3,522.7,386623,0
2026-09-17T12:45:00+05:30,522.7,523.75,517.9,523.75,359037,0
2026-09-17T13:00:00+05:30,523.5,534.0,520.7,523.45,1326490,0
2026-09-17T13:15:00+05:30,523.25,526.9,516.0,518.85,682646,0
2026-09-17T13:30:00+05:30,518.6,522.25,515.0,519.5,443742,0
2026-09-17T13:45:00+05:30,519.45,527.45,518.3,524.95,548303,0
2026-09-17T14:00:00+05:30,524.85,528.0,523.0,524.5,717089,0
2026-09-17T14:15:00+05:30,524.95,526.25,523.1,524.7,433574,0
2026-09-17T14:30:00+05:30,524.4,526.0,516.6,517.4,695027,0
2026-09-17T14:45:00+05:30,517.4,527.5,517.0,523.7,765707,0
2026-09-17T15:00:00+05:30,523.7,531.0,520.9,527.75,1513439,0
2026-09-17T15:15:00+05:30,527.55,546.8,527.25,546.0,2765146,0
2026-09-18T09:15:00+05:30,570.0,581.95,535.0,551.65,5610600,0
2026-09-18T09:30:00+05:30,551.65,568.4,544.5,559.45,2852888,0
2026-09-18T09:45:00+05:30,559.1,563.45,555.0,556.15,1011113,0
2026-09-18T10:00:00+05:30,556.15,559.0,545.0,553.1,1554890,0
2026-09-18T10:15:00+05:30,553.15,555.0,548.25,552.15,727022,0
2026-09-18T10:30:00+05:30,552.2,554.0,546.45,546.75,602590,0
2026-09-18T10:45:00+05:30,546.9,549.75,545.0,546.2,492927,0
2026-09-18T11:00:00+05:30,546.45,546.5,533.65,535.8,1188023,0
2026-09-18T11:15:00+05:30,535.8,543.6,528.0,542.6,2030213,0
2026-09-18T11:30:00+05:30,542.6,542.7,532.35,535.4,1197696,0
2026-09-18T11:45:00+05:30,535.4,541.0,535.2,539.4,625706,0
2026-09-18T12:00:00+05:30,539.75,541.85,535.3,537.0,437736,0
2026-09-18T12:15:00+05:30,537.0,537.65,530.15,535.7,570701,0
2026-09-18T12:30:00+05:30,535.7,536.25,525.5,528.0,752771,0
2026-09-18T12:45:00+05:30,528.0,530.0,525.15,527.65,777615,0
2026-09-18T13:00:00+05:30,527.55,528.0,518.05,523.5,1232874,0
2026-09-18T13:15:00+05:30,523.3,527.8,521.15,524.35,674320,0
2026-09-18T13:30:00+05:30,524.35,526.5,522.15,522.95,303502,0
2026-09-18T13:45:00+05:30,523.3,523.4,506.65,507.75,1426396,0
2026-09-18T14:00:00+05:30,507.3,509.8,492.1,494.5,2853236,0
2026-09-18T14:15:00+05:30,494.5,508.7,494.2,508.5,2160963,0
2026-09-18T14:30:00+05:30,508.5,512.0,500.2,508.8,1389265,0
2026-09-18T14:45:00+05:30,508.75,519.95,506.2,517.8,1778055,0
2026-09-18T15:00:00+05:30,518.0,519.0,510.0,511.9,1537650,0
2026-09-18T15:15:00+05:30,511.9,516.0,508.1,512.15,1447211,0
