timestamp,open,high,low,close,volume,oi
2026-09-07T09:30:00+05:30,535.0,535.0,535.0,535.0,286982,0
2026-09-07T09:45:00+05:30,535.0,535.0,535.0,535.0,0,0
2026-09-07T10:00:00+05:30,534.9,588.9,515.85,571.95,3259335,0
2026-09-07T10:15:00+05:30,572.05,583.0,565.0,566.4,697543,0
2026-09-07T10:30:00+05:30,566.25,571.8,555.8,560.6,479304,0
2026-09-07T10:45:00+05:30,560.6,574.2,554.0,567.15,411201,0
2026-09-07T11:00:00+05:30,567.0,570.0,557.3,557.95,168801,0
2026-09-07T11:15:00+05:30,558.0,561.45,556.0,558.3,90007,0
2026-09-07T11:30:00+05:30,558.45,558.75,544.0,544.05,267362,0
2026-09-07T11:45:00+05:30,544.0,551.5,538.2,548.05,396772,0
2026-09-07T12:00:00+05:30,548.05,548.45,542.0,545.4,83794,0
2026-09-07T12:15:00+05:30,545.4,546.8,541.3,541.3,49210,0
2026-09-07T12:30:00+05:30,541.7,545.05,538.55,539.1,97885,0
2026-09-07T12:45:00+05:30,539.1,539.8,535.0,536.15,295472,0
2026-09-07T13:00:00+05:30,536.15,564.45,533.0,555.15,578137,0
2026-09-07T13:15:00+05:30,555.15,564.0,552.15,558.65,191750,0
2026-09-07T13:30:00+05:30,558.35,562.7,556.05,557.8,90446,0
2026-09-07T13:45:00+05:30,557.75,560.0,557.1,557.55,36065,0
2026-09-07T14:00:00+05:30,557.35,561.95,552.25,560.0,157637,0
2026-09-07T14:15:00+05:30,560.0,570.0,559.35,567.75,289042,0
2026-09-07T14:30:00+05:30,567.8,568.9,560.1,566.2,128000,0
2026-09-07T14:45:00+05:30,565.8,569.9,561.2,567.75,125159,0
2026-09-07T15:00:00+05:30,567.25,570.0,563.2,567.45,225469,0
2026-09-07T15:15:00+05:30,567.4,572.9,565.15,568.5,317322,0
2026-09-08T09:15:00+05:30,559.95,566.9,548.0,549.6,129888,0
2026-09-08T09:30:00+05:30,549.8,558.8,549.6,554.6,34123,0
2026-09-08T09:45:00+05:30,554.75,556.0,548.4,548.7,34411,0
2026-09-08T10:00:00+05:30,549.0,549.0,541.85,544.9,65393,0
2026-09-08T10:15:00+05:30,544.9,546.0,541.5,543.95,19350,0
2026-09-08T10:30:00+05:30,543.0,548.7,543.0,543.6,17611,0
2026-09-08T10:45:00+05:30,543.6,546.5,543.05,544.05,7325,0
2026-09-08T11:00:00+05:30,544.05,547.2,542.15,543.7,9780,0
2026-09-08T11:15:00+05:30,544.0,545.0,543.1,543.35,3894,0
2026-09-08T11:30:00+05:30,543.35,544.95,540.5,543.95,15946,0
