symbol,mcap_cr,current_price
DLINKINDIA,1511.44,425.7
SUMMITSEC,1513.71,1388.5
TTKHLTCARE,1516.61,1073.3
ASIANTILES,1519.73,51.26
HITECH,1522.5,74.96
MIIL,1528.48,703.6
YUKEN,1529.29,1125.8
ARDEE,1534.4,48.68
ARFIN,1538.41,91.18
RUBYMILLS,1545.93,462.3
RIR,1547.29,194.45
IPL,1548.14,134.43
KRISHNADEF,1550.98,1037.6
DOLLAR,1561.11,275.25
SESHAPAPER,1561.63,247.61
SURYODAY,1561.92,146.94
NITTAGELA,1567.03,1725.8
KOTIC,1569.02,145.25
KPEL,1575.09,232.32
UTSSAV,1576.86,653.0
BHAGERIA,1577.3,361.4
ONEPOINT,1578.41,60.03
AURUM,1578.57,218.9
MOL,1581.33,62.18
DPEL,1583.16,634.15
GCSL,1588.09,635.1
ASIANHOTNR,1599.17,375.1
ASTEC,1603.14,719.45
GOCOLORS,1613.12,306.7
PNGSREVA,1619.95,511.05
PVP,1620.75,62.24
SERVOTECH,1621.57,71.8
YATRA,1627.06,103.69
QLINE,1628.77,698.2
GOODYEAR,1633.82,708.2
VIVIDEL,1634.24,1838.75
IKIO,1635.88,211.68
ACCENTMIC,1639.77,683.55
ALLCARGO,1644.56,10.98
GARUDA,1644.7,176.77
DELTACORP,1649.2,61.59
CAPACITE,1649.95,195.02
MOBIKWIK,1650.3,209.57
RSL,1653.64,197.88
KROSS,1657.44,256.93
SHREEPUSHK,1659.73,513.25
DIFFNKG,1661.91,444.05
JAICORPLTD,1667.65,95.02
JINDRILL,1670.7,576.5
ACCELYA,1671.59,1119.9
BFINVEST,1673.99,444.5
NGLFINE,1688.13,2731.6
VOEPL,1693.37,494.4
STUDDS,1694.16,430.5
AYMSYNTEX,1695.15,288.35
SMCGLOBAL,1707.24,81.53
GRMOVER,1708.03,82.43
MENONBE,1708.94,304.95
CNL,1711.0,1139.4
INDOKEM,1714.01,614.6
INDIAGLYCO,1714.54,255.8
GRANDOAK,1715.95,33.07
PFS,1716.82,26.73
WENDT,1728.1,8640.5
EPACK,1729.8,179.67
TECHNOCRAF,1733.37,437.65
RGL,1735.11,161.55
RICOAUTO,1737.66,128.43
PAUSHAKLTD,1738.93,705.25
NDRAUTO,1741.56,732.2
INSECTICID,1742.81,598.95
HGS,1757.54,377.8
KAPSTON,1758.83,577.95
DEEPA,1759.65,183.06
BLUECLOUDS,1760.32,19.07
DISAQ,1764.53,12134.0
HATHWAY,1764.79,9.97
VIDHIING,1770.3,354.45
IGPL,1776.09,576.75
SCILAL,1780.75,38.23
TAALTECH,1780.86,1142.92
XTRANET,1785.19,341.43
LAOPALA,1793.65,161.59
KRSNAA,1799.21,554.65
NUCLEUS,1800.52,683.95
DCXINDIA,1804.68,162.02
TARSONS,1815.93,341.3
VIDYAWIRES,1817.46,85.45
SURAKSHA,1818.14,349.1
HPL,1820.67,283.15
EIHAHOTELS,1821.08,298.85
BLUSPRING,1822.28,121.89
SKYWAYS,1831.76,126.03
HUHTAMAKI,1840.85,243.75
BHARATRAS,1843.44,1109.1
MAHASTEEL,1846.08,1123.3
OAL,1847.08,548.85
TINNARUBR,1854.45,1029.35
TCIEXP,1855.32,482.6
BLEL,1859.41,439.55
TEAMLEASE,1859.75,1217.0
HESTERBIO,1861.98,2188.8
SYNCOMF,1865.9,19.85
GENESYS,1866.12,279.09
SHK,1886.12,136.26
MSPL,1886.3,33.28
TIRUMALCHM,1889.66,156.75
VINYAS,1891.99,1503.4
DANISH,1893.45,961.55
CAMLINFINE,1896.95,98.75
INDIANHUME,1912.08,362.95
BGRENERGY,1936.82,268.4
AWFIS,1941.87,271.35
SAKSOFT,1943.47,146.62
HONDAPOWER,1947.49,1920.6
BCG,1951.33,9.67
MACPOWER,1956.11,1955.3
MUKANDLTD,1965.57,136.03
SIMPLEXINF,1982.92,250.7
SHANTIGOLD,1985.17,258.69
BAJEL,1991.26,172.11
SAGCEM,1995.9,152.7
PARACABLES,1997.14,61.03
INA,1999.94,90.72
RELINFRA,2002.29,49.0
SHRINGARMS,2004.82,207.9
BFUTILITIE,2004.83,532.35
CANTABIL,2016.35,241.08
BNAGROCHEM,2019.99,206.6
EMSLIMITED,2022.99,364.3
RACLGEAR,2023.66,1716.7
SPANDANA,2026.57,228.63
GREENPANEL,2028.87,165.45
ESAFSFB,2031.4,39.36
SILVERTUC,2037.84,160.7
MOTISONS,2040.69,17.94
ALGOQUANT,2049.19,72.9
KCP,2055.26,159.42
TAJGVK,2061.63,328.8
ANONDITA,2063.88,1083.7
ARMANFIN,2067.2,1966.0
AEROPLANE,2081.7,201.03
LANDMARK,2081.95,502.1
OMAXE,2085.07,114.0
RAJESHEXPO,2085.13,70.62
TIL,2116.25,256.69
ELCIDIN,2117.4,105870.0
RAMCOSYS,2121.2,564.2
NIBE,2125.45,1371.1
VENUSREM,2129.63,1593.2
BRIGHOTEL,2142.31,56.4
MOLDTKPAC,2142.77,644.85
QUADFUTURE,2144.0,536.0
PRAKASH,2150.59,120.09
NITCO,2152.34,89.47
GMBREW,2163.6,947.0
KICL,2164.9,4954.0
KODYTECH,2166.96,1516.05
MARSONS,2191.35,127.33
RAMKY,2193.57,317.0
ADVAIT,2196.1,2005.5
STLNETWORK,2201.62,45.09
VERANDA,2211.64,229.17
JISLJALEQS,2212.43,30.96
DYCL,2217.95,457.7
FREDUN,2229.66,1348.2
KNACK,2235.12,182.66
RANEHOLDIN,2243.1,1570.8
EXICOM,2247.67,161.61
GOCLCORP,2247.86,453.45
ALPEXSOLAR,2248.42,880.25
SANSTAR,2249.82,112.34
NELCO,2250.85,986.35
SAIPARENT,2256.9,510.85
REPCOHOME,2265.66,362.15
PARKHOTELS,2265.82,106.19
POKARNA,2272.28,732.9
BOMDYEING,2272.3,110.02
COSMOFIRST,2274.41,866.45
HMT,2279.41,64.1
GSPCROP,2283.61,490.9
GEOJITFSL,2287.13,81.94
JNKINDIA,2288.52,409.0
EUROPRATIK,2289.28,224.0
ARKADE,2291.83,123.44
ORISSAMINE,2292.48,3820.8
GAJA,2294.38,162.71
FISCHER,2296.58,32.87
SIRCA,2297.55,404.55
RAJRATAN,2298.66,452.75
BETA,2299.88,2074.6
SIKA,2300.82,1085.25
PANACEABIO,2303.95,376.15
EASEMYTRIP,2307.11,5.79
ANANTAM,2308.33,106.13
VENKEYS,2310.75,1640.3
OBSCP,2312.66,894.8
KITEX,2316.59,116.12
PENIND,2317.93,171.07
THEJO,2323.44,2141.8
AJMERA,2327.11,118.25
WINDLAS,2330.66,1129.4
HINDOILEXP,2335.81,176.63
EVEREADY,2339.44,321.85
SBC,2342.85,49.2
TVSINVIT,2346.68,119.0
ASIANENE,2352.09,483.5
PIXTRANS,2358.94,1730.7
VEEDOL,2364.44,1357.0
KABRAEXTRU,2364.51,676.1
APOLLOPIPE,2376.4,539.5
INDOCO,2377.65,257.59
PROTEAN,2399.24,588.35
SIYSIL,2404.61,530.0
MVELECTRO,2406.88,882.2
SOMANYCERA,2417.5,589.45
ZAGGLE,2420.39,180.01
JGCHEM,2421.7,618.0
GNA,2424.95,564.85
EPACKPEB,2430.94,241.57
SHUKRAPHAR,2438.88,55.33
FMGOETZE,2442.71,439.1
SATIN,2442.73,221.12
ROSSARI,2442.88,441.0
SPAL,2446.26,973.1
BBL,2471.99,2187.0
BODALCHEM,2490.04,197.71
UTKARSHBNK,2491.33,14.0
HUBTOWN,2497.13,175.73
TASTYBITE,2514.17,9798.0
MEDIASSIST,2514.46,336.6
FLAIR,2516.84,238.8
DRAGARWQ,2551.97,5280.5
PATELENG,2554.77,25.75
AUTOAXLES,2559.63,1694.0
GKENERGY,2567.46,126.59
ORIENTCEM,2569.69,125.07
ORIENTHOT,2572.9,144.06
KLBRENG-B,2576.02,460.0
SAKAR,2577.54,1158.45
VINCOFE,2583.03,176.33
GLASSWALL,2595.94,295.21
SASKEN,2597.74,1710.0
TECHNVISN,2609.03,4154.5
GLOBUSSPR,2613.8,830.8
KMCSHIL,2616.94,160.45
MUFIN,2619.11,132.17
GANDHAR,2619.75,267.65
GATEWAY,2623.63,52.51
SPORTKING,2628.74,206.87
DIAMONDYD,2630.62,1099.3
ARVSMART,2637.47,574.4
EFCIL,2639.8,178.43
UEL,2645.15,198.29
ALEMBICLTD,2658.72,103.54
SUNDROP,2668.75,707.95
DCAL,2673.15,170.5
STALLION,2687.38,231.5
DDEVPLSTIK,2689.36,259.9
STOVEKRAFT,2698.58,815.1
GANECOS,2701.57,1008.2
MONOLITH,2702.76,1243.45
DOLPHIN,2736.31,684.0
ADOR,2743.38,1576.4
VIMTALABS,2753.73,616.05
ORIANA,2756.29,271.3
SUNCLAY,2759.74,1251.8
CAPINVIT,2766.67,77.07
MANGLMCEM,2777.5,1010.1
INDORAMA,2782.16,106.55
DREDGECORP,2785.16,994.7
RPSGVENT,2790.51,843.4
UFBL,2801.41,716.15
INDNIPPON,2801.89,1238.6
XPROINDIA,2804.95,1195.1
NAVNETEDUL,2805.43,126.82
RATNAVEER,2807.76,334.55
MARATHON,2816.82,417.65
NILKAMAL,2817.79,1888.6
HIKAL,2825.44,229.15
JAYKAY,2829.51,187.56
RAMCOIND,2832.34,326.15
BALMLAWRIE,2838.83,166.01
NSIL,2840.88,5527.0
ROADSTAR,2846.73,62.5
RELTD,2857.9,143.93
CHEMPLASTS,2864.47,181.17
MONARCH,2868.58,361.7
PANAMAPET,2874.35,475.15
INTERARCH,2874.7,1709.4
RSYSTEMS,2880.4,243.08
BLSE,2882.42,317.25
TALBROAUTO,2884.56,467.3
HGINFRA,2884.8,442.65
RISHABH,2894.73,748.05
STEAMHOUSE,2903.65,105.05
ELPROINTL,2904.87,171.4
MAITHANALL,2906.06,998.25
SANGAMIND,2908.27,578.8
GIPCL,2939.17,189.36
PRINCEPIPE,2942.03,266.1
ADFFOODS,2943.25,267.9
CONFIPET,2955.62,88.96
ROUTE,2956.1,469.2
ASHIKAG,2956.65,399.95
MMFL,2958.94,612.85
NIITMTS,2974.06,215.26
SEIL,2975.12,184.79
FUSION,2990.03,184.67
KERNEX,2990.54,1779.7
IMAGICAA,2991.71,52.87
KKCL,2994.98,486.0
CARRARO,3003.75,528.35
STYLEBAAZA,3004.73,394.75
CARYSIL,3028.85,1064.9
WINDMACHIN,3060.85,295.85
CRIZAC,3088.27,176.49
BUILDPRO,3103.91,1280.0
DALMIASUG,3108.88,384.1
CMLL,3111.56,475.95
BOROLTD,3122.91,261.14
WEBELSOLAR,3127.28,72.03
ARSSBL,3128.72,496.1
OSWALPUMPS,3148.82,276.2
APCOTEXIND,3155.8,608.7
ASHOKA,3162.63,112.66
BHAGCHEM,3186.62,245.75
BEPL,3187.88,128.1
JUBLCPL,3199.3,2111.4
JTEKTINDIA,3200.33,115.37
GOPAL,3204.56,257.05
HEIDELBERG,3210.43,141.67
STEELCAS,3212.59,317.45
MUTHOOTMF,3218.04,188.75
JINDALPOLY,3246.76,741.5
DPABHUSHAN,3247.5,1422.6
WONDERLA,3249.1,511.95
NOCIL,3249.8,194.57
PSPPROJECT,3251.22,820.15
DBCORP,3255.29,182.62
HLEGLAS,3258.82,469.2
MAYURUNIQ,3264.38,751.25
ANUP,3269.34,1632.1
NFL,3278.55,66.83
ADVENZYMES,3292.66,294.05
INDSWFTLAB,3299.32,379.4
ANZEN,3323.83,129.98
PACEDIGITK,3342.67,154.86
INDRAMEDCO,3354.77,365.95
NACLIND,3370.76,143.9
VINDHYATEL,3381.04,2853.2
AGIIL,3389.3,271.15
JTLIND,3397.11,88.92
HEMIPROP,3420.57,120.02
PARAGMILK,3421.6,272.4
KNRCON,3429.09,121.93
NITINSPIN,3433.92,610.8
DIVGIITTS,3438.74,1124.4
LUMINO,3452.42,113.36
POLYPLEX,3477.34,1107.7
VAIBHAVGBL,3489.78,208.01
KIRIINDUS,3502.78,537.5
VSTIND,3512.05,206.76
TVSSRICHAK,3517.47,4592.0
INDOTECH,3518.94,3313.5
TCPLPACK,3531.8,3881.1
ALOKINDS,3540.22,7.13
TRUALT,3559.16,415.05
SANDHAR,3559.98,591.45
SAMHI,3563.54,160.26
MIDWESTLTD,3573.77,988.3
EIEL,3578.88,203.89
ORIENTELEC,3584.76,168.01
LUXIND,3585.75,1192.4
PRABHA,3591.87,230.12
PNCINFRA,3603.61,140.47
POCL,3606.81,472.85
GREENPLY,3620.91,289.9
JKIL,3628.16,479.5
PREMEXPLN,3629.69,675.15
JASH,3639.33,575.9
KSCL,3655.52,710.65
SOLARA,3655.69,753.25
STYRENIX,3687.04,2096.1
WELSPLSOL,3693.4,55.74
SINDHUTRAD,3699.09,23.99
VSTTILLERS,3712.64,4290.7
CMSINFO,3715.71,232.14
RML,3718.85,1345.6
NPST,3733.73,1789.6
RTNINDIA,3743.19,27.08
BAJAJELEC,3762.81,326.0
SANGHVIMOV,3780.34,436.65
KOLTEPATIL,3781.32,426.4
AIMTRON,3796.11,1784.35
AURIONPRO,3796.75,687.05
UNICHEMLAB,3806.49,540.65
INDOSTAR,3806.52,235.45
IDEAFORGE,3807.92,766.05
RTNPOWER,3818.15,7.11
TARC,3835.37,129.97
AVANTEL,3854.02,145.01
UNIPARTS,3860.59,854.85
TURTLEMINT,3862.68,131.17
GRAUWEIL,3869.41,85.34
LASERPOWER,3873.46,275.95
ANTELOPUS,3877.32,1100.8
GHCL,3883.77,421.55
AHLUCONT,3886.62,580.2
RAYMONDREL,3897.56,585.45
HERITGFOOD,3911.35,421.5
KIRLOSIND,3911.88,3722.2
RALLIS,3931.19,202.15
RAYMONDLSL,3936.58,646.15
MAHLOG,3964.15,399.3
VSSL,3972.48,410.8
AARTIDRUGS,3974.81,435.5
COCKERILL,3977.41,8055.0
KPL,3989.54,3844.9
INDIQUBE,3992.76,188.34
SEITINVIT,4017.6,124.0
MOSCHIP,4021.75,206.05
REFEX,4023.27,293.2
PRASOLCHEM,4032.76,681.4
SWSOLAR,4046.57,173.27
SANATHAN,4050.55,479.9
CAPILLARY,4060.22,510.15
MHRIL,4069.06,201.37
ASHIANA,4076.79,405.55
LCCPROJECT,4093.92,141.33
SYMPHONY,4105.18,597.8
SGFIN,4106.91,623.25
63MOONS,4110.44,892.05
TATVA,4119.81,1761.2
KSL,4122.81,944.45
NETWORK18,4131.02,26.79
BANARISUG,4144.87,3305.4
VIPIND,4203.37,295.9
TBZ,4228.72,633.7
SUNTECK,4258.42,290.0
HARSHA,4259.95,467.9
PERNIASPOP,4270.06,533.35
PITTIENG,4271.42,1134.4
RESPONIND,4272.67,160.26
DECNGOLD,4312.62,217.04
SEAMECLTD,4319.2,1698.8
HAWKINCOOK,4319.81,8166.0
SWARAJENG,4340.42,3572.4
DHANUKA,4349.06,975.6
SHOPERSTOP,4352.57,394.95
WPIL,4365.4,446.95
GUFICBIO,4368.81,435.65
SMSPHARMA,4368.87,466.5
ICRA,4387.16,4545.7
ARCIL,4391.96,135.18
HIRECT,4401.12,1241.2
TEMPSENS,4416.73,526.85
PILANIINVS,4458.91,4027.1
ZOTA,4459.98,1287.8
RUSTOMJEE,4474.96,354.45
MPSLTD,4476.93,2617.2
ROLEXRINGS,4529.97,172.68
FILATEX,4538.28,102.2
SHILCTECH,4549.42,3976.7
ELECTCAST,4551.69,73.63
RPGLIFE,4565.1,2760.2
SAMBHV,4571.24,155.13
DATAMATICS,4573.95,773.85
BOSCH-HCIL,4583.42,1685.7
SURYAROSNI,4596.03,211.18
CRAMC,4608.54,231.1
AYE,4617.65,187.11
VENUSPIPES,4622.18,2231.2
GUJALKALI,4623.05,629.5
GREAVESCOT,4625.95,198.58
PTC,4626.02,156.28
GVPIL,4631.3,688.9
DEEPINDS,4648.32,726.3
TEXRAIL,4655.75,114.43
SUBROS,4663.7,714.9
VMARCIND,4719.54,322.1
UFLEX,4738.16,656.15
YASHO,4757.49,3945.8
EPIGRAL,4793.0,1111.0
HEGAM,4795.49,248.5
VISHNU,4823.14,716.5
BAJAJHIND,4824.36,20.18
HAPPSTMNDS,4839.29,317.8
WAKEFIT,4863.91,146.66
GOLDIAM,4868.26,323.35
RENUKA,4891.27,22.98
CARERATING,4902.07,1627.6
MOIL,4911.12,241.35
MASTEK,4927.53,1589.2
KDDL,4928.08,4006.8
MAPMYINDIA,4936.02,900.5
LXCHEM,4936.32,177.62
THOMASCOOK,4940.41,105.03
NOVARTIND,4948.28,2004.1
BANSALWIRE,4948.73,316.1
IFBIND,4952.76,1222.3
JUNIPER,4960.02,222.92
SOTL,4968.57,724.7
SHAREINDIA,4969.75,227.11
MANINFRA,4973.98,123.22
JINDWORLD,4993.96,49.81
