symbol,mcap_cr,current_price
WEL,1500.22,111.95
DOLPHIN,1501.37,375.3
SHRIRAMPPS,1509.12,88.43
ARFIN,1515.13,89.8
PNBGILTS,1515.15,84.17
ASALCBR,1519.59,756.8
GPTINFRA,1528.38,120.95
DSSL,1528.46,1200.0
WALCHANNAG,1529.81,225.5
VOEPL,1541.67,473.4
NAVKARCORP,1543.56,102.55
RACLGEAR,1544.42,1310.15
GTLINFRA,1549.9,1.21
OBSCP,1550.74,600.0
CNL,1552.75,1034.0
MMWL,1552.99,13.71
IVALUE,1554.22,284.5
BLIL,1554.93,70.05
SHANTIGOLD,1556.22,215.85
VIDHIING,1560.3,312.4
NINSYS,1569.65,845.0
MOBIKWIK,1575.34,200.05
GARUDA,1587.76,170.65
IKIO,1591.58,205.95
VINYAS,1591.97,1265.0
UEL,1594.1,119.5
BLUSPRING,1594.51,106.7
OMAXE,1594.72,87.19
FRONTSP,1595.86,1350.65
DLINKINDIA,1601.26,451.0
DANISH,1602.49,813.8
INFOBEAN,1619.53,167.0
SUMMITSEC,1635.25,1500.0
SIGNPOST,1635.56,306.0
AURUM,1637.5,227.2
SMCGLOBAL,1638.75,78.26
IZMO,1640.73,1096.55
TARSONS,1653.12,310.7
MCLOUD,1655.27,28.1
SPMLINFRA,1658.69,195.5
MOTISONS,1664.21,14.63
GOCOLORS,1664.96,316.55
5PAISA,1665.74,355.3
WENDT,1666.91,8334.55
NITTAGELA,1672.52,1842.0
DELTACORP,1684.53,62.91
ASIANTILES,1686.92,56.9
YATRA,1689.16,107.65
MTNL,1690.29,26.83
BFINVEST,1697.53,450.75
JINDRILL,1702.59,587.5
MBEL,1705.88,298.5
SOLARWORLD,1719.16,198.35
KRSNAA,1730.74,533.55
HITECH,1733.55,85.35
KOTIC,1733.75,160.5
STUDDS,1735.45,441.0
IPL,1737.24,150.85
JAYBARMARU,1742.84,161.0
SHALBY,1743.82,161.45
ACCELYA,1744.66,1168.85
WINDLAS,1754.09,850.0
JAICORPLTD,1756.8,100.1
SPICEJET,1758.05,11.52
DISAQ,1763.22,12125.0
CEINSYS,1769.32,845.0
SURYODAY,1780.35,167.5
MONOLITH,1788.85,823.0
KRISHNADEF,1809.16,1210.3
SUMEETINDS,1811.22,26.07
HINDWAREAP,1826.39,218.35
INSECTICID,1828.37,628.35
VIKRAN,1828.57,70.9
CAPACITE,1832.53,216.6
TIL,1848.51,230.8
PFS,1856.84,28.91
GRMOVER,1858.68,89.7
EIHAHOTELS,1877.15,308.05
ASIANENE,1878.81,386.35
SAKAR,1878.91,844.45
BCG,1884.67,9.34
MARSONS,1885.36,109.55
SIMPLEXINF,1887.22,238.6
GOODYEAR,1889.19,818.9
ALGOQUANT,1901.09,67.63
DYCL,1901.79,392.45
HATHWAY,1902.86,10.75
MVKAGRO,1908.29,377.85
RICOAUTO,1908.4,141.05
VIDYAWIRES,1910.21,89.81
NUCLEUS,1913.04,726.7
NDRAUTO,1914.36,804.85
AEROPLANE,1926.06,186.0
SCILAL,1928.37,41.4
GRANDOAK,1931.29,37.22
GOCLCORP,1933.32,390.0
TBZ,1945.23,291.5
PRABHA,1948.16,142.3
SOMANYCERA,1958.54,477.55
ESAFSFB,1960.84,38.0
NGLFINE,1970.19,3188.0
HGS,1977.11,425.0
TINNARUBR,1977.81,1097.8
INDIANHUME,1979.76,375.8
JGCHEM,1983.26,506.1
DCXINDIA,1990.51,178.7
CANTABIL,1993.06,238.3
ANONDITA,2000.36,1106.0
SBC,2002.35,42.05
SHK,2003.64,144.75
MUKANDLTD,2008.5,139.0
AWFIS,2010.94,281.0
KODYTECH,2015.37,1410.0
BAJEL,2021.23,174.7
ARMANFIN,2030.44,1931.05
VENUSREM,2033.25,1521.1
MSPL,2038.18,35.96
GMBREW,2040.25,893.0
PARACABLES,2046.91,62.55
GEOJITFSL,2058.24,73.74
INDSWFTLAB,2062.27,237.15
THEJO,2066.34,1904.9
TIRUMALCHM,2074.72,172.1
LAOPALA,2075.71,187.0
STYLEBAAZA,2081.83,273.5
BGRENERGY,2081.88,288.5
ALPEXSOLAR,2082.06,815.1
HINDOILEXP,2082.85,157.5
KCP,2089.79,162.1
INDOCO,2102.23,227.75
SERVOTECH,2105.28,93.22
JAYKAY,2108.68,161.85
SHRINGARMS,2110.93,218.9
TCIEXP,2111.92,549.7
VENKEYS,2113.53,1500.3
HONDAPOWER,2116.05,2086.85
KPEL,2118.03,312.4
BHARATRAS,2119.35,1275.1
HMT,2124.71,59.75
SAKSOFT,2145.98,161.9
BFUTILITIE,2146.81,570.05
HPL,2148.63,334.15
HESTERBIO,2149.17,2526.4
EMSLIMITED,2154.58,388.0
SPANDANA,2160.17,267.5
APOLLOPIPE,2167.4,492.05
TEAMLEASE,2179.55,1299.75
ELCIDIN,2180.0,109000.0
GNA,2185.82,509.15
BETA,2189.26,2100.9
NELCO,2191.05,960.15
VERANDA,2194.4,227.75
JISLJALEQS,2194.94,30.13
LANDMARK,2197.6,530.0
MOLDTKPAC,2202.55,662.85
EXICOM,2212.03,159.05
VINDHYATEL,2212.4,1867.0
HUHTAMAKI,2215.12,293.3
EPACK,2215.7,230.25
PRAKASH,2218.79,123.9
SANSTAR,2231.99,111.45
PENIND,2245.88,165.75
NIBE,2251.84,1452.65
ORISSAMINE,2259.54,3765.9
TAJGVK,2266.34,361.45
RAMCOSYS,2269.7,603.9
SIRCA,2277.14,400.95
ANANTAM,2283.75,105.0
TVSINVIT,2288.51,116.05
BRIGHOTEL,2294.25,60.4
ALEMBICLTD,2299.49,89.55
TASTYBITE,2307.75,8993.55
SAGCEM,2311.57,176.85
KNACK,2328.0,190.25
COSMOFIRST,2329.38,887.4
RISHABH,2337.56,604.6
GANDHAR,2349.16,240.0
SIKA,2349.22,1108.05
KICL,2351.05,5380.0
VINCOFE,2355.79,161.7
GREENPANEL,2356.3,192.15
RHETAN,2357.96,29.59
PIXTRANS,2405.08,1764.55
REPCOHOME,2408.94,385.05
SOLARA,2416.55,505.7
VEEDOL,2420.63,1389.25
ORIENTHOT,2420.92,135.55
FISCHER,2421.67,37.0
SAIPARENT,2425.44,549.0
TALBROAUTO,2426.52,393.1
CAMLINFINE,2431.0,126.55
DRAGARWQ,2435.74,5040.0
INA,2445.91,110.95
MUFIN,2452.26,123.75
RELINFRA,2453.42,60.04
RAJRATAN,2469.49,486.4
ARKADE,2471.23,133.1
KLBRENG-B,2472.7,441.55
SPAL,2475.42,984.7
NITCO,2477.87,103.0
BOMDYEING,2490.79,120.6
GIPCL,2497.43,160.9
ADVAIT,2499.22,2283.8
RANEHOLDIN,2503.22,1752.95
AJMERA,2515.05,127.8
PANACEABIO,2523.83,412.05
ADOR,2534.39,1456.3
EPACKPEB,2538.95,252.3
UTKARSHBNK,2539.37,14.27
ELITECON,2540.0,15.89
GSPCROP,2541.6,546.35
EVEREADY,2543.67,349.95
PROTEAN,2554.06,628.75
RAMKY,2563.1,370.4
BLSE,2567.15,282.55
RAJESHEXPO,2568.76,87.0
PARKHOTELS,2572.21,120.55
SUNDROP,2573.0,682.55
CONFIPET,2580.85,77.68
DIAMONDYD,2582.33,1080.0
GLOBUSSPR,2582.5,888.05
SILVERTUC,2595.15,204.65
MEDIASSIST,2598.47,347.85
IMAGICAA,2602.96,46.0
JNKINDIA,2605.48,465.65
MARATHON,2610.1,387.0
EASEMYTRIP,2633.86,6.61
CAPINVIT,2634.91,73.4
STOVEKRAFT,2636.51,796.35
KIRIINDUS,2637.04,404.65
INDNIPPON,2646.95,1170.1
MANGLMCEM,2657.88,966.6
HIKAL,2663.92,216.05
SASKEN,2675.71,1761.9
MMFL,2679.63,555.0
PATELENG,2679.76,27.01
NOCIL,2680.74,160.5
FMGOETZE,2680.78,481.9
FLAIR,2685.97,254.85
BNAGROCHEM,2688.76,275.0
KPL,2690.6,2593.1
VIMTALABS,2691.23,602.25
HUBTOWN,2697.8,189.85
SPORTKING,2718.07,213.9
AUTOAXLES,2719.81,1800.0
GKENERGY,2720.8,134.15
NXT-INFRA,2721.75,95.5
UFBL,2726.47,697.55
ARVSMART,2727.23,594.6
PANAMAPET,2728.23,451.0
JTLIND,2729.65,71.45
ORIENTCEM,2730.52,132.9
ROADSTAR,2732.86,60.0
ZAGGLE,2742.94,204.0
BOROLTD,2746.9,229.7
JUBLCPL,2747.32,1813.1
PARAGMILK,2755.88,219.4
JINDALPOLY,2778.24,634.5
NSIL,2783.31,5415.0
ROSSARI,2791.87,504.0
MAITHANALL,2806.34,964.0
BEPL,2814.81,113.11
DDEVPLSTIK,2822.82,272.8
SIYSIL,2823.37,622.3
POKARNA,2827.25,911.9
AIMTRON,2844.06,1380.0
WINDMACHIN,2847.21,275.2
DALMIASUG,2849.49,352.05
BBL,2849.51,2521.0
NILKAMAL,2850.87,1910.8
ORIANA,2851.71,1403.45
SATIN,2852.97,258.25
DCAL,2860.53,182.45
VSSL,2861.39,295.9
SUNCLAY,2877.0,1305.0
PRINCEPIPE,2880.13,260.5
RAMCOIND,2887.93,332.55
STALLION,2889.45,248.9
KITEX,2891.77,144.95
DIVGIITTS,2897.75,947.5
HLEGLAS,2898.67,417.35
EFCIL,2901.95,196.15
BUILDPRO,2912.38,1201.0
GATEWAY,2917.4,58.39
ANTELOPUS,2922.33,831.1
WONDERLA,2930.42,461.85
TECHNVISN,2936.28,4675.6
TCPLPACK,2946.73,3238.15
RPSGVENT,2948.01,891.0
DREDGECORP,2974.02,1062.15
INDOTHAI,2975.58,224.0
NITINSPIN,2988.1,531.5
ELPROINTL,2999.77,177.0
HERITGFOOD,3000.54,323.35
BALMLAWRIE,3007.09,175.85
CARRARO,3012.85,529.95
RSYSTEMS,3020.42,254.9
SANGAMIND,3025.57,602.15
MOREPENLAB,3040.0,55.48
INTERARCH,3048.44,1817.6
APCOTEXIND,3050.07,588.3
STEELCAS,3050.65,301.45
