symbol,mcap_cr,current_price
UGROCAP,1502.1,96.73
DIGITIDE,1506.32,101.02
DOLPHIN,1508.17,377.0
GALAPREC,1514.87,1182.0
WENDT,1516.7,7583.5
GNRL,1524.36,99.37
TARSONS,1529.41,287.45
VIDHIING,1531.81,306.7
IFGLEXPOR,1532.61,212.63
SHANTIGOLD,1532.91,212.62
STEELXIND,1534.45,12.03
ASTEC,1539.19,690.75
DSSL,1547.3,1214.8
BLIL,1553.59,69.99
AMRUTANJAN,1555.97,538.2
RACLGEAR,1580.9,1341.1
PNBGILTS,1581.21,87.84
NAVKARCORP,1581.66,105.08
WAAREEINDO,1586.97,381.45
GTLINFRA,1588.33,1.24
MOTISONS,1591.37,13.99
OBSCP,1595.71,617.4
DLINKINDIA,1598.43,450.2
MMWL,1600.56,14.13
INFOBEAN,1609.1,165.93
ALLTIME,1611.29,245.97
QUADFUTURE,1620.0,405.0
VOEPL,1620.62,509.1
GARUDA,1626.65,174.83
SUMMITSEC,1633.63,1498.5
MONOLITH,1637.16,753.2
ASALCBR,1638.06,815.8
IVALUE,1639.46,300.1
SPICEJET,1651.24,10.82
NINSYS,1659.95,893.6
FRONTSP,1662.45,1407.0
BLUSPRING,1663.73,111.33
WALCHANNAG,1668.24,245.9
VINYAS,1668.92,1326.15
MCLOUD,1671.18,28.37
UEL,1676.81,125.7
SKMEGGPROD,1679.59,318.95
IZMO,1681.79,1124.0
IKIO,1695.31,219.37
JINDRILL,1706.05,588.7
MOBIKWIK,1707.0,216.77
NITTAGELA,1707.04,1880.0
YATRA,1707.88,108.84
OMAXE,1710.12,93.5
SMCGLOBAL,1710.17,81.67
5PAISA,1714.02,365.6
ACCELYA,1717.71,1150.8
DISAQ,1718.29,11816.0
DANISH,1720.36,873.65
TBZ,1722.52,258.13
DELTACORP,1723.64,64.37
AURUM,1723.87,239.28
RICOAUTO,1724.67,127.47
SPMLINFRA,1731.81,205.8
ASIANENE,1734.38,356.65
WINDLAS,1742.21,844.25
JGCHEM,1745.54,445.45
IPL,1746.57,151.66
