symbol,mcap_cr,current_price
DOLLAR,1501.56,264.75
SDBL,1505.0,72.39
RUBYMILLS,1505.8,450.3
HINDWAREAP,1507.98,180.28
VIVIDEL,1509.42,1698.3
GTLINFRA,1511.51,1.18
NITTAGELA,1516.81,1670.5
CLSEL,1519.86,305.65
SUNSHINE,1523.64,489.15
VIKRAN,1525.29,59.14
MCLOUD,1526.86,25.92
MOBIKWIK,1528.79,194.14
TEXINFRA,1529.5,120.03
MBEL,1530.19,267.7
MIIL,1530.66,704.6
SUMMITSEC,1530.72,1404.1
HITECH,1531.43,75.4
INFOBEAN,1538.12,158.61
SESHAPAPER,1538.74,243.98
ARFIN,1541.45,91.36
ACCENTMIC,1542.37,642.95
STLNETWORK,1543.4,31.62
MANALIPETC,1549.37,90.08
IPL,1550.68,134.65
DPEL,1552.2,621.75
JAGSNPHARM,1567.94,237.72
DLINKINDIA,1572.86,443.0
AGL,1574.42,16.02
5PAISA,1581.81,337.4
MMWL,1584.71,13.99
RSL,1589.54,190.21
MTNL,1597.05,25.35
KPEL,1599.22,235.88
TECHNOCRAF,1599.5,403.85
SKYWAYS,1601.98,110.22
BLIL,1607.75,72.43
RGL,1610.53,150.0
SHALBY,1618.2,149.82
MODISONLTD,1620.39,499.35
MENONBE,1631.04,291.05
ONIXSOLAR,1638.04,444.3
AURUM,1638.86,227.26
INDOBORAX,1639.96,511.05
SURYODAY,1646.11,154.86
SHREEPUSHK,1649.38,510.05
DIFFNKG,1656.11,442.5
STUDDS,1660.12,421.85
KRISHNADEF,1661.59,1111.6
PVP,1668.41,64.07
GNRL,1671.32,108.95
GOODYEAR,1673.04,725.2
MOL,1673.9,65.82
AVADHSUGAR,1674.04,836.25
DANISH,1675.76,851.0
ACCELYA,1678.31,1124.4
TTKHLTCARE,1682.92,1191.0
WENDT,1683.8,8419.0
CAPACITE,1689.71,199.72
IKIO,1698.09,219.73
BFINVEST,1699.03,451.15
NDRAUTO,1706.95,717.65
GARUDA,1708.34,183.61
SPANDANA,1709.47,239.74
GOCOLORS,1722.26,327.45
JAICORPLTD,1725.21,98.3
ARDEE,1725.41,54.74
CNL,1725.72,1149.2
AEROENTER,1727.45,152.65
ASIANHOTNR,1729.84,405.75
TARSONS,1730.0,325.15
PNGSREVA,1732.48,546.55
DISAQ,1734.28,11926.0
NGLFINE,1737.57,2811.6
KAPSTON,1745.74,573.65
INDOKEM,1749.71,627.4
QUADFUTURE,1764.0,441.0
SURAKSHA,1771.27,340.1
KRSNAA,1771.64,546.15
INSECTICID,1775.55,610.2
PFS,1779.77,27.71
VIDHIING,1780.29,356.45
YATRA,1783.2,113.64
SERVOTECH,1785.53,79.06
SMCGLOBAL,1786.39,85.31
OAL,1786.84,530.95
ALGOQUANT,1790.58,63.7
RICOAUTO,1791.1,132.38
GRANDOAK,1793.26,34.56
IGPL,1800.11,584.55
EIHAHOTELS,1801.89,295.7
EPACK,1803.13,187.38
HGS,1804.75,387.95
SCILAL,1805.9,38.77
AWFIS,1810.55,253.0
RACLGEAR,1815.6,1540.2
HATHWAY,1821.44,10.29
BLUECLOUDS,1823.09,19.75
GRMOVER,1826.97,88.17
MOTISONS,1834.8,16.13
TINNARUBR,1835.81,1019.0
BLUSPRING,1848.0,123.61
BGRENERGY,1854.99,257.06
DEEPA,1868.37,194.37
MACPOWER,1874.88,1874.1
AYMSYNTEX,1881.8,320.1
VOEPL,1882.78,549.7
LAOPALA,1886.11,169.92
NUCLEUS,1888.71,717.45
HUHTAMAKI,1893.33,250.7
VIDYAWIRES,1894.88,89.09
PAUSHAKLTD,1900.31,770.7
TIRUMALCHM,1903.53,157.9
BLEL,1908.05,451.05
TEAMLEASE,1920.11,1256.5
INDIAGLYCO,1923.67,287.0
GENESYS,1926.97,288.19
BHARATRAS,1927.21,1159.5
DCXINDIA,1939.13,174.09
HPL,1948.3,303.0
ALLCARGO,1950.11,13.02
INDORAMA,1957.83,74.98
JINDRILL,1964.84,678.0
SYNCOMF,1971.18,20.97
HESTERBIO,1972.15,2318.3
MSPL,1980.95,34.95
CANTABIL,1981.13,236.87
GREENPANEL,1982.76,161.69
BFUTILITIE,1982.99,526.55
SAGCEM,1984.4,151.82
SAKSOFT,1988.0,149.98
MUKANDLTD,1989.13,137.66
VINYAS,1997.83,1587.5
CAMLINFINE,2000.69,104.15
HONDAPOWER,2009.44,1981.7
SHK,2015.27,145.59
SHANTIGOLD,2027.92,264.26
PROTEAN,2029.64,499.65
SIMPLEXINF,2035.91,257.4
SILVERTUC,2042.91,161.1
INDIANHUME,2048.79,388.9
INA,2052.85,93.12
TIL,2061.88,250.64
AEROPLANE,2063.89,199.31
NIBE,2064.06,1331.5
LANDMARK,2064.75,497.95
TAJGVK,2086.39,332.75
KCP,2089.94,162.11
BNAGROCHEM,2092.34,214.0
SHRINGARMS,2096.82,217.44
EMSLIMITED,2101.29,378.4
TCIEXP,2116.16,550.45
GMBREW,2119.62,927.75
MAHASTEEL,2122.34,1291.4
BAJEL,2124.43,183.62
ELCIDIN,2130.0,106500.0
BCG,2132.94,10.57
ESAFSFB,2140.3,41.47
ARMANFIN,2142.38,2037.5
SIKA,2152.21,1015.15
GOCLCORP,2159.38,435.6
GAJA,2166.48,153.64
BRIGHOTEL,2170.42,57.14
VENUSREM,2172.4,1625.2
KODYTECH,2192.62,1534.0
SANSTAR,2195.34,109.62
NELCO,2220.61,973.1
SBC,2227.14,46.77
RHETAN,2231.25,28.0
DYCL,2232.0,460.6
FREDUN,2243.89,1356.8
KMCSHIL,2244.09,137.59
ANONDITA,2244.62,1178.6
VERANDA,2246.0,232.73
OBSCP,2246.11,869.05
KICL,2247.93,5144.0
NITCO,2248.33,93.46
KNACK,2250.42,183.91
INDOCO,2254.52,244.25
MARSONS,2255.71,131.07
PARACABLES,2259.59,69.05
REPCOHOME,2260.65,361.35
GEOJITFSL,2263.12,81.08
JISLJALEQS,2265.74,31.12
PRAKASH,2279.71,127.3
ARKADE,2285.33,123.09
RAMCOSYS,2290.2,609.15
KABRAEXTRU,2295.79,656.45
SOMANYCERA,2307.59,562.65
THEJO,2315.09,2134.1
MOLDTKPAC,2317.88,697.55
BODALCHEM,2318.0,184.05
ANANTAM,2320.51,106.69
HLEGLAS,2323.26,334.5
AJMERA,2324.16,118.1
RELINFRA,2329.2,57.0
OMAXE,2333.45,127.58
RAMKY,2336.12,337.6
SAIPARENT,2340.17,529.7
TVSINVIT,2346.68,119.0
PIXTRANS,2347.09,1722.0
RAJESHEXPO,2350.56,79.61
EPACKPEB,2354.77,234.0
ADVAIT,2357.02,2153.9
BOMDYEING,2360.07,114.27
ALPEXSOLAR,2362.47,924.9
WINDLAS,2365.12,1146.1
EASEMYTRIP,2366.88,5.94
BETA,2372.15,2139.8
GNA,2375.79,553.4
SHUKRAPHAR,2385.1,54.11
COSMOFIRST,2386.49,909.15
JGCHEM,2395.05,611.2
