symbol,mcap_cr,current_price
WALCHANNAG,1511.55,222.6
BHARATSE,1512.91,240.91
FRONTSP,1517.94,1284.7
JAGSNPHARM,1522.25,230.89
IKIO,1522.35,196.99
DOLLAR,1523.11,268.55
DIFFNKG,1528.86,408.5
INFOBEAN,1532.49,158.03
IVALUE,1534.75,280.3
MIIL,1537.82,707.9
SDBL,1538.47,74.0
GTLINFRA,1549.94,1.21
SUMMITSEC,1557.65,1428.8
DANISH,1557.9,791.15
MVELECTRO,1566.3,574.1
MOBIKWIK,1566.98,198.99
KOTIC,1567.18,145.08
TTKHLTCARE,1574.26,1114.1
MOL,1575.22,61.94
VIKRAN,1575.58,61.09
BLIL,1582.67,71.3
HITECH,1583.83,77.98
IPL,1591.44,138.19
AYMSYNTEX,1592.56,270.9
GNRL,1600.6,104.34
IFGLEXPOR,1606.13,222.83
KAPSTON,1608.04,528.4
WENDT,1611.0,8055.0
SURYODAY,1614.86,151.92
MBEL,1625.37,284.35
DELTACORP,1625.64,60.71
VIDHIING,1627.71,325.9
INDOKEM,1632.86,585.5
AURUM,1633.49,226.64
VOEPL,1636.69,477.85
CEINSYS,1642.14,784.3
RACLGEAR,1649.27,1399.1
SHALBY,1649.31,152.7
SPMLINFRA,1649.96,194.47
SURAKSHA,1657.73,318.3
BLUSPRING,1662.61,111.21
HINDWAREAP,1672.01,199.89
TBZ,1675.27,251.05
KRISHNADEF,1681.62,1125.0
ACCELYA,1687.86,1130.8
MMWL,1688.92,14.91
SMCGLOBAL,1689.65,80.69
MCLOUD,1699.46,28.85
DISAQ,1700.84,11696.0
GARUDA,1701.55,182.88
MTNL,1706.04,27.08
RHETAN,1707.7,21.43
SPICEJET,1707.71,11.19
BFINVEST,1735.0,460.7
KRSNAA,1752.34,540.2
JAICORPLTD,1756.45,100.08
MARSONS,1760.76,102.31
GOODYEAR,1761.39,763.5
BGRENERGY,1761.82,244.15
STUDDS,1766.97,449.0
CAPACITE,1769.16,209.11
KPEL,1778.34,262.3
EIHAHOTELS,1788.48,293.5
TARSONS,1791.19,336.65
KABRAEXTRU,1792.71,512.6
RATNAVEER,1801.31,252.19
INSECTICID,1802.61,619.5
RICOAUTO,1803.82,133.32
PFS,1811.24,28.2
YATRA,1812.38,115.5
GRMOVER,1813.29,87.51
PNGSREVA,1820.12,574.2
5PAISA,1820.44,388.3
GOCOLORS,1824.29,346.85
TIRUMALCHM,1824.45,151.34
