symbol,mcap_cr,current_price
DIGITIDE,1506.01,101.0
SDBL,1510.39,72.65
OBSCP,1512.21,585.1
DOLPHIN,1512.38,378.05
SHANTIGOLD,1522.25,211.15
INFOBEAN,1529.31,157.7
NAVKARCORP,1534.53,101.95
ARFIN,1534.88,90.97
PNBGILTS,1543.59,85.75
VIDHIING,1545.82,309.5
BLIL,1553.37,69.98
RACLGEAR,1555.33,1319.4
GTLINFRA,1562.71,1.22
IVALUE,1569.56,287.3
MCLOUD,1569.89,26.65
IKIO,1579.22,204.35
DSSL,1580.86,1241.2
FRONTSP,1584.49,1341.0
SMCGLOBAL,1584.95,75.69
MOBIKWIK,1586.03,201.4
ASIANTILES,1586.71,53.52
VOEPL,1589.21,488.0
DLINKINDIA,1592.94,448.65
AURUM,1596.44,221.5
VINYAS,1599.71,1271.15
UEL,1600.78,120.0
BLUSPRING,1602.0,107.2
WENDT,1604.69,8023.45
WALCHANNAG,1605.16,236.6
OMAXE,1606.8,87.85
GARUDA,1612.86,173.35
MOTISONS,1613.02,14.18
DANISH,1618.64,822.0
MMWL,1620.93,14.31
SUMMITSEC,1624.39,1490.0
ASALCBR,1642.48,818.0
NINSYS,1643.98,885.0
SIGNPOST,1650.83,308.85
IZMO,1656.42,1107.05
MONOLITH,1662.48,764.85
TARSONS,1670.42,313.95
SPMLINFRA,1682.04,198.25
MBEL,1683.03,294.5
DELTACORP,1686.93,63.0
TIL,1691.53,211.2
YATRA,1693.05,107.9
MTNL,1695.33,26.91
GOCOLORS,1705.69,324.3
SKMEGGPROD,1718.36,326.3
ASIANENE,1719.05,353.5
HITECH,1721.33,84.75
JAYBARMARU,1723.93,159.25
TBZ,1723.96,258.35
IPL,1727.46,150.0
BFINVEST,1727.65,458.75
ACCELYA,1731.44,1160.0
NITTAGELA,1736.51,1912.4
5PAISA,1736.99,370.5
SOLARWORLD,1742.58,201.05
KODYTECH,1743.81,1220.0
JINDRILL,1745.93,602.45
KOTIC,1757.51,162.7
SHALBY,1762.72,163.2
WINDLAS,1765.35,855.45
KRSNAA,1766.77,544.65
DISAQ,1766.86,12150.0
JAICORPLTD,1768.18,100.75
HINDWAREAP,1772.46,211.9
STUDDS,1776.84,451.5
INSECTICID,1793.59,616.4
