symbol,mcap_cr,current_price
DISAQ,1790.36,12250.0
KRISHNADEF,1810.18,1211.0
INSECTICID,1819.32,625.65
TBZ,1833.92,274.5
ASIANTILES,1842.83,62.23
GRMOVER,1843.96,88.89
HINDWAREAP,1845.66,221.3
CAPACITE,1855.41,218.7
SIMPLEXINF,1860.79,236.15
GRANDOAK,1874.64,36.46
ALGOQUANT,1875.73,66.75
MARSONS,1883.95,109.75
ASIANENE,1884.71,387.0
VIKRAN,1888.19,73.23
BCG,1894.86,9.4
GOCLCORP,1898.02,382.15
GOODYEAR,1898.81,822.45
MVKAGRO,1898.95,376.0
RICOAUTO,1899.58,140.55
SAKAR,1903.72,855.6
VIDYAWIRES,1906.93,89.41
HATHWAY,1908.18,10.79
DYCL,1911.61,394.05
AEROPLANE,1913.62,184.3
NDRAUTO,1916.93,805.15
SCILAL,1922.3,41.23
EIHAHOTELS,1926.18,316.0
ESAFSFB,1936.25,37.65
INDSWFTLAB,1937.89,222.7
NUCLEUS,1944.36,739.2
PRABHA,1955.27,142.65
HGS,1968.5,422.05
JGCHEM,1974.98,504.0
CANTABIL,1984.83,237.85
SOMANYCERA,1985.83,484.55
ANONDITA,1996.11,1103.65
NGLFINE,1996.91,3239.6
SBC,2010.46,42.18
ARMANFIN,2011.32,1911.6
DCXINDIA,2011.93,180.45
TINNARUBR,2017.37,1118.65
KODYTECH,2018.25,1412.0
MUKANDLTD,2018.93,140.15
THEJO,2024.36,1866.2
AWFIS,2026.28,283.0
STYLEBAAZA,2042.0,269.0
TIRUMALCHM,2044.49,169.85
BAJEL,2050.01,177.0
GMBREW,2061.34,902.3
TIL,2063.64,257.35
BGRENERGY,2067.72,287.0
LAOPALA,2071.54,186.5
INDIANHUME,2072.63,392.2
PARACABLES,2074.33,63.44
HINDOILEXP,2075.97,156.95
TCIEXP,2093.43,544.75
SERVOTECH,2099.45,92.96
JAYKAY,2100.33,161.65
GEOJITFSL,2103.49,75.33
KCP,2105.3,162.9
ALPEXSOLAR,2112.42,827.0
INDOCO,2113.38,228.6
SHRINGARMS,2114.11,220.0
KPEL,2117.37,311.6
NELCO,2117.68,928.0
HESTERBIO,2121.46,2493.9
BHARATRAS,2121.91,1278.85
MSPL,2126.03,37.52
VENKEYS,2126.58,1507.0
HONDAPOWER,2145.37,2110.0
BFUTILITIE,2150.26,572.05
VENUSREM,2156.79,1610.8
HMT,2159.93,60.47
HPL,2162.71,335.8
SPANDANA,2167.08,268.6
TEAMLEASE,2190.8,1304.9
APOLLOPIPE,2194.07,498.05
JISLJALEQS,2203.74,30.26
EMSLIMITED,2204.0,396.55
RAMCOSYS,2205.74,583.0
NIBE,2208.44,1424.8
MOLDTKPAC,2213.94,665.75
SAKSOFT,2220.39,169.0
VERANDA,2224.78,230.9
EPACK,2224.82,231.7
EXICOM,2228.68,160.05
VINDHYATEL,2233.65,1892.0
HUHTAMAKI,2242.41,297.0
GNA,2245.75,522.95
SANSTAR,2251.67,112.2
LANDMARK,2256.11,545.0
PRAKASH,2258.52,126.2
SHK,2264.23,163.45
PENIND,2269.01,167.55
ELCIDIN,2269.12,112798.4
TAJGVK,2271.7,362.0
TVSINVIT,2288.51,116.05
BRIGHOTEL,2289.32,60.12
ANANTAM,2294.84,105.45
SIRCA,2295.28,404.35
SAGCEM,2305.12,175.25
KNACK,2317.04,189.3
BETA,2322.69,2229.0
ALEMBICLTD,2328.81,90.49
COSMOFIRST,2332.74,887.55
GANDHAR,2333.55,238.0
SIKA,2340.12,1102.0
RISHABH,2341.45,606.1
GREENPANEL,2347.18,190.8
FISCHER,2354.09,35.92
PIXTRANS,2355.0,1724.0
RHETAN,2384.31,29.89
KICL,2387.43,5467.75
TASTYBITE,2394.41,9330.0
SOLARA,2403.18,503.5
REPCOHOME,2404.32,384.95
DRAGARWQ,2405.08,4976.1
VINCOFE,2408.5,165.3
VEEDOL,2411.05,1384.65
ORIENTHOT,2422.6,135.2
ORISSAMINE,2430.47,4044.75
SAIPARENT,2434.96,552.0
KLBRENG-B,2447.19,436.2
RELINFRA,2453.42,60.04
INA,2459.99,111.75
TALBROAUTO,2468.55,399.8
ADVAIT,2479.8,2265.0
ADOR,2484.07,1426.4
RANEHOLDIN,2491.7,1743.0
CAMLINFINE,2499.84,130.0
BOMDYEING,2502.8,121.25
NITCO,2502.96,104.15
GIPCL,2524.24,162.6
SPAL,2524.94,1004.0
AJMERA,2531.57,128.1
RAJRATAN,2537.06,499.35
EVEREADY,2537.52,349.65
ELITECON,2544.82,15.92
SUNDROP,2546.15,678.0
GLOBUSSPR,2547.9,877.0
PROTEAN,2554.47,629.0
UTKARSHBNK,2560.74,14.39
JNKINDIA,2563.84,460.2
RAMKY,2564.13,370.75
ARKADE,2566.67,138.15
RAJESHEXPO,2568.35,86.79
CONFIPET,2588.34,78.04
MUFIN,2593.14,130.9
MANGLMCEM,2595.67,941.0
PARKHOTELS,2597.17,121.4
PANACEABIO,2597.36,424.25
MEDIASSIST,2607.08,349.35
IMAGICAA,2618.85,46.23
BNAGROCHEM,2630.59,269.1
FMGOETZE,2630.95,474.75
MMFL,2641.73,546.85
MARATHON,2644.58,390.9
KIRIINDUS,2650.36,406.4
SILVERTUC,2651.88,209.0
STOVEKRAFT,2653.36,800.9
EASEMYTRIP,2661.92,6.7
CAPINVIT,2666.52,74.27
INDNIPPON,2668.02,1181.35
EPACKPEB,2668.55,265.3
FLAIR,2680.72,254.25
DIAMONDYD,2681.85,1125.15
BLSE,2684.72,294.7
VIMTALABS,2686.66,600.45
SASKEN,2687.38,1773.35
KPL,2700.25,2607.4
PANAMAPET,2707.87,447.95
GSPCROP,2712.48,583.35
HIKAL,2713.6,220.2
NXT-INFRA,2721.75,95.5
HUBTOWN,2721.92,191.85
PARAGMILK,2723.92,216.35
SPORTKING,2730.26,215.05
ROADSTAR,2732.86,60.0
PATELENG,2733.42,27.6
AUTOAXLES,2736.77,1808.95
GKENERGY,2743.95,135.3
NOCIL,2744.72,164.5
ARVSMART,2748.12,598.85
UFBL,2761.63,706.75
ORIANA,2767.35,1361.95
JINDALPOLY,2778.7,634.6
JUBLCPL,2785.84,1847.0
BOROLTD,2793.33,233.0
ROSSARI,2799.04,506.85
ZAGGLE,2799.24,208.3
SIYSIL,2814.96,620.05
ANTELOPUS,2817.0,800.45
AIMTRON,2825.96,1371.2
JTLIND,2826.39,74.0
ORIENTCEM,2828.33,137.7
DDEVPLSTIK,2843.02,274.4
NSIL,2843.6,5529.0
NILKAMAL,2843.7,1907.0
BEPL,2845.94,114.52
SATIN,2849.76,258.45
SUNCLAY,2856.44,1289.65
MAITHANALL,2857.97,979.95
POKARNA,2858.4,921.75
STALLION,2869.69,247.2
RAMCOIND,2883.25,333.0
KITEX,2893.66,146.1
DALMIASUG,2901.68,358.4
GATEWAY,2903.94,58.05
TCPLPACK,2905.4,3174.5
WINDMACHIN,2914.99,283.55
INDOTHAI,2915.67,219.0
PRINCEPIPE,2918.29,263.5
BBL,2932.48,2593.65
DCAL,2951.56,188.5
DIVGIITTS,2952.78,964.1
WONDERLA,2971.36,470.15
VSSL,2972.58,307.35
BUILDPRO,2980.31,1230.3
EFCIL,2987.36,201.0
HLEGLAS,2990.78,430.2
TVSSRICHAK,3013.75,3935.9
SANGAMIND,3017.28,599.9
CARRARO,3017.4,531.05
NITINSPIN,3017.62,537.0
ELPROINTL,3019.12,177.25
INTERARCH,3020.75,1803.0
TECHNVISN,3029.74,4766.65
HERITGFOOD,3051.15,328.9
BALMLAWRIE,3063.53,179.15
STEELCAS,3082.13,305.0
NAVNETEDUL,3085.67,139.45
RML,3086.46,1117.95
DREDGECORP,3090.0,1101.4
RPSGVENT,3096.86,940.0
MONARCH,3107.28,391.85
KKCL,3108.4,503.75
RSYSTEMS,3134.12,264.5
JASH,3139.17,495.65
MOREPENLAB,3156.87,57.54
FILATEX,3160.96,71.25
XPROINDIA,3167.02,1355.9
NPST,3196.47,1531.3
SHANTIGEAR,3196.75,417.6
EUROPRATIK,3207.53,314.1
GANECOS,3207.96,1200.0
CHEMPLASTS,3216.69,204.4
DPABHUSHAN,3237.66,1409.65
ANZEN,3247.63,127.0
ARSSBL,3258.33,516.3
UNIPARTS,3267.5,723.5
GOPAL,3293.03,264.3
NIITMTS,3307.07,239.9
INDRAMEDCO,3319.06,362.4
FUSION,3325.25,205.85
ADFFOODS,3330.73,302.35
CARYSIL,3344.69,1177.1
CRIZAC,3346.18,191.25
SEIL,3370.45,209.55
WELSPLSOL,3410.47,51.47
SAMBHV,3416.53,116.0
MAYURUNIQ,3426.19,789.45
KNRCON,3426.32,121.65
UFLEX,3436.22,475.95
ROUTE,3444.95,548.0
RELTD,3453.39,173.85
ASHOKA,3455.16,123.15
BHAGCHEM,3458.12,267.5
ADVENZYMES,3470.28,310.75
GRAUWEIL,3471.34,76.5
KOLTEPATIL,3475.9,391.25
TURTLEMINT,3476.78,118.0
HGINFRA,3478.6,535.0
WHEELS,3482.53,1425.0
VENUSPIPES,3495.02,1689.8
DEEPINDS,3510.48,548.85
POLYPLEX,3512.5,1118.95
NFL,3526.73,71.98
63MOONS,3539.95,768.4
ROSSTECH,3544.62,937.9
HEIDELBERG,3559.2,157.1
BOSCH-HCIL,3567.85,1311.1
APCOTEXIND,3570.86,690.05
PREMEXPLN,3571.34,664.1
SANDHAR,3572.28,593.0
PITTIENG,3582.32,949.95
ASHIKAG,3593.75,487.15
GREENPLY,3595.39,287.95
CMLL,3605.83,552.65
GMMPFAUDLR,3609.83,802.8
INDOTECH,3613.94,3440.0
JKIL,3634.45,482.0
SEAMECLTD,3646.49,1436.05
TRUALT,3681.12,428.05
KERNEX,3689.4,2199.0
MARINE,3691.72,263.8
UNICHEMLAB,3721.48,532.0
ORIENTELEC,3723.84,174.65
SMSPHARMA,3726.54,397.0
AARTIDRUGS,3732.04,409.0
VSTIND,3735.16,219.8
FOSECOIND,3738.56,4960.1
JTEKTINDIA,3743.2,134.9
HARSHA,3745.05,411.5
LUXIND,3754.92,1246.5
DBCORP,3761.97,210.75
SANGHVIMOV,3763.17,436.5
WSTCSTPAPR,3768.21,570.95
YASHO,3781.19,3147.0
ROLEXRINGS,3788.67,139.45
EIEL,3792.57,216.5
VSTTILLERS,3794.38,4391.95
INDIQUBE,3795.95,179.55
BAJAJELEC,3803.37,330.15
EMUDHRA,3817.96,460.4
DECNGOLD,3822.92,192.3
SINDHUTRAD,3827.07,24.98
HEMIPROP,3838.64,134.5
ELLEN,3839.29,272.7
SPECTRUM,3844.41,2441.9
SHAREINDIA,3848.02,176.7
GUFICBIO,3849.37,383.15
AGIIL,3850.0,307.6
ASHIANA,3855.12,383.3
JINDWORLD,3858.04,38.48
KDDL,3883.9,3152.05
KSL,3894.71,891.55
GUJTHEM,3904.22,358.2
RAYMOND,3906.28,587.15
MANINFRA,3922.79,97.15
NOVARTIND,3942.76,1595.05
OSWALPUMPS,3946.34,346.8
SANATHAN,3952.87,469.0
KIRLOSIND,3965.77,3760.0
TARC,3981.76,135.0
MANINDS,3983.81,529.3
SAMHI,4011.5,180.7
BAJAJHIND,4023.51,16.84
GHCL,4035.92,438.75
MAHLOG,4040.54,407.8
POCL,4061.44,532.25
AURIONPRO,4065.83,733.5
MOSCHIP,4074.12,209.65
PSPPROJECT,4080.13,1029.25
SEITINVIT,4082.4,126.0
VMARCIND,4096.1,279.55
AYE,4110.45,166.9
TATVA,4117.52,1747.5
NRBBEARING,4145.51,424.4
VISHNU,4164.53,618.95
IDEAFORGE,4173.22,845.1
SOTL,4173.27,608.75
KSCL,4193.76,814.8
CAPILLARY,4195.47,527.0
VIPIND,4206.12,296.35
ANUP,4208.38,2098.6
WAKEFIT,4231.13,127.65
MSTCLTD,4240.58,603.0
PACEDIGITK,4256.63,197.2
RALLIS,4262.63,219.55
WEBELSOLAR,4263.93,98.25
WPIL,4268.59,436.0
RAMRAT,4268.87,456.55
SBCL,4270.46,740.4
COCKERILL,4287.62,8672.5
SHOPERSTOP,4289.75,389.3
ZOTA,4311.77,1245.0
IOLCP,4312.43,147.15
AVANTEL,4317.8,162.45
MUTHOOTMF,4329.27,254.0
SWARAJENG,4337.05,3568.85
RAYMONDLSL,4340.84,711.9
STYRENIX,4349.46,2475.0
MHRIL,4351.58,215.0
REFEX,4352.64,317.15
BANARISUG,4357.67,3475.1
LASERPOWER,4369.78,312.0
MIDWESTLTD,4370.25,1210.75
RTNINDIA,4380.34,31.62
JUNIPER,4381.31,197.0
RAYMONDREL,4384.83,657.7
ELECTCAST,4437.37,71.79
INDOSTAR,4450.62,274.5
VAIBHAVGBL,4497.5,268.5
NACLIND,4504.62,193.35
SUNTECK,4513.94,307.65
NETWORK18,4518.14,29.29
SGFIN,4519.03,684.55
DHANUKA,4527.65,1015.0
HAWKINCOOK,4534.83,8552.9
RTNPOWER,4564.77,8.52
CMSINFO,4564.77,276.9
VRLLOG,4574.61,261.3
TEXRAIL,4580.04,112.35
QUESS,4589.77,307.35
AGI,4589.9,709.95
MPSLTD,4614.71,2699.65
ICRA,4618.4,4785.5
RESPONIND,4621.01,173.8
DEEDEV,4625.79,674.95
TFCILTD,4641.53,100.36
FCL,4643.96,39.82
RENUKA,4648.65,21.85
NORTHARC,4652.9,287.5
SSWL,4653.51,295.9
UNIVCABLES,4665.79,1343.0
ARTEMISMED,4677.22,295.4
THOMASCOOK,4696.58,100.1
CMRGREEN,4720.72,215.65
HIRECT,4734.29,1333.4
SYMPHONY,4775.71,695.7
RBA,4784.78,66.94
PILANIINVS,4791.59,4330.35
RPGLIFE,4795.83,2890.25
SHARDAMOTR,4796.73,834.35
LUMAXIND,4814.88,5148.1
EPIGRAL,4862.11,1129.7
SWSOLAR,4884.99,209.15
IRBINVIT,4903.2,62.04
BLISSGVS,4911.3,464.7
PDSL,4956.11,350.25
PTC,4972.35,168.0
BANSALWIRE,4985.49,319.0
DATAMATICS,4987.86,842.8
