symbol,mcap_cr,current_price
ONEPOINT,1503.74,57.19
IVALUE,1506.82,275.2
PNBGILTS,1507.58,83.75
AMRUTANJAN,1515.21,524.1
NITTAGELA,1520.26,1674.3
SDBL,1525.79,73.39
ASALCBR,1534.55,764.25
MACPOWER,1535.54,1534.9
NAVKARCORP,1537.1,102.12
IZMO,1543.84,1031.8
DOLLAR,1545.23,272.45
SHANTIGOLD,1564.12,216.83
VINYAS,1566.48,1244.75
OMAXE,1568.19,85.74
BLIL,1574.9,70.95
MOTISONS,1578.86,13.88
JAGSNPHARM,1579.8,239.62
ASIANTILES,1582.88,53.39
IFGLEXPOR,1582.99,219.62
DSSL,1583.6,1243.3
IGPL,1584.24,514.45
WALCHANNAG,1584.69,233.37
IKIO,1586.26,205.26
DLINKINDIA,1587.07,447.0
DIFFNKG,1587.62,424.2
KABRAEXTRU,1589.17,454.4
WEL,1594.16,118.96
MOBIKWIK,1601.16,203.33
VIDHIING,1605.48,321.45
AURUM,1606.39,222.88
DOLPHIN,1608.98,402.2
WENDT,1610.4,8052.0
ATULAUTO,1612.21,580.95
PNGSREVA,1619.63,510.95
KAPSTON,1621.58,532.85
FERMENTA,1621.94,551.1
VOEPL,1622.1,498.1
GTLINFRA,1626.8,1.27
DANISH,1628.0,826.75
INDOTHAI,1633.11,122.94
INDORAMA,1640.84,62.84
RACLGEAR,1642.2,1393.1
MMWL,1643.61,14.51
INFOBEAN,1644.89,169.62
MBEL,1645.3,287.9
GARUDA,1659.49,178.36
FRONTSP,1660.56,1405.4
KOTIC,1664.18,154.06
SPMLINFRA,1667.95,196.59
SUMMITSEC,1669.17,1531.1
JAYBARMARU,1670.95,154.36
SMCGLOBAL,1671.01,79.8
IPL,1674.48,145.4
MCLOUD,1695.92,28.79
ACCELYA,1698.76,1138.1
CNL,1699.36,1131.65
DELTACORP,1700.88,63.52
KRISHNADEF,1704.19,1140.1
GOCOLORS,1705.95,324.35
5PAISA,1721.52,367.2
SURYODAY,1729.12,162.68
STUDDS,1729.58,439.5
HITECH,1733.32,85.34
YATRA,1734.24,110.52
BLUSPRING,1737.1,116.24
MTNL,1745.1,27.7
TARSONS,1745.43,328.05
SHALBY,1752.67,162.27
PAUSHAKLTD,1756.93,712.55
WINDLAS,1768.22,856.85
MAHASTEEL,1769.82,1076.9
DISAQ,1773.98,12199.0
OBSCP,1787.87,691.75
CEINSYS,1796.56,858.05
JINDRILL,1797.77,620.35
BFINVEST,1797.89,477.4
TBZ,1815.74,272.1
NUCLEUS,1816.05,689.85
KRSNAA,1821.27,561.45
HINDWAREAP,1824.91,218.17
JAICORPLTD,1831.04,104.33
SIMPLEXINF,1836.28,232.16
PFS,1856.84,28.91
MARSONS,1856.96,107.9
BGRENERGY,1867.9,258.85
CAPACITE,1876.77,221.83
VIKRAN,1879.66,72.88
GRMOVER,1883.33,90.89
EIHAHOTELS,1885.37,309.4
INSECTICID,1888.45,649.0
BCG,1892.81,9.38
ALGOQUANT,1897.68,67.51
ANONDITA,1903.89,1052.65
GOODYEAR,1907.54,826.85
TEAMLEASE,1912.62,1251.6
SCILAL,1917.23,41.16
SPICEJET,1919.83,12.58
HATHWAY,1929.41,10.9
