symbol,mcap_cr,current_price
DIFFNKG,1502.48,401.45
FRONTSP,1510.5,1278.4
SYNCOMF,1517.16,16.14
AYMSYNTEX,1517.9,258.2
IFGLEXPOR,1526.41,211.77
INFOBEAN,1527.35,157.5
MIIL,1530.66,704.6
MOL,1532.5,60.26
SDBL,1533.06,73.74
KRISHNADEF,1534.83,1026.8
MENONBE,1539.08,274.64
WALCHANNAG,1542.04,227.09
KOTIC,1542.23,142.77
DANISH,1543.13,783.65
DLINKINDIA,1547.12,435.75
SUMMITSEC,1548.27,1420.2
DOLLAR,1549.48,273.2
MOBIKWIK,1549.82,196.81
AMRUTANJAN,1550.62,536.35
TTKHLTCARE,1557.87,1102.5
JAGSNPHARM,1559.5,236.54
GNRL,1563.17,101.9
MBEL,1564.77,273.75
DELTACORP,1569.67,58.62
IVALUE,1570.33,286.8
GTLINFRA,1575.56,1.23
AEROENTER,1585.09,140.07
CEINSYS,1588.44,758.65
BLIL,1595.76,71.89
KAPSTON,1607.43,528.2
MVELECTRO,1612.82,591.15
IPL,1615.4,140.27
QUADFUTURE,1621.4,405.35
VIKRAN,1625.87,63.04
WENDT,1636.5,8182.5
INDORAMA,1636.92,62.69
SPMLINFRA,1636.98,192.94
VIDHIING,1640.94,328.55
INDOBORAX,1642.53,511.85
AURUM,1642.9,227.82
SHALBY,1652.12,152.96
HITECH,1652.69,81.37
HINDWAREAP,1661.47,198.63
MMWL,1670.79,14.75
AVADHSUGAR,1671.14,834.8
VOEPL,1671.62,488.05
SPICEJET,1672.61,10.96
INDOKEM,1675.67,600.85
SURYODAY,1688.42,158.84
MTNL,1689.66,26.82
SURAKSHA,1696.79,325.8
SMCGLOBAL,1698.86,81.13
ACCELYA,1699.5,1138.6
BFINVEST,1700.54,451.55
GARUDA,1711.5,183.95
SPANDANA,1720.59,241.3
DISAQ,1721.2,11836.0
BGRENERGY,1724.66,239.0
GOODYEAR,1753.44,760.05
KPEL,1758.0,259.3
RICOAUTO,1758.22,129.95
PNGSREVA,1761.8,555.8
STUDDS,1771.49,450.15
INSECTICID,1774.24,609.75
RACLGEAR,1782.36,1512.0
PFS,1782.98,27.76
MCLOUD,1783.11,30.27
JAICORPLTD,1794.01,102.22
EIHAHOTELS,1795.79,294.7
GRMOVER,1796.72,86.71
NDRAUTO,1798.41,756.1
5PAISA,1801.45,384.25
GOCOLORS,1813.51,344.8
CAPACITE,1815.1,214.54
AEROPLANE,1820.64,175.82
NGLFINE,1821.68,2947.7
KRSNAA,1821.92,561.65
ALLCARGO,1822.8,12.17
ALGOQUANT,1827.12,65.0
YATRA,1834.82,116.93
VIDYAWIRES,1834.9,86.27
TARSONS,1835.35,344.95
BCG,1846.4,9.15
SCILAL,1854.35,39.81
