symbol,mcap_cr,current_price
TCIEXP,1868.96,486.15
GENESYS,1872.88,280.1
OAL,1874.17,556.9
BLUSPRING,1875.8,125.47
BHARATRAS,1877.18,1129.4
MSPL,1892.53,33.39
SKYWAYS,1894.12,130.32
TIRUMALCHM,1896.54,157.32
AWFIS,1907.52,266.55
SAKSOFT,1913.51,144.36
SHK,1914.08,138.28
SYNCOMF,1917.6,20.4
BCG,1937.21,9.6
INDIANHUME,1938.16,367.9
DANISH,1942.09,986.25
HONDAPOWER,1943.33,1916.5
BGRENERGY,1959.62,271.56
RELINFRA,1962.25,48.02
BNAGROCHEM,1963.77,200.85
SILVERTUC,1976.84,155.89
SAGCEM,1977.87,151.32
SHANTIGOLD,1980.19,258.04
BLEL,1984.2,469.05
BFUTILITIE,1986.38,527.45
BAJEL,1995.43,172.47
CANTABIL,1997.69,238.85
VINYAS,1999.71,1589.0
SHRINGARMS,2011.19,208.56
SPANDANA,2015.49,227.38
PARACABLES,2020.7,61.75
SIMPLEXINF,2027.21,256.3
EMSLIMITED,2028.26,365.25
KCP,2029.22,157.4
RAJESHEXPO,2029.62,68.74
ALGOQUANT,2030.64,72.24
ESAFSFB,2036.56,39.46
GOCLCORP,2037.68,411.05
INA,2040.5,92.56
MUKANDLTD,2043.31,141.41
TIL,2045.18,248.07
MOTISONS,2052.06,18.04
TAJGVK,2061.94,328.85
ANONDITA,2065.6,1084.6
JISLJALEQS,2067.37,28.93
RACLGEAR,2072.34,1758.0
ARMANFIN,2082.8,1974.9
GREENPANEL,2086.87,170.18
QUADFUTURE,2089.6,522.4
MACPOWER,2097.37,2096.5
ELCIDIN,2100.0,105000.0
LANDMARK,2116.78,510.5
AEROPLANE,2120.74,204.8
NIBE,2123.59,1369.9
MOLDTKPAC,2126.48,639.95
OMAXE,2130.79,116.5
PRAKASH,2133.22,119.12
BRIGHOTEL,2145.35,56.48
VENUSREM,2154.09,1611.5
KODYTECH,2157.88,1509.7
GMBREW,2166.0,948.05
KICL,2187.4,5005.5
RAMKY,2190.46,316.55
ADVAIT,2196.21,2005.6
DYCL,2198.81,453.75
MARSONS,2200.81,127.88
ALPEXSOLAR,2207.68,864.3
NITCO,2210.56,91.89
VERANDA,2220.91,230.13
RAMCOSYS,2227.23,592.4
EUROPRATIK,2232.56,218.45
REPCOHOME,2235.0,357.25
SAIPARENT,2238.34,506.65
EXICOM,2245.3,161.44
GAJA,2246.86,159.34
GEOJITFSL,2250.84,80.64
SIKA,2253.23,1062.8
SANSTAR,2255.22,112.61
GSPCROP,2255.69,484.9
BOMDYEING,2263.21,109.58
RANEHOLDIN,2264.24,1585.6
COSMOFIRST,2264.7,862.75
KNACK,2270.49,185.55
POKARNA,2271.2,732.55
WINDLAS,2274.73,1102.3
RAJRATAN,2285.71,450.2
FREDUN,2286.55,1382.6
HMT,2288.3,64.35
SIRCA,2297.84,404.6
PARKHOTELS,2299.11,107.75
FISCHER,2302.17,32.95
ANANTAM,2303.76,105.92
NELCO,2308.81,1011.75
STLNETWORK,2311.48,47.34
HINDOILEXP,2312.01,174.83
JNKINDIA,2316.21,413.95
APOLLOPIPE,2317.38,526.1
ORISSAMINE,2327.82,3879.7
KABRAEXTRU,2330.07,666.25
BETA,2333.58,2105.0
PANACEABIO,2343.76,382.65
SBC,2344.28,49.23
TVSINVIT,2346.68,119.0
INDOCO,2349.22,254.51
THEJO,2351.75,2167.9
AJMERA,2358.99,119.87
PENIND,2359.53,174.14
VENKEYS,2360.9,1675.9
PIXTRANS,2362.08,1733.0
OBSCP,2369.4,916.75
ASIANENE,2381.77,489.6
KITEX,2383.63,119.48
ARKADE,2383.92,128.4
EASEMYTRIP,2386.81,5.99
VEEDOL,2386.91,1369.9
JGCHEM,2391.72,610.35
EVEREADY,2391.77,329.05
MVELECTRO,2393.65,877.35
GNA,2411.21,561.65
ZAGGLE,2419.58,179.95
BODALCHEM,2429.46,192.9
SIYSIL,2430.7,535.75
SOMANYCERA,2439.24,594.75
ROSSARI,2449.8,442.25
MEDIASSIST,2454.7,328.6
SPAL,2462.86,979.7
SATIN,2465.71,223.2
UTKARSHBNK,2469.98,13.88
FMGOETZE,2485.27,446.75
HUBTOWN,2495.43,175.61
TECHNVISN,2501.01,3982.5
BBL,2509.74,2220.4
DRAGARWQ,2513.07,5200.0
AUTOAXLES,2514.91,1664.4
EPACKPEB,2519.2,250.34
TASTYBITE,2522.12,9829.0
PROTEAN,2530.96,620.65
ORIENTCEM,2531.06,123.19
FLAIR,2543.09,241.29
ORIENTHOT,2551.83,142.88
VINCOFE,2551.83,174.2
UEL,2551.9,191.3
SHUKRAPHAR,2582.57,58.59
GLOBUSSPR,2583.92,821.3
GKENERGY,2591.4,127.77
KMCSHIL,2603.24,159.61
DIAMONDYD,2609.08,1090.3
GATEWAY,2612.14,52.28
STALLION,2626.21,226.23
MUFIN,2629.41,132.69
EFCIL,2633.29,177.99
GANDHAR,2633.45,269.05
SAKAR,2644.18,1188.4
DCAL,2663.43,169.88
PATELENG,2663.9,26.85
SASKEN,2667.02,1755.6
GANECOS,2675.31,998.4
ALEMBICLTD,2690.82,104.79
DDEVPLSTIK,2695.05,260.45
ARVSMART,2700.84,588.2
INDORAMA,2704.35,103.57
GLASSWALL,2719.75,309.29
NAVNETEDUL,2723.58,123.12
SPORTKING,2725.57,214.49
VIMTALABS,2727.36,610.15
STOVEKRAFT,2740.62,827.8
SUNCLAY,2761.28,1252.5
CAPINVIT,2761.65,76.93
MANGLMCEM,2767.05,1006.3
ADOR,2775.4,1594.8
NILKAMAL,2782.28,1864.8
DREDGECORP,2782.64,993.8
RPSGVENT,2784.72,841.65
RAMCOIND,2786.31,320.85
MONOLITH,2787.75,1282.55
RATNAVEER,2788.87,332.3
INDNIPPON,2798.27,1237.0
SUNDROP,2798.43,742.35
HIKAL,2798.93,227.0
ORIANA,2803.03,275.9
UFBL,2817.65,720.3
MARATHON,2817.83,417.8
XPROINDIA,2818.79,1201.0
ROADSTAR,2823.96,62.0
RSYSTEMS,2837.39,239.45
NSIL,2839.34,5524.0
RISHABH,2850.23,736.55
STYLEBAAZA,2854.78,375.05
JAYKAY,2858.77,189.5
SANGAMIND,2860.54,569.3
INTERARCH,2861.59,1701.6
BALMLAWRIE,2863.12,167.43
CONFIPET,2882.52,86.76
ADFFOODS,2891.06,263.15
MAITHANALL,2896.45,994.95
HGINFRA,2896.53,444.45
DOLPHIN,2897.53,724.3
GIPCL,2901.3,186.92
KLBRENG-B,2909.22,519.5
MONARCH,2909.82,366.9
PANAMAPET,2911.25,481.25
MMFL,2913.31,603.4
ELPROINTL,2919.11,172.24
ROUTE,2923.03,463.95
KERNEX,2931.73,1744.7
PRINCEPIPE,2932.63,265.25
TALBROAUTO,2933.94,475.3
ASHIKAG,2935.21,397.05
IMAGICAA,2965.11,52.4
FUSION,2972.7,183.6
BLSE,2981.0,328.1
KKCL,2987.59,484.8
RELTD,3003.45,151.26
NIITMTS,3009.29,217.81
CARYSIL,3029.99,1065.3
CARRARO,3083.06,542.3
SEIL,3087.01,191.74
HLEGLAS,3095.94,445.75
STEAMHOUSE,3096.3,112.02
CRIZAC,3097.72,177.03
WINDMACHIN,3103.78,300.0
WEBELSOLAR,3117.29,71.8
OSWALPUMPS,3119.17,273.6
ARSSBL,3129.67,496.25
CHEMPLASTS,3141.16,198.67
DALMIASUG,3141.25,388.1
ASHOKA,3142.98,111.96
BOROLTD,3151.97,263.57
SSRETAIL,3152.61,
MAYURUNIQ,3155.31,726.15
APCOTEXIND,3159.69,609.45
JINDALPOLY,3160.94,721.9
BHAGCHEM,3161.98,243.85
BUILDPRO,3178.6,1310.8
JUBLCPL,3180.66,2099.1
HEIDELBERG,3198.19,141.13
CMLL,3209.3,490.9
MUTHOOTMF,3210.71,188.32
GOPAL,3220.77,258.35
JTEKTINDIA,3231.4,116.49
NOCIL,3238.45,193.89
BEPL,3240.88,130.23
WONDERLA,3244.02,511.15
NACLIND,3247.08,138.62
DBCORP,3262.77,183.04
NFL,3272.66,66.71
PSPPROJECT,3285.12,828.7
LUMINO,3297.4,108.27
ANZEN,3298.77,129.0
INDRAMEDCO,3308.94,360.95
ADVENZYMES,3321.21,296.6
ANUP,3331.23,1663.0
DPABHUSHAN,3354.33,1469.4
AGIIL,3366.18,269.3
KNRCON,3375.94,120.04
VINDHYATEL,3395.5,2865.4
HEMIPROP,3396.06,119.16
JTLIND,3408.19,89.21
NITINSPIN,3420.42,608.4
DIVGIITTS,3421.92,1118.9
POLYPLEX,3426.8,1091.6
LUXIND,3480.8,1157.5
INDOTECH,3482.3,3279.0
TCPLPACK,3488.76,3833.8
VAIBHAVGBL,3492.63,208.18
VSTIND,3493.87,205.69
PARAGMILK,3509.53,279.4
WELSPLSOL,3515.82,53.06
KIRIINDUS,3522.33,540.5
INDSWFTLAB,3526.73,405.55
SANDHAR,3528.98,586.3
EIEL,3529.38,201.07
STEELCAS,3543.52,350.15
SAMHI,3547.08,159.52
ORIENTELEC,3553.4,166.54
TRUALT,3554.02,414.45
TVSSRICHAK,3561.9,4650.0
PNCINFRA,3581.8,139.62
KSCL,3599.19,699.7
POCL,3607.58,472.95
SOLARA,3613.47,744.55
JKIL,3616.81,478.0
PACEDIGITK,3620.69,167.74
PREMEXPLN,3624.85,674.25
ALOKINDS,3644.49,7.34
STYRENIX,3655.73,2078.3
PRABHA,3679.28,235.72
MIDWESTLTD,3682.26,1018.3
IDEAFORGE,3685.39,741.4
JASH,3695.25,584.75
GREENPLY,3705.22,296.65
SINDHUTRAD,3717.59,24.11
RML,3725.21,1347.9
VSTTILLERS,3725.36,4305.4
BAJAJELEC,3733.38,323.45
INDOSTAR,3743.96,231.58
CMSINFO,3755.41,234.62
RTNINDIA,3762.54,27.22
AURIONPRO,3768.29,681.9
GRAUWEIL,3774.2,83.24
RTNPOWER,3791.29,7.06
UNICHEMLAB,3793.11,538.75
SANGHVIMOV,3798.95,438.8
HEROMOTORS,3815.41,
UNIPARTS,3846.36,851.7
HERITGFOOD,3848.25,414.7
KIRLOSIND,3854.07,3667.2
TARC,3855.73,130.66
LASERPOWER,3860.83,275.05
KOLTEPATIL,3862.46,435.55
AIMTRON,3867.91,1818.1
ASHIANA,3870.21,385.0
GHCL,3872.25,420.3
63MOONS,3878.66,841.75
AARTIDRUGS,3885.82,425.75
KPL,3893.98,3752.8
AVANTEL,3899.2,146.71
AHLUCONT,3901.36,582.4
ANTELOPUS,3918.36,1110.4
RAYMONDREL,3924.52,589.5
RALLIS,3927.3,201.95
NPST,3940.7,1888.8
VSSL,3943.47,407.8
MAHLOG,3974.07,400.3
RAYMONDLSL,3977.09,652.8
SANATHAN,3977.96,471.3
INDIQUBE,3984.71,187.96
REFEX,3993.35,291.0
SEITINVIT,4017.6,124.0
MHRIL,4022.58,199.07
COCKERILL,4038.14,8178.0
MOSCHIP,4047.52,207.37
SYMPHONY,4055.39,590.55
TATVA,4080.04,1744.2
SGFIN,4115.8,624.6
TURTLEMINT,4129.48,140.23
NETWORK18,4149.52,26.91
BANARISUG,4166.69,3322.8
SWSOLAR,4166.85,178.42
PRASOLCHEM,4170.95,704.75
KSL,4186.98,959.15
RESPONIND,4195.89,157.38
VIPIND,4221.84,297.2
PITTIENG,4224.36,1121.9
SUNTECK,4227.58,287.9
HARSHA,4234.46,465.1
HAWKINCOOK,4237.03,8009.5
LCCPROJECT,4274.39,147.56
WPIL,4291.17,439.35
DHANUKA,4308.05,966.4
SWARAJENG,4320.49,3556.0
SHOPERSTOP,4325.57,392.5
CAPILLARY,4354.3,547.1
PERNIASPOP,4369.33,545.75
HIRECT,4404.67,1242.2
SEAMECLTD,4410.47,1734.7
ICRA,4420.07,4579.8
GUFICBIO,4433.99,442.15
PILANIINVS,4438.09,4008.3
TBZ,4439.92,665.35
MPSLTD,4452.99,2603.2
DECNGOLD,4474.17,225.17
SAMBHV,4477.24,151.94
FILATEX,4488.1,101.07
HEGAM,4494.45,232.9
TEMPSENS,4502.65,537.1
ELECTCAST,4505.33,72.88
ARCIL,4513.15,138.91
DATAMATICS,4523.41,765.3
GVPIL,4525.08,673.1
ROLEXRINGS,4525.25,172.5
SMSPHARMA,4526.67,483.35
AYE,4526.84,183.43
RPGLIFE,4543.1,2746.9
CRAMC,4544.72,227.9
SHILCTECH,4563.5,3989.0
RUSTOMJEE,4589.85,363.55
GUJALKALI,4601.38,626.55
VENUSPIPES,4605.81,2223.3
PTC,4606.78,155.63
SURYAROSNI,4614.97,212.05
GREAVESCOT,4651.34,199.67
BOSCH-HCIL,4678.86,1720.8
UFLEX,4680.39,648.15
ZOTA,4696.18,1356.0
SUBROS,4701.21,720.65
EPIGRAL,4749.43,1100.9
HAPPSTMNDS,4772.29,313.4
YASHO,4773.89,3959.4
GOLDIAM,4814.82,319.8
TEXRAIL,4849.83,119.2
BAJAJHIND,4850.66,20.29
VISHNU,4852.76,720.9
RENUKA,4857.21,22.82
VMARCIND,4860.21,331.7
MASTEK,4861.49,1567.9
WAKEFIT,4870.54,146.86
NOVARTIND,4872.23,1973.3
DEEPINDS,4874.24,761.6
KDDL,4886.63,3973.1
SHAREINDIA,4886.81,223.32
CARERATING,4902.68,1627.8
IFBIND,4915.48,1213.1
THOMASCOOK,4931.94,104.85
BANSALWIRE,4935.43,315.25
FOSECOIND,4945.95,6562.0
LXCHEM,4947.16,178.01
MOIL,4948.76,243.2
WSTCSTPAPR,4952.1,749.75
JUNIPER,4957.35,222.8
SOTL,4966.17,724.35
