symbol,mcap_cr,current_price
AMRUTANJAN,1507.4,521.4
JAYBARMARU,1508.14,139.32
BHARATSE,1512.79,240.89
IGPL,1517.88,492.9
GENESYS,1520.84,227.45
JAGSNPHARM,1524.36,231.21
SDBL,1524.54,73.33
TTKHLTCARE,1532.86,1084.8
DIGITIDE,1545.38,103.64
INDORAMA,1552.32,59.45
DSSL,1563.73,1227.7
NITTAGELA,1564.39,1722.9
WALCHANNAG,1566.83,230.74
KABRAEXTRU,1568.88,448.6
BLIL,1570.46,70.75
IKIO,1576.91,204.05
MOBIKWIK,1577.3,200.3
DLINKINDIA,1579.79,444.95
OMAXE,1581.18,86.45
VIDHIING,1581.51,316.65
DOLLAR,1585.22,279.5
ONEPOINT,1586.3,60.33
MOTISONS,1587.96,13.96
GTLINFRA,1588.37,1.24
KAPSTON,1600.43,525.9
DANISH,1600.63,812.85
ATULAUTO,1600.97,576.9
SPMLINFRA,1611.53,189.94
VINYAS,1613.99,1282.5
PNGSREVA,1620.42,511.2
INFOBEAN,1627.63,167.84
AURUM,1628.95,226.01
WENDT,1630.2,8151.0
SUMMITSEC,1633.85,1498.7
ASIANTILES,1633.88,55.11
IFGLEXPOR,1636.91,227.1
DOLPHIN,1644.39,411.05
VOEPL,1647.66,505.95
FERMENTA,1649.9,560.6
DIFFNKG,1650.5,441.0
KOTIC,1651.65,152.9
FRONTSP,1655.59,1401.2
TARSONS,1661.63,312.3
SMCGLOBAL,1665.57,79.54
MVELECTRO,1668.88,611.7
IPL,1673.21,145.29
CNL,1677.14,1116.85
BLUSPRING,1677.86,112.23
GARUDA,1679.4,180.5
YATRA,1679.47,107.03
MACPOWER,1681.8,1681.1
GOCOLORS,1693.85,322.05
DELTACORP,1695.79,63.33
HITECH,1704.48,83.92
MBEL,1705.87,298.5
ACCELYA,1706.97,1143.6
SHANTIGOLD,1719.04,224.01
MAHASTEEL,1719.53,1046.3
SURYODAY,1722.11,162.02
5PAISA,1723.16,367.55
STUDDS,1726.63,438.75
DISAQ,1727.6,11880.0
SHALBY,1729.13,160.09
WEL,1738.08,129.7
PAUSHAKLTD,1742.38,706.65
RACLGEAR,1747.82,1482.7
MCLOUD,1748.35,29.68
MTNL,1752.03,27.81
CEINSYS,1763.27,842.15
KRISHNADEF,1765.93,1181.4
BFINVEST,1768.33,469.55
MMWL,1788.6,15.79
MARSONS,1789.32,103.97
CAPACITE,1798.6,212.59
KRSNAA,1819.32,560.85
JAICORPLTD,1820.69,103.74
TBZ,1821.75,273.0
WINDLAS,1821.87,882.85
NUCLEUS,1838.16,698.25
JINDRILL,1843.27,636.05
EIHAHOTELS,1843.63,302.55
VIKRAN,1846.39,71.59
HINDWAREAP,1848.92,221.04
GOODYEAR,1852.29,802.9
TIL,1858.92,232.1
SPICEJET,1861.84,12.2
PFS,1863.91,29.02
GRMOVER,1871.73,90.33
BCG,1876.67,9.3
ANONDITA,1882.27,1040.7
INSECTICID,1884.67,647.7
ALGOQUANT,1889.25,67.21
SIMPLEXINF,1889.35,238.87
CANTABIL,1904.35,227.69
SERVOTECH,1911.1,84.62
TEAMLEASE,1915.68,1253.6
SCILAL,1916.3,41.14
BGRENERGY,1924.55,266.7
HATHWAY,1931.18,10.91
OBSCP,1935.84,749.0
JAYKAY,1939.32,148.85
KODYTECH,1942.91,1359.3
AWFIS,1944.01,271.65
DYCL,1947.55,401.9
SBC,1960.0,41.16
NDRAUTO,1971.56,828.9
INDSWFTLAB,1986.29,228.41
ASIANENE,1987.48,408.55
DCXINDIA,1987.58,178.44
HGS,1992.93,428.4
TINNARUBR,1996.33,1108.1
KCP,1997.76,154.96
AEROPLANE,2012.73,194.37
MONOLITH,2017.54,928.2
TIRUMALCHM,2022.39,167.76
VIDYAWIRES,2030.36,95.46
SOMANYCERA,2033.41,495.8
MSPL,2041.03,36.01
INDOCO,2046.65,221.73
RICOAUTO,2050.2,151.53
KPEL,2050.89,302.5
ALPEXSOLAR,2053.53,803.95
HESTERBIO,2056.87,2417.9
SAKAR,2057.34,924.65
VENUSREM,2059.45,1540.7
HINDOILEXP,2059.56,155.74
INDIANHUME,2065.65,392.1
SPANDANA,2066.7,257.75
MUKANDLTD,2069.47,143.22
GMBREW,2075.3,908.35
HUHTAMAKI,2076.48,274.95
ESAFSFB,2078.0,40.27
NGLFINE,2103.42,3403.6
BFUTILITIE,2103.69,558.6
LAOPALA,2108.56,189.96
PRABHA,2116.7,154.61
HONDAPOWER,2122.71,2093.4
TCIEXP,2130.72,554.6
GRANDOAK,2132.61,41.1
ARMANFIN,2136.6,2032.0
HMT,2144.63,60.31
GEOJITFSL,2149.8,77.02
VINCOFE,2159.68,148.24
PENIND,2166.04,159.86
JGCHEM,2166.21,552.8
GOCLCORP,2172.51,438.25
ALEMBICLTD,2176.23,84.75
KLBRENG-B,2177.85,388.9
