symbol,mcap_cr,current_price
NUCLEUS,1939.12,736.6
INDIANHUME,1940.53,368.35
PAUSHAKLTD,1941.49,787.4
ANONDITA,1944.31,1075.0
MACPOWER,1946.71,1945.9
SHANTIGOLD,1949.64,254.06
EPACK,1954.02,203.06
GREENPANEL,1965.23,160.26
SAKAR,1968.34,884.65
GOCLCORP,1974.22,398.25
MUKANDLTD,1979.01,136.96
LAOPALA,1979.69,178.35
BFUTILITIE,1990.14,528.45
KLBRENG-B,2002.85,357.65
GMBREW,2017.84,883.2
HPL,2023.21,314.65
WINDLAS,2039.27,988.2
KODYTECH,2045.68,1431.2
SIMPLEXINF,2052.13,259.45
HESTERBIO,2052.79,2413.1
INDOCO,2055.42,222.68
JISLJALEQS,2057.82,28.22
INA,2059.46,93.42
PARACABLES,2063.24,63.05
CANTABIL,2068.45,247.31
HUHTAMAKI,2073.83,274.6
BLUECLOUDS,2074.16,22.47
ARMANFIN,2074.67,1973.1
RAMCOSYS,2076.65,552.35
NELCO,2081.18,912.0
CAMLINFINE,2081.94,108.38
BAJEL,2089.26,180.58
HINDOILEXP,2092.09,158.2
TCIEXP,2093.86,544.65
SOMANYCERA,2096.16,511.1
HONDAPOWER,2102.73,2073.7
SANSTAR,2107.42,105.23
LANDMARK,2111.39,509.2
ALPEXSOLAR,2117.39,828.95
SIKA,2119.66,999.8
SAGCEM,2123.34,162.45
KCP,2128.23,165.08
VENKEYS,2130.01,1512.0
BLEL,2133.1,504.25
HMT,2151.75,60.51
NITCO,2155.71,89.61
SHRINGARMS,2159.89,223.98
HLEGLAS,2165.6,311.8
BHARATRAS,2166.39,1303.4
SAKSOFT,2170.13,163.72
ELCIDIN,2180.0,109000.0
TAJGVK,2181.39,347.9
EXICOM,2183.97,157.03
MONOLITH,2190.12,1007.6
SHK,2194.52,158.54
DYCL,2198.08,453.6
OBSCP,2212.0,855.85
PENIND,2212.52,163.29
VINCOFE,2226.41,152.82
PROTEAN,2226.65,548.15
ESAFSFB,2232.81,43.27
KMCSHIL,2233.49,136.94
EMSLIMITED,2249.0,405.0
GEOJITFSL,2255.03,80.79
RANEHOLDIN,2257.81,1581.1
MOLDTKPAC,2267.54,682.4
REPCOHOME,2269.73,362.8
BRIGHOTEL,2275.64,59.91
THEJO,2279.27,2101.2
ANANTAM,2292.23,105.39
KICL,2297.75,5258.0
ADVAIT,2314.88,2115.4
PRAKASH,2318.21,129.45
BNAGROCHEM,2321.62,237.45
SPAL,2322.46,923.85
BOMDYEING,2325.58,112.6
TVSINVIT,2326.96,118.0
NIBE,2330.85,1503.6
AJMERA,2343.25,119.07
EPACKPEB,2343.7,232.9
ALEMBICLTD,2352.89,91.63
ASIANENE,2358.9,484.9
RAJESHEXPO,2359.42,79.91
VENUSREM,2360.08,1765.6
MARATHON,2391.58,354.6
CONFIPET,2397.45,72.16
SAIPARENT,2400.7,543.4
EASEMYTRIP,2426.65,6.09
ORIANA,2426.92,1194.4
JGCHEM,2429.14,619.9
GNA,2430.53,566.15
ARKADE,2432.38,131.01
FREDUN,2434.07,1471.8
ORIENTHOT,2451.99,137.29
SUNDROP,2459.15,652.35
COSMOFIRST,2463.41,938.45
VERANDA,2465.62,255.9
SILVERTUC,2476.98,195.33
UTKARSHBNK,2477.1,13.92
PIXTRANS,2481.07,1820.3
PARKHOTELS,2483.68,116.4
DOLPHIN,2486.68,621.6
GANDHAR,2487.02,254.09
KITEX,2488.36,124.73
INDNIPPON,2490.17,1100.8
SATIN,2507.47,226.98
GKENERGY,2514.73,123.99
JNKINDIA,2519.88,450.35
RELINFRA,2530.65,61.93
PANACEABIO,2533.64,413.65
TALBROAUTO,2543.2,412.0
BETA,2544.21,2295.0
UEL,2544.7,190.76
SIRCA,2554.26,449.75
KNACK,2559.51,209.17
DRAGARWQ,2564.78,5307.0
RAJRATAN,2565.71,505.35
STOVEKRAFT,2568.96,775.95
EVEREADY,2580.76,355.05
TASTYBITE,2592.81,10104.5
PARAGMILK,2611.93,207.94
HIKAL,2617.18,212.26
XPROINDIA,2631.27,1121.1
VEEDOL,2631.72,1510.4
STALLION,2633.4,226.85
FMGOETZE,2636.86,474.0
GIPCL,2641.46,170.18
RISHABH,2647.35,684.2
AUTOAXLES,2650.6,1754.2
ZAGGLE,2656.36,197.56
APOLLOPIPE,2657.21,603.25
MEDIASSIST,2658.64,355.9
BBL,2660.64,2353.9
FLAIR,2666.5,253.0
ELITECON,2683.88,16.79
IMAGICAA,2685.01,47.45
ORIENTCEM,2688.65,130.86
SPORTKING,2698.25,212.34
MANGLMCEM,2699.82,981.85
NOCIL,2700.13,161.66
DCAL,2703.1,172.41
RAMKY,2706.67,391.15
EUROPRATIK,2715.97,265.75
FISCHER,2721.38,38.95
GSPCROP,2746.93,590.5
GATEWAY,2753.04,55.1
POKARNA,2757.96,889.55
CAPINVIT,2764.16,77.0
MUFIN,2764.56,139.51
CHEMPLASTS,2769.13,175.14
ROADSTAR,2778.87,61.01
JINDALPOLY,2789.19,637.0
ORISSAMINE,2790.9,4651.5
PATELENG,2791.89,28.14
ANTELOPUS,2801.21,796.65
DIAMONDYD,2811.77,1175.0
SUNCLAY,2812.87,1275.9
EFCIL,2820.74,190.66
HUBTOWN,2825.1,198.81
ROSSARI,2834.52,511.7
INTERARCH,2839.22,1688.3
SASKEN,2847.04,1874.1
MAITHANALL,2847.11,978.0
GLOBUSSPR,2847.56,905.1
JTLIND,2850.41,74.61
DDEVPLSTIK,2861.13,276.5
VIMTALABS,2861.75,640.4
RSYSTEMS,2862.86,241.6
RPSGVENT,2873.22,868.4
VINDHYATEL,2886.66,2436.0
NSIL,2894.33,5631.0
INDSWFTLAB,2900.25,333.51
SANGAMIND,2904.5,578.05
PRABHA,2914.58,212.89
BLSE,2917.4,321.1
ADOR,2930.63,1684.0
GANECOS,2935.5,1095.5
ADFFOODS,2937.2,267.35
SIYSIL,2937.94,647.55
PANAMAPET,2941.5,486.25
NAVNETEDUL,2959.61,133.79
SHANTIGEAR,2968.14,386.9
BALMLAWRIE,2975.47,174.0
RML,2979.84,1078.2
CARRARO,2988.97,525.75
ELPROINTL,2990.29,176.44
CRIZAC,2998.15,171.34
GRAUWEIL,3003.85,66.25
KIRIINDUS,3006.2,461.3
ARVSMART,3025.07,659.1
JASH,3042.78,481.5
NILKAMAL,3049.2,2043.7
SOLARA,3058.85,640.0
BUILDPRO,3062.93,1263.1
BEPL,3066.68,123.23
RAMCOIND,3074.19,354.0
BOROLTD,3083.21,257.82
MMFL,3084.95,638.95
KERNEX,3086.83,1837.0
MONARCH,3107.7,391.85
WONDERLA,3110.43,490.1
TECHNVISN,3123.36,4973.5
PRINCEPIPE,3129.98,283.1
DREDGECORP,3131.24,1118.3
ARSSBL,3138.5,497.65
ASHOKA,3146.07,112.07
UFBL,3158.75,807.5
ROUTE,3171.26,503.35
APCOTEXIND,3181.47,613.65
VENUSPIPES,3192.15,1540.9
NIITMTS,3194.21,231.46
KKCL,3195.88,518.6
ASHIKAG,3199.5,432.8
WELSPLSOL,3207.7,48.41
FUSION,3287.36,203.32
CARYSIL,3293.94,1158.1
NITINSPIN,3294.77,586.05
RELTD,3310.02,166.71
CMLL,3314.23,506.95
WINDMACHIN,3315.87,320.5
DPABHUSHAN,3336.76,1461.7
SMSPHARMA,3338.69,356.5
STYLEBAAZA,3346.12,439.6
HGINFRA,3347.84,513.7
NPST,3352.56,1606.9
ANZEN,3362.7,131.5
MAYURUNIQ,3372.14,776.05
ADVENZYMES,3392.88,303.0
SEIL,3394.04,210.81
VSSL,3442.56,356.0
NFL,3448.78,70.3
INDRAMEDCO,3454.24,376.8
JUBLCPL,3460.83,2284.0
OSWALPUMPS,3474.3,304.75
SPECTRUM,3476.69,2212.5
EIEL,3493.22,199.01
AIMTRON,3504.68,1681.6
HERITGFOOD,3514.65,378.75
JINDWORLD,3519.13,35.1
GOPAL,3524.95,282.75
63MOONS,3551.73,770.8
SAMHI,3566.43,160.39
PREMEXPLN,3567.32,663.55
KNRCON,3575.62,127.14
JTEKTINDIA,3585.91,129.27
GREENPLY,3586.56,287.15
TARC,3592.5,121.74
WEBELSOLAR,3597.04,82.85
LUXIND,3611.61,1201.0
VSTIND,3615.66,212.86
FILATEX,3619.52,81.51
WHEELS,3625.37,1483.8
ANUP,3629.3,1811.8
STEELCAS,3630.04,358.7
HEIDELBERG,3630.8,160.22
MUTHOOTMF,3635.06,213.21
UNICHEMLAB,3636.81,516.55
UNIPARTS,3658.72,810.15
NOVARTIND,3659.67,1482.2
PSPPROJECT,3660.32,923.35
AGIIL,3671.17,293.7
POLYPLEX,3675.74,1170.9
DBCORP,3677.57,206.31
BHAGCHEM,3681.31,283.9
SINDHUTRAD,3685.21,23.9
ASHIANA,3692.28,367.3
STYRENIX,3708.85,2108.5
ZOTA,3728.89,1076.7
HEMIPROP,3730.94,130.91
TCPLPACK,3731.82,4100.9
KSL,3739.54,856.65
KPL,3766.87,3630.3
TVSSRICHAK,3770.79,4922.7
PACEDIGITK,3785.38,175.37
AARTIDRUGS,3785.42,414.75
VAIBHAVGBL,3802.41,226.85
JKIL,3810.89,503.65
AURIONPRO,3820.79,691.4
TATVA,3832.55,1638.4
VSTTILLERS,3835.07,4432.2
SHAREINDIA,3835.57,175.28
POCL,3838.7,503.25
RAYMONDREL,3848.29,578.05
DIVGIITTS,3864.0,1263.45
COCKERILL,3868.28,7834.0
SAMBHV,3871.39,131.38
SANATHAN,3893.14,461.25
SANDHAR,3900.36,648.0
KIRLOSIND,3903.36,3714.1
INDOTECH,3958.92,3727.8
PITTIENG,3959.84,1051.65
TRUALT,3966.91,462.6
ORIENTELEC,3969.25,186.03
KSCL,3978.3,773.4
NACLIND,3984.48,170.1
HARSHA,3988.19,438.05
IDEAFORGE,4009.49,806.6
INDIQUBE,4009.94,189.15
MOSCHIP,4017.11,206.31
SEITINVIT,4017.6,124.0
GUJTHEM,4023.54,369.25
REFEX,4028.76,293.6
CAPILLARY,4034.75,506.95
MAHLOG,4034.88,406.65
ROSSTECH,4058.4,1076.6
INDOSTAR,4064.02,251.4
GHCL,4074.06,443.15
BAJAJELEC,4088.94,354.35
DALMIASUG,4112.53,508.1
CMSINFO,4117.64,249.55
KOLTEPATIL,4131.61,465.9
RALLIS,4139.27,212.85
GUFICBIO,4148.69,413.7
FOSECOIND,4150.01,5506.0
RTNINDIA,4150.96,30.03
RESPONIND,4168.96,156.37
RTNPOWER,4172.57,7.77
MIDWESTLTD,4172.96,1154.0
AYE,4187.71,169.69
WSTCSTPAPR,4202.43,636.25
VISHNU,4208.55,625.2
DEEPINDS,4214.08,658.45
SYMPHONY,4231.19,616.15
SANGHVIMOV,4248.28,490.7
TURTLEMINT,4258.17,144.6
HAWKINCOOK,4278.29,8087.5
TEXRAIL,4291.61,105.48
VIPIND,4298.49,302.6
SEAMECLTD,4319.71,1699.0
SUNTECK,4322.29,294.35
AVANTEL,4330.02,162.96
RAYMOND,4371.56,656.65
SWARAJENG,4377.11,3602.6
RPGLIFE,4390.78,2654.8
UFLEX,4412.48,611.05
SHILCTECH,4424.15,3867.2
DHANUKA,4441.34,996.3
ELECTCAST,4444.13,71.89
GREAVESCOT,4449.37,191.0
MANINFRA,4452.04,110.29
RAYMONDLSL,4452.6,730.85
MHRIL,4466.45,221.05
GVPIL,4482.06,666.7
WPIL,4507.51,461.5
SGFIN,4511.5,684.65
WAKEFIT,4527.32,136.64
HIRECT,4533.03,1278.4
RAMRAT,4541.43,486.5
EMUDHRA,4554.64,550.0
JUNIPER,4565.97,205.21
ELLEN,4571.25,324.35
GMMPFAUDLR,4577.54,1018.2
SWSOLAR,4588.62,196.48
AGI,4604.19,711.65
LASERPOWER,4609.7,328.4
SHOPERSTOP,4627.54,419.9
AHLUCONT,4645.59,693.5
PTC,4648.81,157.05
DEEDEV,4681.77,622.25
CMRGREEN,4682.31,213.75
RUSTOMJEE,4683.27,370.95
NRBBEARING,4683.3,483.2
ICRA,4697.45,4867.2
NETWORK18,4716.98,30.59
SOTL,4720.73,688.55
NORTHARC,4729.92,292.6
SURYAROSNI,4756.0,218.53
PILANIINVS,4771.59,4309.5
THOMASCOOK,4778.13,101.58
GOODLUCK,4784.35,479.8
SSWL,4793.44,304.8
SUBROS,4798.42,735.55
IOLCP,4806.51,163.75
BOSCH-HCIL,4818.07,1772.0
DECNGOLD,4821.7,242.66
NXT-INFRA,4825.0,95.6
EPIGRAL,4833.99,1120.5
KDDL,4849.24,3942.7
LXCHEM,4849.89,174.51
DATAMATICS,4852.04,820.9
JAMNAAUTO,4857.02,121.43
MSTCLTD,4874.14,692.35
ROLEXRINGS,4874.67,185.82
GUJALKALI,4970.79,676.85
OPTIEMUS,4974.93,551.75
MPSLTD,4990.45,2917.4
