symbol,mcap_cr,current_price
IVALUE,1504.36,274.75
DOLLAR,1504.4,265.25
DIFFNKG,1506.59,402.55
MOBIKWIK,1508.4,191.55
WALCHANNAG,1509.25,222.26
FRONTSP,1518.77,1285.4
CEINSYS,1522.17,727.0
KAPSTON,1524.65,501.0
TTKHLTCARE,1526.36,1080.2
SPMLINFRA,1527.19,180.0
DIGITIDE,1527.49,102.44
MOL,1533.26,60.29
VIKRAN,1533.8,59.47
IFGLEXPOR,1534.99,212.96
GTLINFRA,1537.13,1.2
KRISHNADEF,1541.11,1031.0
SUMMITSEC,1548.82,1420.7
DLINKINDIA,1555.11,438.0
MIIL,1561.39,718.75
MBEL,1562.2,273.3
JAGSNPHARM,1563.12,236.99
GENESYS,1567.97,234.5
HITECH,1582.82,77.93
IPL,1586.84,137.79
MENONBE,1587.89,283.35
HINDWAREAP,1596.31,190.84
DELTACORP,1602.34,59.84
BLIL,1602.42,72.19
DANISH,1606.64,815.9
IGPL,1607.34,521.95
KOTIC,1609.52,149.0
AVADHSUGAR,1610.58,804.55
INDOBORAX,1614.13,503.0
AEROENTER,1614.4,142.66
PVP,1617.63,62.12
SYNCOMF,1629.96,17.34
SPICEJET,1631.4,10.69
GARUDA,1633.07,175.52
MCLOUD,1637.02,27.79
SMCGLOBAL,1646.09,78.61
AURUM,1647.44,228.45
INSECTICID,1650.14,567.1
SURYODAY,1654.83,155.68
KPEL,1660.38,244.9
SHALBY,1666.91,154.33
INDORAMA,1667.73,63.87
BFINVEST,1668.15,442.95
WEL,1671.62,124.74
MTNL,1673.28,26.56
WENDT,1675.2,8376.0
DISAQ,1685.42,11590.0
YATRA,1691.71,107.81
RHETAN,1691.77,21.23
ACCELYA,1693.98,1134.9
MMWL,1695.72,14.97
INDOKEM,1703.55,610.85
PNGSREVA,1720.91,542.9
QUADFUTURE,1730.2,432.55
SPANDANA,1731.65,242.85
5PAISA,1740.03,371.15
NDRAUTO,1744.18,733.3
SURAKSHA,1746.79,335.4
VIDHIING,1748.57,350.1
PFS,1749.58,27.24
TARSONS,1752.61,329.4
JAICORPLTD,1756.81,100.1
RICOAUTO,1759.17,130.02
GOCOLORS,1759.34,334.5
MVELECTRO,1764.65,646.8
GOODYEAR,1764.97,765.05
STUDDS,1771.89,450.25
AEROPLANE,1774.98,171.41
NGLFINE,1792.88,2901.1
TINNARUBR,1798.69,998.4
RACLGEAR,1802.16,1528.8
KRSNAA,1809.1,557.7
CNL,1813.94,1207.95
GRMOVER,1818.47,87.76
PAUSHAKLTD,1820.17,738.2
BCG,1822.18,9.03
ALGOQUANT,1823.75,64.88
VIDYAWIRES,1824.9,85.8
JINDRILL,1827.33,630.55
SERVOTECH,1832.06,81.12
EIHAHOTELS,1843.63,302.55
AWFIS,1843.83,257.65
MOTISONS,1850.72,16.27
ANONDITA,1851.71,1023.8
SCILAL,1864.13,40.02
HATHWAY,1867.46,10.55
ARDEE,1868.51,59.28
MACPOWER,1869.58,1868.8
HGS,1872.67,402.55
ALLCARGO,1882.71,12.57
ELITECON,1883.03,11.78
BLUECLOUDS,1885.86,20.43
LAOPALA,1886.11,169.92
CAPACITE,1888.02,223.16
SHANTIGOLD,1888.17,246.05
BFUTILITIE,1892.6,502.55
EPACK,1894.35,196.86
TEAMLEASE,1914.3,1252.7
TIRUMALCHM,1923.78,159.58
DCXINDIA,1938.01,173.99
PARACABLES,1942.82,59.37
NUCLEUS,1943.07,738.1
GRANDOAK,1943.22,37.45
SHUKRAPHAR,1943.98,44.22
BGRENERGY,1946.56,269.75
HESTERBIO,1947.9,2289.8
VINYAS,1959.19,1556.8
MSPL,1960.55,34.59
GREENPANEL,1960.81,159.9
VOEPL,1961.56,572.7
BLUSPRING,1966.85,131.56
HUHTAMAKI,1967.35,260.5
MUKANDLTD,1968.9,136.26
GOCLCORP,1969.76,397.35
SBC,1973.81,41.45
CAMLINFINE,1977.44,102.94
HPL,1978.2,307.65
TIL,1978.45,240.55
KODYTECH,1978.5,1384.2
SAKAR,1986.03,892.6
BLEL,1987.58,469.85
