symbol,mcap_cr,current_price
KRISHNADEF,1501.95,1004.8
UDS,1504.64,224.73
SDBL,1511.44,72.7
VIKRAN,1515.49,58.76
IFGLEXPOR,1516.32,210.37
GENESYS,1520.17,227.35
SHREEPUSHK,1521.49,470.5
RHETAN,1522.83,19.11
DOLLAR,1525.38,268.95
FRONTSP,1527.16,1292.5
MBEL,1527.62,267.25
MIIL,1534.46,706.35
SPMLINFRA,1539.92,181.5
KOTIC,1549.36,143.43
SUMMITSEC,1555.36,1426.7
OAL,1561.19,463.9
ASIANHOTNR,1562.08,366.4
HINDWAREAP,1564.02,186.98
DELTACORP,1565.66,58.47
INFOBEAN,1565.85,161.47
AEROENTER,1566.76,138.45
DLINKINDIA,1567.89,441.6
MCLOUD,1569.86,26.65
SPICEJET,1574.93,10.32
IPL,1576.13,136.86
JAGSNPHARM,1588.52,240.84
BLIL,1594.21,71.82
GARUDA,1596.69,171.61
HITECH,1603.54,78.95
MENONBE,1608.4,287.01
DANISH,1612.94,819.1
MOL,1626.09,63.94
INDOBORAX,1631.62,508.45
WENDT,1634.1,8170.5
NGLFINE,1637.39,2649.5
TTKHLTCARE,1638.69,1159.7
SURYODAY,1644.3,154.69
IGPL,1646.91,534.8
AYMSYNTEX,1648.71,280.45
MMWL,1652.67,14.59
KPEL,1658.34,244.6
SMCGLOBAL,1660.12,79.28
BFINVEST,1662.12,441.35
IKIO,1665.24,215.48
AURUM,1667.63,231.25
YATRA,1669.9,106.42
5PAISA,1671.82,356.6
SHALBY,1677.07,155.27
ACCELYA,1683.53,1127.9
QUADFUTURE,1686.2,421.55
INDOKEM,1690.31,606.1
PNGSREVA,1700.78,536.55
ELITECON,1700.8,10.64
AVADHSUGAR,1712.18,855.3
MTNL,1714.86,27.22
GOODYEAR,1714.91,743.35
SPANDANA,1718.1,240.95
INDORAMA,1721.26,65.92
GOCOLORS,1724.36,327.85
JAICORPLTD,1730.83,98.62
PFS,1735.45,27.02
NDRAUTO,1749.65,735.6
STUDDS,1751.23,445.0
RICOAUTO,1753.76,129.62
DISAQ,1757.26,12084.0
BGRENERGY,1761.1,244.05
SURAKSHA,1763.19,338.55
TARSONS,1764.59,331.65
VIDHIING,1770.8,354.55
INSECTICID,1777.44,610.85
PVP,1783.24,68.48
KAPSTON,1785.76,586.8
ALLCARGO,1789.85,11.95
GRMOVER,1791.74,86.47
KRSNAA,1795.97,553.65
TINNARUBR,1796.35,997.1
JINDRILL,1797.92,620.4
SERVOTECH,1802.02,79.79
EPACK,1802.84,187.35
AEROPLANE,1805.21,174.33
RACLGEAR,1810.41,1535.8
CAPACITE,1810.53,214.0
DIFFNKG,1817.04,485.5
ALGOQUANT,1818.97,64.71
BCG,1824.2,9.04
SYNCOMF,1832.06,19.49
ARDEE,1834.78,58.21
EIHAHOTELS,1834.79,301.1
MOTISONS,1847.31,16.24
SCILAL,1849.22,39.7
AWFIS,1852.77,258.9
HGS,1863.37,400.55
BLEL,1864.27,440.7
PAUSHAKLTD,1869.12,758.05
BLUECLOUDS,1869.24,20.25
HATHWAY,1883.39,10.64
BLUSPRING,1889.71,126.4
GRANDOAK,1890.29,36.43
SHANTIGOLD,1892.93,246.67
BFUTILITIE,1893.92,502.9
VOEPL,1904.7,556.1
VIDYAWIRES,1919.55,90.25
GREENPANEL,1920.1,156.58
SAKAR,1920.95,863.35
CNL,1921.53,1279.6
HESTERBIO,1921.62,2258.9
LAOPALA,1927.07,173.61
DCXINDIA,1927.76,173.07
TIRUMALCHM,1929.57,160.06
TIL,1931.16,234.8
VINYAS,1945.03,1545.55
ANONDITA,1945.22,1075.5
GOCLCORP,1945.72,392.5
HPL,1948.95,303.1
SHUKRAPHAR,1951.45,44.39
NUCLEUS,1959.66,744.4
TEAMLEASE,1961.37,1283.5
CAMLINFINE,1971.49,102.63
MUKANDLTD,1985.08,137.38
HUHTAMAKI,1985.47,262.9
MACPOWER,1990.13,1989.3
GMBREW,2004.25,877.25
INDIANHUME,2006.65,380.9
SBC,2007.14,42.15
MSPL,2010.99,35.48
INA,2018.9,91.58
CANTABIL,2027.47,242.41
TBZ,2039.96,305.7
HONDAPOWER,2046.25,2018.0
WINDLAS,2051.65,994.2
SAKSOFT,2059.18,155.35
JISLJALEQS,2060.55,28.28
BHARATRAS,2074.31,1248.0
MVELECTRO,2074.72,760.45
EMSLIMITED,2081.02,374.75
ARMANFIN,2082.66,1980.7
SAGCEM,2086.35,159.62
SHK,2096.52,151.46
KABRAEXTRU,2099.42,600.3
TAJGVK,2104.58,335.65
TCIEXP,2105.01,547.55
SIKA,2111.4,995.9
PROTEAN,2115.75,520.85
SHRINGARMS,2116.78,219.51
ALPEXSOLAR,2124.41,831.7
NIBE,2126.22,1371.6
SIMPLEXINF,2126.32,268.83
GAJA,2128.83,150.97
KODYTECH,2128.94,1489.45
PARACABLES,2138.18,65.34
HINDOILEXP,2143.13,162.06
LANDMARK,2145.6,517.45
ELCIDIN,2146.0,107300.0
KCP,2151.82,166.91
RAMCOSYS,2162.75,575.25
NELCO,2171.32,951.5
HMT,2176.64,61.21
SILVERTUC,2184.56,172.27
HLEGLAS,2185.05,314.6
SKYWAYS,2189.74,
SANSTAR,2210.16,110.36
KMCSHIL,2210.33,135.52
ESAFSFB,2217.33,42.97
VENUSREM,2223.73,1663.6
EPACKPEB,2230.99,221.7
BRIGHOTEL,2232.33,58.77
RANEHOLDIN,2237.39,1566.8
BNAGROCHEM,2239.0,229.0
MARSONS,2241.77,130.26
RAJESHEXPO,2241.91,75.93
BAJEL,2245.91,194.12
INDOCO,2246.12,243.34
OBSCP,2248.31,869.9
PENIND,2251.0,166.13
THEJO,2252.71,2076.6
JAYKAY,2256.39,149.57
MAHASTEEL,2256.44,1373.0
NITCO,2261.08,93.99
KICL,2263.0,5178.5
REPCOHOME,2270.98,363.0
PRAKASH,2281.5,127.4
SOMANYCERA,2285.64,557.3
ARKADE,2290.16,123.35
ASIANENE,2293.72,471.5
OMAXE,2295.77,125.52
SAIPARENT,2298.2,520.2
ANANTAM,2299.85,105.74
AJMERA,2300.54,116.9
EXICOM,2308.59,165.99
GNA,2317.62,539.85
GEOJITFSL,2325.65,83.32
KNACK,2329.22,190.35
DOLPHIN,2333.27,583.25
TVSINVIT,2346.68,119.0
MOLDTKPAC,2356.76,709.25
BOMDYEING,2359.66,114.25
PANACEABIO,2371.02,387.1
ADVAIT,2375.4,2170.7
INDNIPPON,2376.61,1050.6
DYCL,2389.98,493.2
FREDUN,2392.89,1446.9
EVEREADY,2397.23,329.8
VENKEYS,2397.66,1702.0
KLBRENG-B,2399.9,428.55
PARKHOTELS,2400.03,112.48
VERANDA,2402.03,249.3
RELINFRA,2426.86,59.39
JNKINDIA,2427.0,433.75
EASEMYTRIP,2430.64,6.1
RAMKY,2431.61,351.4
COSMOFIRST,2439.12,929.2
STALLION,2449.41,211.0
MEDIASSIST,2459.18,329.2
FISCHER,2460.07,35.21
SIRCA,2470.2,434.95
SATIN,2474.77,224.02
PIXTRANS,2478.75,1818.6
ZAGGLE,2480.76,184.5
JGCHEM,2481.65,633.3
ORIENTHOT,2482.89,139.02
HIKAL,2483.4,201.41
SUNDROP,2488.37,660.1
BETA,2505.3,2259.9
ORIANA,2515.51,1238.0
GANDHAR,2522.55,257.72
RAJRATAN,2524.08,497.15
ALEMBICLTD,2535.46,98.74
KITEX,2538.04,127.22
TALBROAUTO,2539.5,411.4
DRAGARWQ,2544.97,5266.0
SIYSIL,2556.83,563.55
MONOLITH,2559.63,1177.6
VEEDOL,2565.86,1472.6
RATNAVEER,2568.31,306.02
ORISSAMINE,2588.64,4314.4
HUBTOWN,2590.49,182.3
TASTYBITE,2601.67,10139.0
AUTOAXLES,2611.91,1728.6
FLAIR,2620.66,248.65
SPAL,2640.21,1050.25
POKARNA,2650.38,854.85
UEL,2651.82,198.79
ORIENTCEM,2661.73,129.55
BBL,2671.49,2363.5
UTKARSHBNK,2679.96,15.06
ROSSARI,2687.45,485.15
GATEWAY,2687.58,53.79
XPROINDIA,2694.87,1148.2
EUROPRATIK,2695.01,263.7
GKENERGY,2701.12,133.18
CONFIPET,2703.45,81.37
MUFIN,2705.51,136.53
VINCOFE,2706.45,185.77
RISHABH,2729.57,705.45
GANECOS,2737.75,1021.7
DIAMONDYD,2745.01,1147.1
ANTELOPUS,2757.78,784.3
APOLLOPIPE,2762.04,627.05
CAPINVIT,2762.36,76.95
JINDALPOLY,2764.46,631.35
PATELENG,2780.97,28.03
MARATHON,2785.8,413.05
CHEMPLASTS,2790.95,176.52
DCAL,2796.07,178.34
PRABHA,2801.22,204.61
RPSGVENT,2807.05,848.4
STOVEKRAFT,2811.47,849.2
ROADSTAR,2823.96,62.0
MAITHANALL,2842.74,976.5
UFBL,2846.2,727.6
RAMCOIND,2848.84,328.05
PANAMAPET,2851.37,471.35
DDEVPLSTIK,2861.13,276.5
NOCIL,2863.64,171.45
INTERARCH,2866.46,1704.5
VIMTALABS,2875.38,643.45
SUNCLAY,2878.35,1305.6
SPORTKING,2880.85,226.71
SASKEN,2885.62,1899.5
GLOBUSSPR,2885.94,917.3
CRIZAC,2895.26,165.46
RSYSTEMS,2906.71,245.3
KERNEX,2916.94,1735.9
NSIL,2931.34,5703.0
