symbol,mcap_cr,current_price
SESHAPAPER,1500.2,237.87
MVKAGRO,1500.72,297.15
PNBGILTS,1503.26,83.51
IVALUE,1504.08,274.7
FERMENTA,1505.98,511.7
AMRUTANJAN,1506.82,521.2
UGROCAP,1516.08,97.63
DOLLAR,1516.59,267.4
DIFFNKG,1519.88,406.1
RACLGEAR,1522.19,1291.3
CNL,1525.54,1015.9
IGPL,1529.43,496.65
JAGSNPHARM,1551.78,235.37
NAVKARCORP,1554.26,103.26
WALCHANNAG,1555.82,229.33
IKIO,1557.52,201.54
OMAXE,1561.6,85.38
ASALCBR,1561.86,777.85
ATULAUTO,1563.37,563.35
VINYAS,1567.55,1245.6
NITTAGELA,1570.11,1729.2
BLIL,1573.34,70.88
MMWL,1574.51,13.9
AURUM,1575.68,218.62
SHANTIGOLD,1583.3,219.61
ASIANTILES,1595.93,53.83
DSSL,1596.34,1253.3
SOLARWORLD,1600.15,184.62
KAPSTON,1600.43,525.9
DLINKINDIA,1600.56,450.8
GARUDA,1604.97,172.5
PAUSHAKLTD,1609.6,652.8
DANISH,1615.11,820.2
MOTISONS,1620.95,14.25
DOLPHIN,1621.99,405.45
VOEPL,1623.24,498.45
FRONTSP,1632.2,1381.4
WENDT,1641.2,8206.0
WEL,1648.57,123.02
5PAISA,1656.12,353.25
INDORAMA,1657.81,63.49
SUMMITSEC,1659.47,1522.2
SPMLINFRA,1664.04,196.13
INFOBEAN,1667.48,171.95
SMCGLOBAL,1673.94,79.94
GTLINFRA,1678.03,1.31
KOTIC,1681.36,155.65
MBEL,1684.16,294.7
MAHASTEEL,1687.98,1027.1
TARSONS,1688.77,317.4
YATRA,1688.89,107.63
MOBIKWIK,1691.25,214.77
DELTACORP,1697.67,63.4
VIDHIING,1702.63,340.9
GOCOLORS,1703.06,323.8
ACCELYA,1704.43,1141.9
IPL,1710.98,148.57
BLUSPRING,1715.28,114.78
MCLOUD,1721.84,29.23
SPICEJET,1730.6,11.34
HITECH,1736.37,85.49
SURYODAY,1740.28,163.73
CEINSYS,1744.32,833.1
KRSNAA,1754.28,540.8
JAYBARMARU,1755.49,162.17
STUDDS,1762.84,447.95
SHALBY,1769.63,163.84
MTNL,1770.93,28.11
JINDRILL,1771.11,611.15
WINDLAS,1790.81,867.8
