symbol,mcap_cr,current_price
CLSEL,1501.22,301.9
DELTACORP,1502.73,56.12
MOBIKWIK,1512.89,192.12
KRISHNADEF,1514.51,1013.2
RSL,1516.75,181.5
GNRL,1522.83,99.27
MODISONLTD,1524.99,469.95
FRONTSP,1526.33,1291.8
HINDWAREAP,1527.47,182.61
SHREEPUSHK,1536.85,475.25
SDBL,1538.47,74.0
HITECH,1538.95,75.77
SPMLINFRA,1539.15,181.41
GENESYS,1543.77,230.88
MBEL,1544.2,270.15
MCLOUD,1548.66,26.29
TTKHLTCARE,1554.62,1100.2
MIIL,1557.7,717.05
SUMMITSEC,1563.53,1434.2
VIKRAN,1567.33,60.77
INFOBEAN,1571.77,162.08
IPL,1593.17,138.34
JAGSNPHARM,1596.57,242.06
UDS,1600.38,239.03
DLINKINDIA,1601.8,451.15
RGL,1602.58,149.26
5PAISA,1603.84,342.1
AEROENTER,1604.78,141.81
BLIL,1609.97,72.53
SURYODAY,1616.45,152.07
AVADHSUGAR,1620.49,809.5
AURUM,1623.71,225.16
WENDT,1632.0,8160.0
PNGSREVA,1636.75,516.35
ASIANHOTNR,1640.31,384.75
IKIO,1640.98,212.34
MMWL,1645.87,14.53
SHALBY,1649.42,152.71
INDOBORAX,1652.31,514.9
GARUDA,1662.94,178.73
STUDDS,1669.37,424.2
QUADFUTURE,1671.6,417.9
MTNL,1672.65,26.55
KPEL,1676.78,247.32
DANISH,1681.86,854.1
ACCELYA,1688.16,1131.0
MOL,1695.26,66.66
SMCGLOBAL,1701.38,81.25
SPANDANA,1709.97,239.81
GOODYEAR,1710.64,741.5
GOCOLORS,1718.05,326.65
NDRAUTO,1720.75,723.45
PFS,1730.31,26.94
SURAKSHA,1731.42,332.45
VIDHIING,1736.84,347.75
DISAQ,1743.59,11990.0
INDOKEM,1744.55,625.55
INDIAGLYCO,1745.38,260.4
JAICORPLTD,1746.63,99.52
IGPL,1747.3,567.4
OAL,1749.65,519.9
ARDEE,1754.41,55.66
RICOAUTO,1765.12,130.46
BFINVEST,1767.57,469.35
PVP,1769.18,67.94
BGRENERGY,1777.05,246.26
DIFFNKG,1777.37,474.9
KAPSTON,1777.39,584.05
YATRA,1780.84,113.49
SKYWAYS,1783.66,122.72
TARSONS,1785.34,335.55
NGLFINE,1796.84,2907.5
SERVOTECH,1798.18,79.62
INSECTICID,1799.56,618.45
MENONBE,1801.13,321.4
GRANDOAK,1807.79,34.84
BCG,1812.09,8.98
ALGOQUANT,1813.07,64.5
GRMOVER,1813.71,87.53
EIHAHOTELS,1813.77,297.65
KRSNAA,1816.57,560.0
EPACK,1821.32,189.27
CNL,1825.28,1215.5
AYMSYNTEX,1826.54,310.7
CAPACITE,1829.31,216.22
BLUECLOUDS,1835.09,19.88
TINNARUBR,1852.38,1028.2
SCILAL,1852.48,39.77
HGS,1857.32,399.25
RACLGEAR,1857.92,1576.1
HATHWAY,1862.15,10.52
ALLCARGO,1863.24,12.44
AWFIS,1866.37,260.8
MOTISONS,1874.61,16.48
DCXINDIA,1880.54,168.83
VOEPL,1894.77,553.2
TIRUMALCHM,1894.97,157.19
INDORAMA,1905.08,72.96
MACPOWER,1905.69,1904.9
TEAMLEASE,1911.09,1250.6
BLEL,1916.94,453.15
VIDYAWIRES,1917.0,90.13
NUCLEUS,1919.51,729.15
JINDRILL,1921.52,663.05
HUHTAMAKI,1925.81,255.0
LAOPALA,1930.29,173.9
SYNCOMF,1934.52,20.58
PAUSHAKLTD,1936.8,785.5
GREENPANEL,1941.44,158.32
MUKANDLTD,1942.6,134.44
BHARATRAS,1947.66,1171.8
HPL,1955.7,304.15
BODALCHEM,1959.94,155.62
VINYAS,1962.4,1559.35
SHANTIGOLD,1967.14,256.34
CAMLINFINE,1981.09,103.13
INA,1989.36,90.24
MVELECTRO,1990.82,729.7
SAGCEM,1998.0,152.86
MSPL,2006.46,35.4
AEROPLANE,2011.9,194.29
PROTEAN,2016.03,496.3
KABRAEXTRU,2025.45,579.15
RHETAN,2025.66,25.42
CANTABIL,2032.82,243.05
BFUTILITIE,2042.87,542.45
INDIANHUME,2043.0,387.8
HESTERBIO,2046.24,2405.4
SAKSOFT,2048.98,154.58
HONDAPOWER,2052.94,2024.6
NIBE,2071.97,1336.6
BLUSPRING,2077.48,138.96
NELCO,2079.47,911.25
TIL,2080.3,252.88
TAJGVK,2085.14,332.55
SHK,2088.35,150.87
KCP,2093.42,162.38
SHRINGARMS,2101.35,217.91
GMBREW,2101.57,919.85
MAHASTEEL,2107.71,1282.5
SIKA,2111.82,996.1
ANONDITA,2113.11,1109.55
LANDMARK,2115.33,510.15
GOCLCORP,2118.98,427.45
BNAGROCHEM,2119.03,216.73
TCIEXP,2125.58,552.9
BAJEL,2126.74,183.82
EMSLIMITED,2127.11,383.05
SILVERTUC,2130.03,167.97
ESAFSFB,2137.21,41.41
SIMPLEXINF,2139.53,270.5
PARACABLES,2143.75,65.51
ELCIDIN,2151.8,107590.0
OBSCP,2160.05,835.75
ARMANFIN,2175.82,2069.3
SBC,2179.05,45.76
SANSTAR,2229.19,111.31
KODYTECH,2244.0,1569.95
REPCOHOME,2244.39,358.75
BRIGHOTEL,2248.29,59.19
JISLJALEQS,2248.31,30.87
PRAKASH,2249.81,125.63
KMCSHIL,2254.69,138.24
SAKAR,2255.92,1013.9
VENUSREM,2264.9,1694.4
ALPEXSOLAR,2271.54,889.3
GAJA,2271.67,161.1
KICL,2273.71,5203.0
