symbol,mcap_cr,current_price
DANISH,1502.77,763.15
DSSL,1523.86,1196.4
WALCHANNAG,1526.49,224.8
IVALUE,1526.53,278.8
ONEPOINT,1535.02,58.38
SDBL,1542.63,74.2
MBEL,1545.63,270.4
VIDHIING,1547.8,309.9
GTLINFRA,1549.94,1.21
DOLLAR,1551.19,273.5
BHARATSE,1557.75,248.05
AYMSYNTEX,1568.17,266.75
FRONTSP,1571.82,1330.3
SUMMITSEC,1574.11,1443.9
BLIL,1574.67,70.94
INFOBEAN,1574.87,162.4
KOTIC,1579.06,146.18
IKIO,1584.02,204.97
WENDT,1586.4,7932.0
SURAKSHA,1587.94,304.9
HITECH,1588.71,78.22
AURUM,1589.02,220.47
MOBIKWIK,1600.22,203.21
VIKRAN,1604.72,62.22
MVELECTRO,1606.0,588.65
MOL,1608.03,63.23
KRISHNADEF,1610.92,1077.7
SURYODAY,1616.24,152.06
SPMLINFRA,1616.79,190.56
IPL,1618.28,140.52
DELTACORP,1621.09,60.54
IFGLEXPOR,1624.0,225.31
HINDWAREAP,1635.04,195.47
RACLGEAR,1635.36,1387.3
TTKHLTCARE,1635.87,1157.7
RATNAVEER,1643.96,230.16
VOEPL,1647.82,506.0
SHALBY,1651.58,152.91
MTNL,1660.05,26.35
BLUSPRING,1660.52,111.07
SMCGLOBAL,1663.89,79.46
STUDDS,1673.5,425.25
TBZ,1677.27,251.35
RHETAN,1677.42,21.05
MCLOUD,1677.66,28.48
DISAQ,1695.75,11661.0
ACCELYA,1701.15,1139.7
GARUDA,1703.04,183.04
JINDRILL,1704.02,588.0
GNRL,1707.98,111.34
KPEL,1709.19,252.1
CEINSYS,1712.07,817.7
GOCOLORS,1722.52,327.5
VINYAS,1741.16,1383.55
BFINVEST,1745.35,463.45
MACPOWER,1750.03,1749.3
MAHASTEEL,1751.91,1066.0
JAICORPLTD,1766.11,100.63
SPICEJET,1770.28,11.6
RICOAUTO,1785.96,132.0
YATRA,1789.0,114.01
KAPSTON,1790.63,588.4
GOODYEAR,1793.46,777.4
MMWL,1797.66,15.87
MARSONS,1798.79,104.52
5PAISA,1799.34,383.8
KABRAEXTRU,1809.49,517.4
PNGSREVA,1812.36,571.75
OMAXE,1813.28,99.14
CAPACITE,1815.01,214.53
PFS,1820.87,28.35
SHUKRAPHAR,1820.88,41.42
ASIANENE,1821.35,374.4
EIHAHOTELS,1823.52,299.25
PAUSHAKLTD,1826.58,740.8
INSECTICID,1836.51,631.15
SBC,1838.09,38.6
NUCLEUS,1853.04,703.9
ALGOQUANT,1855.23,66.0
BGRENERGY,1857.8,257.45
GRMOVER,1857.84,89.66
ARDEE,1864.41,59.15
KRSNAA,1866.2,575.3
CNL,1866.57,1243.0
SERVOTECH,1869.55,82.78
HATHWAY,1876.31,10.6
SCILAL,1878.1,40.32
MSPL,1897.64,33.48
SHANTIGOLD,1900.53,247.66
HGS,1901.05,408.65
VIDYAWIRES,1902.53,89.45
MOTISONS,1905.32,16.75
AWFIS,1907.52,266.55
TIL,1913.78,238.95
TARSONS,1917.02,360.3
TEAMLEASE,1917.82,1255.0
TIRUMALCHM,1924.75,159.66
JISLJALEQS,1933.56,26.49
MUKANDLTD,1938.26,134.14
NDRAUTO,1943.26,817.0
WEL,1943.79,145.05
INDIANHUME,1944.75,369.15
SAKAR,1948.98,875.95
WINDLAS,1959.31,949.45
DCXINDIA,1962.52,176.19
TINNARUBR,1963.18,1089.7
SPANDANA,1967.97,245.8
GOCLCORP,1968.52,397.1
SIMPLEXINF,1978.17,250.1
GRANDOAK,1984.21,38.24
ALPEXSOLAR,1984.95,777.1
CANTABIL,1988.75,237.78
AEROPLANE,1989.64,192.14
ESAFSFB,1992.86,38.62
CAMLINFINE,1993.19,103.76
KODYTECH,1999.66,1399.0
BCG,2003.8,9.93
KLBRENG-B,2005.93,358.2
BFUTILITIE,2009.54,533.6
HINDOILEXP,2011.42,152.1
KCP,2014.01,156.22
EMSLIMITED,2014.1,362.7
ANONDITA,2021.81,1117.85
INDOCO,2026.16,219.51
JAYKAY,2030.78,155.87
DOLPHIN,2032.63,508.1
HPL,2041.22,317.45
GMBREW,2044.23,894.75
HESTERBIO,2053.9,2414.4
PENIND,2065.37,152.43
MONOLITH,2065.46,950.25
ARMANFIN,2070.78,1969.4
EPACK,2073.43,215.47
HMT,2088.8,58.74
HUHTAMAKI,2092.34,277.05
EXICOM,2111.09,151.79
LANDMARK,2121.55,511.65
NGLFINE,2134.57,3454.0
PRABHA,2134.77,155.93
PARACABLES,2135.89,65.27
LAOPALA,2136.86,192.51
GREENPANEL,2140.34,174.54
TAJGVK,2142.2,341.65
SOMANYCERA,2143.53,522.65
TCIEXP,2152.3,559.85
VENKEYS,2152.54,1528.0
SHRINGARMS,2153.04,223.27
VINCOFE,2156.92,148.05
BHARATRAS,2165.06,1302.6
BAJEL,2179.15,188.35
HONDAPOWER,2180.0,2149.9
DYCL,2181.61,450.2
INA,2182.91,99.02
SAKSOFT,2196.51,165.71
OBSCP,2202.05,852.0
ELCIDIN,2207.8,110390.0
ORIENTHOT,2218.2,124.2
ALEMBICLTD,2230.15,86.85
SANSTAR,2232.99,111.5
REPCOHOME,2236.88,357.55
RAMCOSYS,2239.63,595.7
PROTEAN,2241.88,551.9
GEOJITFSL,2243.3,80.37
NITCO,2243.52,93.26
APOLLOPIPE,2250.2,510.85
BRIGHOTEL,2266.14,59.66
SAGCEM,2266.34,173.39
HLEGLAS,2276.03,327.7
THEJO,2283.29,2104.9
ANANTAM,2290.28,105.3
ADVAIT,2292.78,2095.2
MOLDTKPAC,2307.42,694.4
NIBE,2309.92,1490.1
EPACKPEB,2311.49,229.7
KICL,2318.29,5305.0
AJMERA,2326.71,118.23
TVSINVIT,2326.96,118.0
SIKA,2329.55,1098.8
GNA,2329.85,542.7
NELCO,2338.14,1024.6
SPAL,2356.27,937.3
BOMDYEING,2362.76,114.4
SHK,2363.12,170.72
VERANDA,2369.27,245.9
JGCHEM,2375.26,606.15
VENUSREM,2382.13,1782.1
RANEHOLDIN,2391.04,1674.4
CONFIPET,2391.8,71.99
BNAGROCHEM,2394.95,244.95
GANDHAR,2403.63,245.57
RAJESHEXPO,2409.91,81.62
