symbol,mcap_cr,current_price
ONEPOINT,1504.26,57.21
ALLCARGO,1506.77,10.06
WALCHANNAG,1520.45,223.91
FRONTSP,1520.66,1287.0
DOLLAR,1521.98,268.35
SDBL,1526.62,73.43
IVALUE,1528.17,279.1
JAGSNPHARM,1539.65,233.53
KOTIC,1548.6,143.36
GTLINFRA,1549.94,1.21
INFOBEAN,1553.05,160.15
DANISH,1553.27,788.8
MVELECTRO,1555.39,570.1
IKIO,1559.06,201.74
BLIL,1566.91,70.59
SUMMITSEC,1576.07,1445.7
MCLOUD,1576.93,26.77
IFGLEXPOR,1578.31,218.97
RACLGEAR,1583.61,1343.4
KRISHNADEF,1588.2,1062.5
GNRL,1590.63,103.69
KAPSTON,1590.69,522.7
HITECH,1592.97,78.43
VIDHIING,1594.24,319.2
MOBIKWIK,1597.22,202.83
AYMSYNTEX,1598.44,271.9
MOL,1601.42,62.97
SURAKSHA,1606.43,308.45
TTKHLTCARE,1608.6,1138.4
DELTACORP,1611.45,60.18
VIKRAN,1612.98,62.54
MBEL,1619.36,283.3
WENDT,1622.0,8110.0
IPL,1624.38,141.05
TBZ,1626.23,243.7
BLUSPRING,1629.57,109.0
SURYODAY,1637.07,154.01
CEINSYS,1638.69,782.65
AURUM,1651.36,229.12
KPEL,1652.58,243.75
HINDWAREAP,1653.1,197.63
SHALBY,1654.28,153.16
SPMLINFRA,1671.43,197.0
VINYAS,1674.46,1330.55
VOEPL,1679.67,490.4
SMCGLOBAL,1683.79,80.41
DISAQ,1692.84,11641.0
ACCELYA,1693.09,1134.3
RHETAN,1695.75,21.28
GARUDA,1697.83,182.48
JINDRILL,1698.81,586.2
MTNL,1706.04,27.08
MMWL,1722.9,15.21
SPICEJET,1742.81,11.42
BFINVEST,1748.55,464.3
RATNAVEER,1749.03,244.87
STUDDS,1763.23,448.05
GOODYEAR,1765.66,765.35
JAICORPLTD,1776.11,101.2
EIHAHOTELS,1780.56,292.2
MACPOWER,1782.14,1781.4
5PAISA,1785.28,380.8
YATRA,1788.06,113.95
