symbol,mcap_cr,current_price
MTNL,1500.03,23.81
KPEL,1502.07,221.55
GNRL,1505.03,98.11
SUMMITSEC,1507.93,1383.2
ARFIN,1508.72,89.42
MBEL,1508.76,263.95
MOL,1514.7,59.56
TEXINFRA,1515.1,118.9
KRISHNADEF,1517.94,1015.5
HITECH,1520.06,74.84
RSL,1520.26,181.92
IPL,1521.19,132.09
AHCL,1522.79,28.65
ELITECON,1526.57,9.55
DOLLAR,1528.5,269.5
MIIL,1529.13,703.9
YUKEN,1531.94,1127.75
PANORAMA,1541.07,59.15
NITTAGELA,1543.15,1699.5
SESHAPAPER,1543.53,244.74
SURYODAY,1544.92,145.34
SHALBY,1552.86,143.77
KOTIC,1553.57,143.82
ARDEE,1564.03,49.62
BHAGERIA,1569.66,359.65
VIKRAN,1573.0,60.99
QLINE,1574.3,674.85
UTSSAV,1574.93,652.2
DPEL,1582.29,633.8
GCSL,1583.59,633.3
IKIO,1584.49,205.03
SERVOTECH,1587.47,70.29
AURUM,1588.09,220.22
VIVIDEL,1590.92,1790.0
SHREEPUSHK,1591.5,492.15
DIFFNKG,1599.04,427.25
MOBIKWIK,1604.86,203.8
JAGSNPHARM,1609.16,243.97
ACCENTMIC,1617.46,674.25
STUDDS,1622.34,412.25
ASTEC,1623.97,728.8
MMWL,1628.88,14.38
CAPACITE,1629.22,192.57
GOODYEAR,1631.4,707.15
TAALTECH,1636.86,1050.5
ALLCARGO,1640.07,10.95
XTRANET,1640.25,313.71
MENONBE,1643.37,293.25
YATRA,1650.76,105.2
PAUSHAKLTD,1651.64,669.85
RUBYMILLS,1653.94,494.6
GRMOVER,1654.99,79.87
BFINVEST,1655.35,439.55
JAICORPLTD,1657.82,94.46
GARUDA,1658.1,178.21
PNGSREVA,1660.52,523.85
ASIANHOTNR,1660.56,389.5
CNL,1662.2,1106.9
ACCELYA,1673.08,1120.9
GOCOLORS,1674.39,318.35
AYMSYNTEX,1677.81,285.4
PVP,1697.83,65.2
VOEPL,1704.5,497.65
WENDT,1705.1,8525.5
INDOKEM,1712.34,614.0
JINDRILL,1715.47,591.95
PFS,1729.67,26.93
EPACK,1734.14,180.12
SCILAL,1736.96,37.29
HGS,1742.42,374.55
DISAQ,1746.21,12008.0
GRANDOAK,1754.86,33.82
INSECTICID,1756.49,603.65
EIHAHOTELS,1758.62,288.6
KAPSTON,1759.28,578.1
VIDHIING,1760.31,352.45
KROSS,1760.46,272.9
HATHWAY,1763.02,9.96
HPL,1764.08,274.35
RICOAUTO,1767.97,130.67
TINNARUBR,1770.59,982.8
NUCLEUS,1777.35,675.15
LAOPALA,1778.33,160.21
SMCGLOBAL,1781.37,85.07
FRONTSP,1784.62,1510.4
TARSONS,1784.8,335.45
RGL,1786.19,166.3
KRSNAA,1788.18,551.25
NGLFINE,1789.05,2894.9
OAL,1791.38,532.3
NDRAUTO,1793.89,754.2
IGPL,1805.81,586.4
DCXINDIA,1807.58,162.28
BGRENERGY,1815.08,251.53
TEAMLEASE,1821.54,1192.0
ONEPOINT,1822.41,69.31
HUHTAMAKI,1831.03,242.45
VIDYAWIRES,1834.05,86.23
BHARATRAS,1851.59,1114.0
BLUECLOUDS,1851.7,20.06
SURAKSHA,1854.07,356.0
DEEPA,1866.54,194.18
CAMLINFINE,1868.14,97.25
SILVERTUC,1870.57,147.51
DANISH,1871.59,950.45
HESTERBIO,1872.53,2201.2
AWFIS,1877.82,262.4
TECHNOCRAF,1881.49,475.05
SYNCOMF,1882.82,20.03
RELINFRA,1884.61,46.12
GOCLCORP,1884.99,380.25
BLEL,1892.19,447.3
GENESYS,1893.47,283.18
TCIEXP,1894.34,492.75
SAKSOFT,1902.51,143.53
SKYWAYS,1904.0,131.0
INDIANHUME,1904.45,361.5
BCG,1908.95,9.46
HONDAPOWER,1932.28,1905.6
VINYAS,1942.45,1543.5
DELTACORP,1946.16,72.68
SHK,1951.18,140.96
TIRUMALCHM,1964.41,162.95
PARACABLES,1968.35,60.15
BFUTILITIE,1978.84,525.45
MSPL,1979.25,34.92
RACLGEAR,1980.16,1679.8
SAGCEM,1983.62,151.76
SIMPLEXINF,1991.23,251.75
BAJEL,1991.26,172.11
EMSLIMITED,1991.33,358.6
MAHASTEEL,1991.68,1211.9
CANTABIL,1994.93,238.52
SPANDANA,1999.8,225.61
ARMANFIN,2001.17,1897.5
QUADFUTURE,2001.6,500.4
RAJESHEXPO,2009.83,68.07
NIBE,2010.89,1297.2
TAJGVK,2026.51,323.2
SHRINGARMS,2027.48,210.25
LANDMARK,2027.84,489.05
BNAGROCHEM,2033.58,207.99
INA,2035.43,92.33
JISLJALEQS,2042.36,28.58
GREENPANEL,2043.1,166.61
INDIAGLYCO,2051.02,306.0
KCP,2052.17,159.18
GAJA,2057.9,145.94
MACPOWER,2061.96,2061.1
ALGOQUANT,2062.4,73.37
ANONDITA,2075.31,1089.7
AEROPLANE,2091.53,201.98
ELCIDIN,2096.6,104830.0
BLUSPRING,2101.4,140.56
ADVAIT,2105.1,1922.4
ESAFSFB,2106.8,40.82
PRAKASH,2107.44,117.68
TIL,2114.8,256.16
BRIGHOTEL,2131.3,56.11
MOTISONS,2137.37,18.79
MARSONS,2140.41,124.37
RAMKY,2146.17,310.15
OMAXE,2152.19,117.67
KICL,2159.0,4940.5
EUROPRATIK,2163.06,211.65
ALPEXSOLAR,2163.49,847.0
NITCO,2165.82,90.03
VENUSREM,2171.87,1624.8
SHANTIGOLD,2176.48,283.62
KODYTECH,2182.97,1527.25
RAMCOSYS,2185.68,581.35
SANSTAR,2190.94,109.4
HMT,2194.77,61.72
SIKA,2202.13,1038.7
REPCOHOME,2204.98,352.45
GEOJITFSL,2209.81,79.17
GMBREW,2209.87,967.25
KNACK,2230.11,182.25
ORISSAMINE,2230.14,3716.9
MVELECTRO,2233.09,818.5
MOLDTKPAC,2236.14,672.95
SAIPARENT,2237.24,506.4
VERANDA,2243.39,232.46
MUKANDLTD,2243.44,155.26
PARKHOTELS,2245.34,105.23
APOLLOPIPE,2248.66,510.5
FREDUN,2249.67,1360.3
COSMOFIRST,2250.26,857.25
WINDLAS,2257.19,1093.8
POKARNA,2260.35,729.05
BOMDYEING,2264.24,109.63
NELCO,2266.14,993.05
RANEHOLDIN,2271.52,1590.7
GSPCROP,2281.28,490.4
HINDOILEXP,2285.3,172.81
SBC,2286.19,48.01
EXICOM,2289.81,164.64
ANANTAM,2290.28,105.3
DYCL,2293.06,473.2
PANACEABIO,2295.37,374.75
ASIANENE,2309.04,474.65
INDOCO,2310.27,250.29
EASEMYTRIP,2311.1,5.8
ARKADE,2315.78,124.73
BETA,2320.72,2093.4
SIRCA,2332.48,410.7
VENKEYS,2344.27,1664.1
TVSINVIT,2346.68,119.0
THEJO,2352.73,2168.8
JGCHEM,2358.02,601.75
JNKINDIA,2363.77,422.45
KITEX,2367.07,118.65
EVEREADY,2369.97,326.05
AJMERA,2371.58,120.51
VEEDOL,2377.16,1364.3
PIXTRANS,2379.53,1745.8
FISCHER,2391.6,34.23
GLASSWALL,2392.45,272.07
MEDIASSIST,2392.7,320.3
ZAGGLE,2396.32,178.22
RAJRATAN,2396.65,472.05
OBSCP,2406.87,931.25
PENIND,2422.0,178.75
SIYSIL,2448.17,539.6
BODALCHEM,2456.92,195.08
SHUKRAPHAR,2457.83,55.76
SPAL,2461.1,979.0
HUBTOWN,2463.74,173.38
UTKARSHBNK,2466.42,13.86
SOMANYCERA,2468.36,601.85
ROSSARI,2473.35,446.5
EPACKPEB,2478.44,246.29
BBL,2490.19,2203.1
DRAGARWQ,2493.26,5159.0
SATIN,2498.3,226.15
ORIENTHOT,2507.71,140.41
UEL,2509.08,188.09
SAKAR,2511.01,1128.55
ORIENTCEM,2513.19,122.32
GKENERGY,2528.93,124.69
STLNETWORK,2539.5,52.01
TASTYBITE,2541.11,9903.0
AUTOAXLES,2543.92,1683.6
STALLION,2548.08,219.5
DIAMONDYD,2549.26,1065.3
FLAIR,2560.69,242.96
MONOLITH,2563.87,1179.55
GANDHAR,2571.3,262.7
KMCSHIL,2575.68,157.92
TECHNVISN,2593.64,4130.0
FMGOETZE,2605.99,468.45
MUFIN,2612.17,131.82
GATEWAY,2616.63,52.37
PROTEAN,2617.82,641.95
GLOBUSSPR,2631.74,836.5
DCAL,2636.93,168.19
SASKEN,2638.46,1736.8
HIKAL,2640.49,214.15
INDORAMA,2656.04,101.72
GNA,2663.64,620.45
DDEVPLSTIK,2667.11,257.75
VIMTALABS,2670.82,597.5
SPORTKING,2679.31,210.85
EFCIL,2680.78,181.2
VINCOFE,2691.72,183.75
STOVEKRAFT,2709.34,818.35
GANECOS,2717.11,1014.0
RATNAVEER,2718.79,323.95
RISHABH,2726.4,704.55
NAVNETEDUL,2729.77,123.4
DOLPHIN,2741.51,685.3
CAPINVIT,2745.49,76.48
PATELENG,2746.25,27.68
ALEMBICLTD,2752.19,107.18
SUNCLAY,2754.45,1249.4
MARATHON,2770.62,410.8
DREDGECORP,2790.2,996.5
RPSGVENT,2793.98,844.45
RAMCOIND,2794.56,321.8
ADOR,2806.9,1612.9
BALMLAWRIE,2808.74,164.25
NILKAMAL,2810.48,1883.7
RSYSTEMS,2813.45,237.43
KABRAEXTRU,2819.16,806.1
STYLEBAAZA,2819.39,370.4
INTERARCH,2822.91,1678.6
ROADSTAR,2823.96,62.0
NSIL,2828.03,5502.0
UFBL,2828.21,723.0
XPROINDIA,2832.88,1207.0
MANGLMCEM,2836.35,1031.5
MAITHANALL,2844.49,977.1
SUNDROP,2850.64,756.2
KERNEX,2857.96,1700.8
ARVSMART,2859.48,622.75
FUSION,2862.6,176.8
CONFIPET,2866.91,86.29
PRINCEPIPE,2872.38,259.8
TALBROAUTO,2876.53,466.0
KKCL,2892.07,469.3
