symbol,mcap_cr,current_price
MTNL,1501.92,23.84
TTKHLTCARE,1505.02,1065.1
JAGSNPHARM,1505.68,228.28
INDOBORAX,1509.19,470.3
RSL,1511.24,180.84
DOLLAR,1513.19,266.8
SUMMITSEC,1517.2,1391.7
PVP,1523.62,58.51
SURYODAY,1526.53,143.61
GNRL,1532.03,99.87
UTSSAV,1532.19,634.5
YUKEN,1541.72,1134.95
RUBYMILLS,1545.26,462.1
SESHAPAPER,1556.02,246.72
MOBIKWIK,1562.1,198.37
DPEL,1566.93,627.65
IKIO,1567.1,202.78
PNGSREVA,1575.25,496.95
CAPACITE,1581.08,186.88
ACCENTMIC,1583.52,660.1
AURUM,1585.13,219.81
IPL,1586.61,137.77
AYMSYNTEX,1591.98,270.8
STUDDS,1593.22,404.85
NDRAUTO,1594.92,670.55
NITTAGELA,1595.27,1756.9
TAALTECH,1595.94,5121.2
GOCOLORS,1596.81,303.6
CNL,1600.03,1065.5
DIFFNKG,1604.46,428.7
RGL,1605.69,149.5
YATRA,1607.76,102.46
TARSONS,1608.43,302.3
VIVIDEL,1612.25,1814.0
QLINE,1612.8,691.35
JAICORPLTD,1625.7,92.63
BFINVEST,1627.1,432.05
GARUDA,1637.35,175.98
SHREEPUSHK,1639.36,506.95
IGPL,1642.29,533.3
VOEPL,1642.68,479.6
GOODYEAR,1642.7,712.05
SKYWAYS,1648.49,113.42
DEEPA,1651.61,171.82
NGLFINE,1652.41,2673.8
SERVOTECH,1654.09,73.24
ASIANHOTNR,1656.51,388.55
MENONBE,1665.23,297.15
ACCELYA,1665.92,1116.1
BGRENERGY,1673.14,231.86
PFS,1673.79,26.06
ALLCARGO,1674.52,11.18
VIDHIING,1685.14,337.4
SMCGLOBAL,1687.14,80.57
INDOKEM,1691.56,606.55
GRMOVER,1699.54,82.02
SURAKSHA,1702.0,326.8
RICOAUTO,1702.89,125.86
DISAQ,1708.25,11747.0
OAL,1712.46,508.85
EPACK,1714.59,178.09
JINDRILL,1724.74,595.15
RHETAN,1726.83,21.67
SYNCOMF,1730.54,18.41
LAOPALA,1731.71,156.01
INSECTICID,1731.9,595.2
WENDT,1732.7,8663.5
KRSNAA,1740.01,536.4
TECHNOCRAF,1740.3,439.4
EIHAHOTELS,1748.87,287.0
KAPSTON,1756.39,577.15
PAUSHAKLTD,1763.83,715.35
SCILAL,1765.84,37.91
GRANDOAK,1768.36,34.08
HATHWAY,1770.1,10.0
VINYAS,1778.47,1413.2
INDIAGLYCO,1784.25,266.2
HPL,1787.55,278.0
DCXINDIA,1790.65,160.76
HGS,1795.92,386.05
DANISH,1802.67,915.45
TINNARUBR,1806.08,1002.5
VIDYAWIRES,1806.4,84.93
BLUECLOUDS,1808.32,19.59
BLEL,1812.24,428.4
NUCLEUS,1822.9,692.45
ALGOQUANT,1831.34,65.15
HUHTAMAKI,1835.56,243.05
INDIANHUME,1838.59,349.0
SHK,1846.81,133.42
GENESYS,1850.21,276.71
TIRUMALCHM,1858.8,154.19
BLUSPRING,1860.7,124.46
SAKSOFT,1871.36,141.18
SHANTIGOLD,1872.06,243.95
GREENPANEL,1873.38,152.77
TEAMLEASE,1876.56,1228.0
HESTERBIO,1878.06,2207.7
NIBE,1878.81,1212.0
TCIEXP,1880.3,489.1
CAMLINFINE,1884.85,98.12
GLASSWALL,1889.29,214.85
MACPOWER,1890.39,1889.6
