symbol,mcap_cr,current_price
ASTEC,1501.19,673.7
GCSL,1504.2,601.55
ARDEE,1506.03,47.78
MCLOUD,1506.83,25.58
RSL,1517.84,181.63
TTKHLTCARE,1518.45,1074.6
SUMMITSEC,1519.27,1393.6
IPL,1527.99,132.68
SESHAPAPER,1531.29,242.8
KRISHNADEF,1536.33,1027.8
ONIXSOLAR,1536.47,416.75
NITTAGELA,1537.24,1693.0
SURYODAY,1539.28,144.81
MODISONLTD,1551.6,478.15
MMWL,1559.79,13.77
TAALTECH,1562.04,5012.4
PNGSREVA,1566.53,494.2
DPEL,1570.3,629.0
GNRL,1572.99,102.54
QLINE,1578.39,676.6
VIVIDEL,1580.3,1778.05
MOBIKWIK,1581.71,200.86
AYMSYNTEX,1581.98,269.1
NGLFINE,1595.55,2581.8
BGRENERGY,1595.85,221.15
AURUM,1596.31,221.36
DIFFNKG,1599.04,427.25
NDRAUTO,1600.39,672.85
GLASSWALL,1600.42,
VIDHIING,1601.49,320.65
PVP,1603.57,61.58
GOCOLORS,1603.65,304.9
CAPACITE,1603.84,189.57
CNL,1604.68,1068.6
TARSONS,1612.95,303.15
STUDDS,1616.24,410.7
IGPL,1617.5,525.25
SKYWAYS,1617.53,111.29
SHREEPUSHK,1621.57,501.45
DEEPA,1625.85,169.14
JAICORPLTD,1625.88,92.64
RGL,1630.07,151.77
IKIO,1631.09,211.06
GARUDA,1638.0,176.05
BFINVEST,1640.09,435.5
ASIANHOTNR,1643.3,385.45
GOODYEAR,1644.78,712.95
SERVOTECH,1645.51,72.86
ACCENTMIC,1646.97,686.55
ACCELYA,1660.1,1112.2
TECHNOCRAF,1680.69,424.35
SURAKSHA,1682.47,323.05
PAUSHAKLTD,1683.57,682.8
YATRA,1694.07,107.96
VOEPL,1695.43,495.0
DISAQ,1698.08,11677.0
PFS,1702.69,26.51
MENONBE,1705.58,304.35
INDOKEM,1705.92,611.7
EPACK,1710.84,177.7
GRMOVER,1713.63,82.7
EIHAHOTELS,1714.14,281.3
KAPSTON,1714.7,563.45
SMCGLOBAL,1715.82,81.94
WENDT,1716.0,8580.0
OAL,1719.53,510.95
INSECTICID,1730.74,594.8
JINDRILL,1734.89,598.65
ALLCARGO,1737.42,11.6
TINNARUBR,1738.52,965.0
SCILAL,1739.29,37.34
RICOAUTO,1739.69,128.58
SYNCOMF,1741.82,18.53
KRSNAA,1757.04,541.65
MOTISONS,1759.72,15.47
HATHWAY,1761.25,9.95
BLUECLOUDS,1771.39,19.19
HGS,1775.21,381.6
LAOPALA,1782.99,160.63
DCXINDIA,1800.23,161.62
ALGOQUANT,1802.67,64.13
GRANDOAK,1810.38,34.89
VIDYAWIRES,1810.44,85.12
STLNETWORK,1815.76,37.2
RHETAN,1817.67,22.81
HPL,1820.99,283.2
HUHTAMAKI,1828.76,242.15
NUCLEUS,1833.29,696.4
HESTERBIO,1847.52,2171.8
GREENPANEL,1854.62,151.24
VINYAS,1858.89,1477.1
BLEL,1859.83,439.65
TIRUMALCHM,1862.3,154.48
INDIANHUME,1864.93,354.0
MSPL,1868.16,32.96
BLUSPRING,1872.81,125.27
BHARATRAS,1876.35,1128.9
INDIAGLYCO,1878.09,280.2
TEAMLEASE,1879.0,1229.6
SHK,1881.0,135.89
MACPOWER,1883.08,1882.3
SAKSOFT,1885.54,142.25
SILVERTUC,1897.84,149.66
NIBE,1898.04,1224.4
TCIEXP,1900.3,494.3
SHANTIGOLD,1902.29,247.89
CAMLINFINE,1905.79,99.21
GENESYS,1909.05,285.51
INA,1916.39,86.93
SAGCEM,1918.79,146.8
SIMPLEXINF,1920.83,242.85
DANISH,1922.0,976.05
QUADFUTURE,1938.4,484.6
LANDMARK,1950.3,470.35
HONDAPOWER,1953.57,1926.6
BAJEL,1953.77,168.87
BNAGROCHEM,1956.24,200.08
MUKANDLTD,1959.65,135.62
AWFIS,1969.06,275.15
BCG,1987.65,9.85
BFUTILITIE,1989.2,528.2
PROTEAN,1993.49,488.85
PARACABLES,2006.31,61.31
CANTABIL,2009.82,240.3
GAJA,2010.1,142.55
SPANDANA,2011.76,226.96
ESAFSFB,2011.79,38.98
TIL,2012.19,244.6
KODYTECH,2016.81,1411.0
ARMANFIN,2016.84,1918.1
SHRINGARMS,2035.2,211.05
TAJGVK,2043.13,325.85
ELCIDIN,2044.2,102210.0
KCP,2051.78,159.15
VENUSREM,2065.73,1545.4
AEROPLANE,2068.13,199.72
RACLGEAR,2069.04,1755.2
GMBREW,2069.25,905.7
EMSLIMITED,2076.57,373.95
MARSONS,2087.57,121.3
JISLJALEQS,2088.81,29.23
DYCL,2096.32,432.6
VERANDA,2106.55,218.28
NELCO,2109.25,924.3
KICL,2117.92,4846.5
MVELECTRO,2119.87,777.0
NITCO,2122.76,88.24
MAHASTEEL,2127.43,1294.5
BRIGHOTEL,2132.44,56.14
RAMCOSYS,2134.74,567.8
PRAKASH,2139.85,119.49
RELINFRA,2148.99,52.59
GEOJITFSL,2156.78,77.27
OMAXE,2158.96,118.04
GOCLCORP,2159.63,435.65
ARKADE,2161.5,116.42
INDORAMA,2162.28,82.81
KMCSHIL,2165.97,132.8
MOLDTKPAC,2166.86,652.1
HMT,2172.37,61.09
ANONDITA,2172.82,1140.9
RAMKY,2178.35,314.8
REPCOHOME,2181.83,348.75
KNACK,2185.2,178.58
FREDUN,2196.09,1327.9
ADVAIT,2196.26,2007.0
GSPCROP,2197.31,472.35
SIKA,2205.0,1040.05
JGCHEM,2212.64,564.65
SANSTAR,2218.17,110.76
BOMDYEING,2221.9,107.58
BODALCHEM,2224.93,176.66
EPACKPEB,2226.56,221.26
INDOCO,2228.12,241.39
SAIPARENT,2237.02,506.35
AJMERA,2250.75,114.37
RAJESHEXPO,2257.85,76.47
SOMANYCERA,2258.99,550.8
COSMOFIRST,2261.02,861.35
WINDLAS,2266.17,1098.15
PENIND,2266.85,167.3
SBC,2272.85,47.73
KABRAEXTRU,2276.21,650.85
PARKHOTELS,2279.48,106.83
GNA,2286.49,532.6
APOLLOPIPE,2291.39,520.2
PANACEABIO,2301.5,375.75
EASEMYTRIP,2303.13,5.78
MEDIASSIST,2315.01,309.9
ALPEXSOLAR,2315.09,906.35
JNKINDIA,2322.37,415.05
ANANTAM,2323.55,106.83
HINDOILEXP,2323.78,175.72
ORISSAMINE,2326.74,3877.9
BETA,2333.8,2105.2
EXICOM,2342.52,168.43
TVSINVIT,2346.68,119.0
POKARNA,2350.88,758.25
THEJO,2359.67,2175.2
ASIANENE,2360.6,485.25
PIXTRANS,2363.44,1734.0
SIYSIL,2363.55,520.95
SATIN,2373.8,214.88
SIRCA,2374.79,418.15
KITEX,2376.64,119.13
FISCHER,2376.93,34.02
RANEHOLDIN,2383.33,1669.0
JAYKAY,2390.36,158.45
OBSCP,2395.11,926.7
VEEDOL,2408.87,1382.5
ROSSARI,2411.86,435.4
ZAGGLE,2412.32,179.41
VENKEYS,2414.01,1713.6
RATNAVEER,2430.51,289.6
SHUKRAPHAR,2436.23,55.27
VINCOFE,2439.62,166.54
EVEREADY,2447.74,336.75
SPAL,2448.02,973.8
EUROPRATIK,2457.91,240.5
HUBTOWN,2460.9,173.18
RAJRATAN,2462.9,485.1
SUNDROP,2463.11,653.4
FLAIR,2463.41,233.73
BBL,2464.19,2180.1
FMGOETZE,2479.15,445.65
ORIENTHOT,2482.17,138.98
STALLION,2482.38,213.84
DRAGARWQ,2482.62,5137.0
ORIENTCEM,2506.2,121.98
GKENERGY,2506.21,123.57
AUTOAXLES,2510.68,1661.6
UTKARSHBNK,2526.92,14.2
SAKAR,2531.04,1137.55
TASTYBITE,2547.27,9927.0
GANDHAR,2549.27,260.45
SPORTKING,2554.27,201.01
DCAL,2558.07,163.16
ALEMBICLTD,2580.91,100.51
GLOBUSSPR,2581.56,820.55
ORIANA,2582.06,1270.75
PATELENG,2587.51,26.08
ARVSMART,2589.28,564.15
DDEVPLSTIK,2593.64,250.65
TALBROAUTO,2600.61,421.3
DOLPHIN,2604.5,651.05
KLBRENG-B,2609.62,466.0
CHEMPLASTS,2610.71,165.12
SASKEN,2616.28,1722.2
HIKAL,2616.69,212.22
GATEWAY,2622.63,52.49
MUFIN,2625.45,132.49
DIAMONDYD,2650.0,1107.4
UFBL,2656.68,679.15
STOVEKRAFT,2664.15,804.7
ADOR,2694.3,1548.2
GANECOS,2698.36,1007.0
EFCIL,2702.09,182.64
MANGLMCEM,2720.58,989.4
PANAMAPET,2726.75,450.75
RPSGVENT,2744.02,829.35
NAVNETEDUL,2745.26,124.1
HLEGLAS,2746.24,395.4
VIMTALABS,2752.71,616.0
SUNCLAY,2756.21,1250.2
CAPINVIT,2759.49,76.87
RAMCOIND,2765.04,318.4
NSIL,2780.48,5409.5
KERNEX,2783.18,1656.3
DREDGECORP,2783.2,994.0
MARATHON,2792.2,414.0
BALMLAWRIE,2808.57,164.24
BLSE,2817.46,310.1
INTERARCH,2832.49,1684.3
SANGAMIND,2842.2,565.65
ROADSTAR,2846.73,62.5
RSYSTEMS,2849.47,240.47
IMAGICAA,2853.64,50.43
CONFIPET,2860.6,86.1
STYLEBAAZA,2862.39,376.05
PRINCEPIPE,2864.08,259.05
MMFL,2866.96,593.8
ADFFOODS,2870.74,261.3
UEL,2875.26,215.54
TECHNVISN,2883.46,4591.5
INDNIPPON,2893.28,1279.0
MONARCH,2906.65,366.5
GIPCL,2922.87,188.31
MAITHANALL,2928.77,1006.05
ELPROINTL,2929.45,172.85
RELTD,2956.59,148.9
CARRARO,2961.97,521.0
BOROLTD,2969.72,248.33
XPROINDIA,2976.51,1268.2
APCOTEXIND,2989.9,576.7
BEPL,3003.47,120.69
ASHIKAG,3005.81,406.6
NILKAMAL,3010.71,2017.9
RISHABH,3016.43,779.5
ARSSBL,3024.98,479.65
ROUTE,3036.12,481.9
FUSION,3046.86,188.18
DPABHUSHAN,3053.23,1337.5
SEIL,3060.45,190.09
NOCIL,3066.58,183.6
KKCL,3072.63,498.6
HGINFRA,3074.77,471.8
MONOLITH,3087.27,1420.35
VINDHYATEL,3101.97,2617.7
CMLL,3103.39,474.7
GOPAL,3107.94,249.3
WINDMACHIN,3111.02,300.7
BUILDPRO,3111.19,1283.0
ASHOKA,3126.41,111.37
JASH,3135.04,496.1
OSWALPUMPS,3140.26,275.45
LUMINO,3141.78,103.16
CRIZAC,3147.76,179.89
JTLIND,3150.7,82.47
JUBLCPL,3154.75,2082.0
WEBELSOLAR,3158.54,72.75
STEELCAS,3165.03,312.75
PARAGMILK,3167.24,252.15
LUXIND,3177.67,1056.7
MUTHOOTMF,3198.6,187.61
NIITMTS,3201.94,232.02
CARYSIL,3204.91,1126.8
ADVENZYMES,3221.55,287.7
DALMIASUG,3223.0,398.2
JINDALPOLY,3231.0,737.9
ANUP,3237.29,1616.1
MAYURUNIQ,3238.09,745.2
BHAGCHEM,3241.73,250.0
INDRAMEDCO,3250.27,354.55
JTEKTINDIA,3255.53,117.36
PSPPROJECT,3255.78,821.3
WONDERLA,3263.38,514.2
ANZEN,3273.2,128.0
DBCORP,3292.9,184.73
INDSWFTLAB,3293.67,378.75
NFL,3295.72,67.18
AGIIL,3301.81,264.15
HEIDELBERG,3307.87,145.97
GRAUWEIL,3313.53,73.08
PACEDIGITK,3315.48,153.6
POCL,3320.39,435.3
HEMIPROP,3339.63,117.18
TCPLPACK,3359.81,3692.1
DIVGIITTS,3383.39,1106.3
SAMHI,3396.1,152.73
KIRIINDUS,3407.31,522.85
KNRCON,3409.13,121.22
NPST,3420.57,1639.5
POLYPLEX,3433.71,1093.8
ASHIANA,3436.94,341.9
SOLARA,3440.87,715.8
VSTIND,3454.98,203.4
EIEL,3456.36,196.91
SANGHVIMOV,3476.03,401.5
VSTTILLERS,3487.32,4030.3
GREENPLY,3498.51,280.1
TBZ,3499.69,524.45
IDEAFORGE,3500.72,704.25
VAIBHAVGBL,3511.42,209.3
NACLIND,3511.78,149.92
MIDWESTLTD,3523.15,974.3
AIMTRON,3523.8,1656.35
TRUALT,3530.01,411.65
WELSPLSOL,3546.3,53.52
KPL,3559.66,3430.6
CMSINFO,3567.97,222.91
STYRENIX,3578.16,2034.2
JKIL,3580.11,473.15
INDOTECH,3586.59,3377.2
KSCL,3589.93,697.9
PREMEXPLN,3592.86,668.3
PNCINFRA,3599.76,140.32
ORIENTELEC,3609.51,169.17
RML,3610.79,1306.5
NITINSPIN,3615.79,643.15
TATVA,3619.45,1547.3
SINDHUTRAD,3628.16,23.53
REFEX,3647.98,265.85
UNICHEMLAB,3654.41,519.05
HERITGFOOD,3654.77,393.85
FILATEX,3659.49,82.41
ALOKINDS,3664.35,7.38
SANDHAR,3673.74,610.35
ANTELOPUS,3719.47,1057.8
KOLTEPATIL,3731.66,420.8
RTNINDIA,3733.51,27.01
TARC,3736.21,126.61
PRABHA,3737.03,239.42
RTNPOWER,3753.7,6.99
CAPILLARY,3758.18,472.2
VSSL,3762.64,389.1
INDOSTAR,3767.7,233.07
BAJAJELEC,3790.51,328.4
TVSSRICHAK,3799.74,4960.5
SAMBHV,3800.08,128.96
LASERPOWER,3816.62,271.9
AVANTEL,3839.52,144.5
SMSPHARMA,3841.14,410.15
MAHLOG,3844.52,387.25
ZOTA,3854.95,1113.1
TURTLEMINT,3858.85,131.04
AURIONPRO,3860.86,698.65
HARSHA,3866.64,424.7
MHRIL,3887.8,192.4
RAYMONDREL,3887.91,584.0
AARTIDRUGS,3891.3,426.35
SANATHAN,3894.4,461.4
GHCL,3898.51,423.15
RALLIS,3905.32,200.82
UNIPARTS,3909.59,865.7
AHLUCONT,3924.47,585.85
SYMPHONY,3939.68,573.7
MOSCHIP,3959.86,203.02
63MOONS,3981.19,864.0
PRASOLCHEM,4000.8,
NETWORK18,4001.49,25.95
SEITINVIT,4017.6,124.0
VENUSPIPES,4022.24,1941.6
KIRLOSIND,4029.37,3834.0
SUNTECK,4055.78,276.2
KSL,4061.7,930.45
SWSOLAR,4070.63,174.3
COCKERILL,4091.47,8286.0
RAYMONDLSL,4098.03,672.65
VIPIND,4134.47,291.05
SGFIN,4149.74,629.75
GVPIL,4168.44,620.05
PITTIENG,4176.91,1109.3
WPIL,4185.68,428.55
INDIQUBE,4227.87,199.43
GUFICBIO,4263.01,425.1
DHANUKA,4263.92,956.5
HIRECT,4272.41,1204.9
BANARISUG,4277.42,3411.1
RUSTOMJEE,4285.58,339.45
RESPONIND,4287.6,160.82
MPSLTD,4315.11,2522.6
SHAREINDIA,4315.24,197.2
SWARAJENG,4336.53,3569.2
PERNIASPOP,4339.31,542.0
HEG,4348.75,225.35
GREAVESCOT,4359.22,187.13
ROLEXRINGS,4367.06,166.47
AYE,4374.28,177.25
TEMPSENS,4389.9,523.65
SHOPERSTOP,4391.7,398.5
SEAMECLTD,4416.07,1736.9
DECNGOLD,4427.47,222.82
HAWKINCOOK,4433.81,8381.5
SUBROS,4452.67,682.55
ICRA,4481.36,4643.3
RPGLIFE,4496.63,2718.8
TEXRAIL,4504.4,110.71
PTC,4511.46,152.41
PILANIINVS,4519.47,4081.8
DATAMATICS,4529.03,766.25
BOSCH-HCIL,4533.66,1667.4
SURYAROSNI,4566.0,209.8
DEEDEV,4570.04,607.4
UFLEX,4593.37,636.1
VISHNU,4596.29,682.8
KDDL,4620.22,3756.5
CRAMC,4634.46,232.4
ELECTCAST,4650.6,75.23
NRBBEARING,4660.52,480.85
CMRGREEN,4660.62,212.76
LXCHEM,4664.24,167.83
SHILCTECH,4665.66,4078.3
DEEPINDS,4674.56,730.4
YASHO,4682.25,3883.4
FOSECOIND,4690.81,6223.5
WSTCSTPAPR,4711.35,713.3
EPIGRAL,4711.9,1092.2
BAJAJHIND,4712.0,19.71
SOTL,4719.01,688.3
PDSL,4728.32,334.25
BANSALWIRE,4754.6,303.7
NORTHARC,4756.15,294.2
AGI,4765.93,736.65
ROSSTECH,4770.11,1265.4
JUNIPER,4780.24,214.84
RAMRAT,4815.41,515.85
MOIL,4853.94,238.54
THOMASCOOK,4862.32,103.37
MAPMYINDIA,4866.41,887.8
VMARCIND,4871.2,332.45
PURVA,4874.85,205.56
GOLDIAM,4880.31,324.15
EMUDHRA,4909.49,592.85
UNIVCABLES,4917.38,1417.3
CARERATING,4926.47,1635.7
WAKEFIT,4928.58,148.61
MSTCLTD,4936.45,701.2
SAATVIKGL,4951.38,389.55
ASHAPURMIN,4952.07,518.4
JINDWORLD,4956.86,49.44
HAPPSTMNDS,4958.07,325.6
VRLLOG,4961.21,283.6
RENUKA,4999.82,23.49
