symbol,mcap_cr,current_price
WALCHANNAG,1506.53,221.86
IKIO,1508.29,195.17
ALLCARGO,1512.76,10.1
FRONTSP,1514.04,1281.4
JAGSNPHARM,1518.22,230.28
SDBL,1519.97,73.11
DOLLAR,1519.99,268.0
DIFFNKG,1520.25,406.2
MIIL,1522.94,701.05
IVALUE,1525.71,278.65
INFOBEAN,1529.88,157.76
MOBIKWIK,1540.37,195.61
GTLINFRA,1549.94,1.21
TTKHLTCARE,1553.06,1099.1
MVELECTRO,1555.66,570.2
DANISH,1555.83,790.1
AYMSYNTEX,1559.05,265.2
SUMMITSEC,1559.17,1430.2
KOTIC,1564.16,144.8
HITECH,1565.15,77.06
VIKRAN,1567.58,60.78
MOL,1573.44,61.87
VIDHIING,1576.76,315.7
BLIL,1579.11,71.14
IPL,1581.08,137.29
DLINKINDIA,1582.63,445.75
IFGLEXPOR,1590.7,220.69
MBEL,1591.93,278.5
KAPSTON,1592.82,523.4
WENDT,1593.5,7967.5
DELTACORP,1598.06,59.68
CEINSYS,1599.01,763.7
SURAKSHA,1606.69,308.5
KRISHNADEF,1611.07,1077.8
SURYODAY,1612.84,151.73
GNRL,1616.86,105.4
MMWL,1627.75,14.37
INDOKEM,1638.02,587.35
SPICEJET,1643.61,10.77
TBZ,1655.25,248.05
AURUM,1655.76,229.73
SPMLINFRA,1659.21,195.56
HINDWAREAP,1666.15,199.19
SHALBY,1679.01,155.45
GARUDA,1682.01,180.78
MTNL,1682.73,26.71
BFINVEST,1683.97,447.15
VOEPL,1693.2,494.35
ACCELYA,1693.53,1134.6
RACLGEAR,1695.95,1438.7
SMCGLOBAL,1703.05,81.33
SPANDANA,1706.33,239.3
DISAQ,1716.4,11803.0
RHETAN,1722.84,21.62
JAICORPLTD,1731.88,98.68
KRSNAA,1738.71,536.0
CAPACITE,1738.87,205.53
TIRUMALCHM,1739.34,144.28
RICOAUTO,1747.13,129.13
MCLOUD,1750.71,29.72
KABRAEXTRU,1751.44,500.8
GOCOLORS,1754.6,333.6
GOODYEAR,1756.55,761.4
STUDDS,1763.03,448.0
YATRA,1778.65,113.35
BGRENERGY,1779.14,246.55
INSECTICID,1785.3,613.55
RATNAVEER,1788.52,250.4
PNGSREVA,1788.9,564.35
BLUSPRING,1791.93,119.86
PFS,1793.26,27.92
EIHAHOTELS,1793.96,294.4
OMAXE,1818.21,99.41
KPEL,1818.35,268.2
TARSONS,1825.51,343.1
SERVOTECH,1832.51,81.14
GRMOVER,1839.82,88.79
JINDRILL,1840.52,635.1
CNL,1841.57,1226.35
HATHWAY,1846.22,10.43
BCG,1846.4,9.15
ALGOQUANT,1846.8,65.7
SBC,1851.43,38.88
SHANTIGOLD,1855.18,241.75
AEROPLANE,1856.68,179.3
NDRAUTO,1857.75,781.05
MARSONS,1865.05,108.37
TIL,1867.01,227.0
SCILAL,1872.98,40.21
MAHASTEEL,1874.67,1140.7
SHUKRAPHAR,1875.83,42.67
VIDYAWIRES,1877.01,88.25
NGLFINE,1878.97,3040.4
TEAMLEASE,1887.56,1235.2
MOTISONS,1890.54,16.62
TINNARUBR,1890.57,1049.4
HGS,1898.03,408.0
5PAISA,1901.54,405.6
AWFIS,1906.8,266.45
INDIANHUME,1913.4,363.2
NUCLEUS,1915.96,727.8
PAUSHAKLTD,1917.81,777.8
VINYAS,1920.74,1526.25
JAYKAY,1923.17,147.61
ANONDITA,1931.2,1067.75
SAKAR,1937.97,871.0
CANTABIL,1941.41,232.12
MACPOWER,1944.01,1943.2
MUKANDLTD,1944.48,134.57
DCXINDIA,1945.59,174.67
KCP,1951.74,151.39
MSPL,1958.28,34.55
WEL,1960.0,146.26
GRANDOAK,1961.9,37.81
GREENPANEL,1970.13,160.66
GOCLCORP,1975.71,398.55
EPACK,1983.65,206.14
WINDLAS,1991.29,964.95
GMBREW,1995.68,873.5
ARDEE,1997.74,63.38
BFUTILITIE,1998.43,530.65
HPL,1998.46,310.8
KODYTECH,2002.73,1401.15
INDOCO,2004.74,217.19
HUHTAMAKI,2024.37,268.05
ARMANFIN,2031.03,1931.6
HINDOILEXP,2032.71,153.71
KLBRENG-B,2035.61,363.5
CAMLINFINE,2039.11,106.15
JISLJALEQS,2046.12,28.05
HESTERBIO,2052.11,2412.3
PARACABLES,2052.77,62.73
INA,2057.04,93.31
BLUECLOUDS,2064.01,22.36
SIMPLEXINF,2069.53,261.65
RAMCOSYS,2076.84,552.4
NELCO,2076.85,910.1
LAOPALA,2078.36,187.24
BAJEL,2085.09,180.22
SOMANYCERA,2088.58,509.25
TCIEXP,2103.66,547.2
HONDAPOWER,2111.55,2082.4
LANDMARK,2115.75,510.25
VENKEYS,2116.2,1502.2
SAGCEM,2118.38,162.07
BLEL,2124.43,502.2
BHARATRAS,2124.84,1278.4
SANSTAR,2126.65,106.19
PENIND,2143.96,158.23
TAJGVK,2157.24,344.05
DYCL,2161.01,445.95
ESAFSFB,2163.15,41.92
SHRINGARMS,2164.71,224.48
EXICOM,2165.61,155.71
MONOLITH,2167.3,997.1
NITCO,2168.7,90.15
ELCIDIN,2169.3,108465.0
OBSCP,2172.58,840.6
SAKSOFT,2178.74,164.37
HMT,2182.33,61.37
NIBE,2187.46,1411.1
ALPEXSOLAR,2190.44,857.55
EMSLIMITED,2193.19,394.95
HLEGLAS,2194.42,315.95
SIKA,2194.5,1035.1
SHK,2214.73,160.0
PROTEAN,2216.7,545.7
MOLDTKPAC,2225.84,669.85
VINCOFE,2227.72,152.91
GEOJITFSL,2233.26,80.01
KMCSHIL,2233.65,136.95
RANEHOLDIN,2236.96,1566.5
EPACKPEB,2244.57,223.05
VERANDA,2251.72,233.7
REPCOHOME,2257.53,360.85
ALEMBICLTD,2270.72,88.43
KICL,2282.23,5222.5
AJMERA,2290.9,116.41
ANANTAM,2292.67,105.41
ADVAIT,2293.87,2096.2
BRIGHOTEL,2303.75,60.65
BOMDYEING,2304.31,111.57
THEJO,2304.66,2124.6
SPAL,2315.04,920.9
TVSINVIT,2326.96,118.0
ASIANENE,2328.98,478.75
BNAGROCHEM,2334.33,238.75
PRAKASH,2352.78,131.38
FREDUN,2361.64,1428.0
VENUSREM,2365.69,1769.8
ARKADE,2370.0,127.65
SAIPARENT,2387.45,540.4
RAJESHEXPO,2390.13,80.95
CONFIPET,2408.42,72.49
MARATHON,2423.28,359.3
EASEMYTRIP,2434.62,6.11
KNACK,2442.41,199.6
COSMOFIRST,2443.06,930.7
GANDHAR,2448.46,250.15
SUNDROP,2450.11,649.95
MANGLMCEM,2460.46,894.8
JGCHEM,2460.69,627.95
ORIANA,2463.49,1212.4
PANACEABIO,2466.26,402.65
UTKARSHBNK,2469.98,13.88
PIXTRANS,2474.12,1815.2
GKENERGY,2477.01,122.13
DOLPHIN,2477.28,619.25
GNA,2477.75,577.15
KITEX,2479.39,124.28
SATIN,2486.59,225.09
ORIENTHOT,2491.46,139.5
SILVERTUC,2492.07,196.52
PARKHOTELS,2493.28,116.85
ZAGGLE,2501.46,186.04
STOVEKRAFT,2504.73,756.55
INDNIPPON,2511.2,1110.1
SIRCA,2511.95,442.3
APOLLOPIPE,2539.16,576.45
JNKINDIA,2540.31,454.0
HUBTOWN,2559.52,180.12
RAJRATAN,2570.03,506.2
DRAGARWQ,2574.69,5327.5
RELINFRA,2582.14,63.19
EVEREADY,2596.03,357.15
XPROINDIA,2597.7,1106.8
BBL,2604.69,2304.4
TALBROAUTO,2611.41,423.05
MEDIASSIST,2613.07,349.8
STALLION,2613.67,225.15
FMGOETZE,2623.79,471.65
FLAIR,2623.82,248.95
PARAGMILK,2624.61,208.95
SOLARA,2628.94,550.05
HIKAL,2639.99,214.11
VEEDOL,2644.61,1517.8
AUTOAXLES,2658.91,1759.7
BETA,2659.72,2399.2
ORIENTCEM,2660.09,129.47
SPORTKING,2663.68,209.62
TASTYBITE,2666.59,10392.0
GIPCL,2669.09,171.96
MUFIN,2677.37,135.11
UEL,2678.63,200.8
RISHABH,2689.13,695.0
ELITECON,2693.47,16.85
NOCIL,2698.62,161.57
DCAL,2702.94,172.4
RAMKY,2705.63,391.0
GATEWAY,2719.56,54.43
FISCHER,2722.08,38.96
PRABHA,2735.24,199.79
EFCIL,2735.38,184.89
EUROPRATIK,2740.49,268.15
NXT-INFRA,2741.42,96.19
IMAGICAA,2745.56,48.52
ROSSARI,2748.93,496.25
JTLIND,2757.58,72.18
PATELENG,2758.15,27.8
GSPCROP,2763.68,594.1
CAPINVIT,2764.16,77.0
VIMTALABS,2777.96,621.65
ROADSTAR,2778.87,61.01
ORISSAMINE,2782.2,4637.0
JINDALPOLY,2795.11,638.35
POKARNA,2796.1,901.85
INDSWFTLAB,2800.68,322.06
ANTELOPUS,2807.19,798.35
KIRIINDUS,2810.7,431.3
DIAMONDYD,2821.82,1179.2
SUNCLAY,2824.33,1281.1
RSYSTEMS,2830.87,238.9
NSIL,2836.51,5518.5
CHEMPLASTS,2840.91,179.68
ADOR,2844.66,1634.6
GLOBUSSPR,2847.88,905.2
BLSE,2853.8,314.1
GANECOS,2856.18,1065.9
RPSGVENT,2859.0,864.1
INTERARCH,2864.61,1703.4
SIYSIL,2871.02,632.8
MAITHANALL,2879.86,989.25
VINDHYATEL,2889.98,2438.8
ADFFOODS,2892.71,263.3
SANGAMIND,2897.97,576.75
DDEVPLSTIK,2899.42,280.2
SASKEN,2906.74,1913.4
CARRARO,2949.74,518.85
RAMCOIND,2951.74,339.9
NAVNETEDUL,2961.6,133.88
PANAMAPET,2962.07,489.65
BEPL,2962.66,119.05
SHANTIGEAR,2966.22,386.65
BOROLTD,2967.09,248.11
ELPROINTL,2967.58,175.1
BALMLAWRIE,2968.8,173.61
RML,2985.64,1080.3
CRIZAC,3003.05,171.62
GRAUWEIL,3019.27,66.59
NILKAMAL,3034.43,2033.8
ARVSMART,3041.13,662.6
UFBL,3048.44,779.3
WONDERLA,3052.36,480.95
MONARCH,3054.56,385.15
JASH,3065.84,485.15
BUILDPRO,3086.94,1273.0
FUSION,3105.63,192.08
PRINCEPIPE,3126.67,282.8
ASHOKA,3132.87,111.6
ARSSBL,3137.24,497.45
KERNEX,3150.68,1875.0
ROUTE,3159.6,501.5
ASHIKAG,3169.19,428.7
MMFL,3175.96,657.8
RELTD,3178.18,160.07
KKCL,3191.88,517.95
TECHNVISN,3192.63,5083.8
WELSPLSOL,3199.09,48.28
VENUSPIPES,3209.75,1549.4
APCOTEXIND,3215.68,620.25
STYLEBAAZA,3217.86,422.75
WINDMACHIN,3251.73,314.3
NIITMTS,3261.56,236.34
NITINSPIN,3280.72,583.55
MAYURUNIQ,3294.36,758.15
NPST,3326.06,1594.2
DREDGECORP,3329.76,1189.2
OSWALPUMPS,3330.08,292.1
SMSPHARMA,3334.48,356.05
HERITGFOOD,3340.66,360.0
DPABHUSHAN,3350.91,1467.9
CARYSIL,3361.63,1181.9
ANZEN,3362.7,131.5
CMLL,3363.58,514.5
HGINFRA,3379.45,518.55
SEIL,3395.97,210.93
ADVENZYMES,3417.51,305.2
INDRAMEDCO,3432.7,374.45
NFL,3437.49,70.07
EIEL,3442.49,196.12
VSSL,3468.19,358.65
JUBLCPL,3503.71,2312.3
TARC,3536.43,119.84
AIMTRON,3545.84,1701.35
GREENPLY,3545.97,283.9
SAMHI,3546.19,159.48
MUTHOOTMF,3556.64,208.61
PREMEXPLN,3564.9,663.1
JINDWORLD,3567.26,35.58
JTEKTINDIA,3570.93,128.73
KNRCON,3582.09,127.37
WHEELS,3582.12,1466.1
KPL,3582.28,3452.4
HEIDELBERG,3582.75,158.1
VSTIND,3589.68,211.33
SPECTRUM,3590.3,2284.8
WEBELSOLAR,3591.4,82.72
GOPAL,3596.01,288.45
UNICHEMLAB,3611.11,512.9
ANUP,3615.28,1804.8
STEELCAS,3616.38,357.35
SAMBHV,3621.81,122.91
63MOONS,3634.91,788.85
PSPPROJECT,3642.49,918.85
LUXIND,3660.93,1217.4
AGIIL,3678.05,294.25
POLYPLEX,3678.88,1171.9
FILATEX,3692.35,83.15
TVSSRICHAK,3693.5,4821.8
DBCORP,3697.36,207.42
ASHIANA,3701.83,368.25
UNIPARTS,3703.2,820.0
VAIBHAVGBL,3704.35,221.0
HEMIPROP,3716.12,130.39
SINDHUTRAD,3717.59,24.11
TCPLPACK,3725.72,4094.2
BHAGCHEM,3726.69,287.4
AARTIDRUGS,3727.92,408.45
STYRENIX,3740.69,2126.6
SANATHAN,3779.61,447.8
NOVARTIND,3781.89,1531.7
AURIONPRO,3782.38,684.45
PACEDIGITK,3794.88,175.81
RAYMONDREL,3812.01,572.6
POCL,3818.49,500.6
JKIL,3818.84,504.7
KSL,3822.04,875.55
SANDHAR,3832.04,636.65
SHAREINDIA,3835.14,175.26
VSTTILLERS,3843.73,4442.2
DALMIASUG,3849.07,475.55
ORIENTELEC,3853.17,180.59
TATVA,3854.54,1647.8
ZOTA,3861.19,1114.9
DIVGIITTS,3876.08,1267.4
KIRLOSIND,3919.76,3729.7
INDOTECH,3939.81,3709.8
COCKERILL,3955.44,8010.5
KSCL,3967.75,771.35
HARSHA,3974.53,436.55
MOSCHIP,4015.75,206.24
SEITINVIT,4017.6,124.0
PITTIENG,4026.49,1069.35
MAHLOG,4030.91,406.25
GHCL,4033.15,438.7
TRUALT,4047.52,472.0
KOLTEPATIL,4050.02,456.7
INDOSTAR,4050.28,250.55
GUJTHEM,4056.78,372.3
CMSINFO,4059.06,246.0
CAPILLARY,4060.22,510.15
WSTCSTPAPR,4062.41,615.05
ROSSTECH,4070.09,1079.7
INDIQUBE,4073.96,192.17
NACLIND,4075.6,173.99
REFEX,4076.1,297.05
BAJAJELEC,4079.71,353.55
TURTLEMINT,4090.9,138.92
IDEAFORGE,4101.95,825.2
RALLIS,4117.3,211.72
FOSECOIND,4120.62,5467.0
SYMPHONY,4134.36,602.05
MIDWESTLTD,4158.49,1150.0
SEAMECLTD,4158.77,1635.7
RTNINDIA,4160.63,30.1
RESPONIND,4173.49,156.54
TEXRAIL,4176.46,102.65
VISHNU,4187.68,622.1
RTNPOWER,4194.05,7.81
RAYMOND,4197.47,630.5
AYE,4203.75,170.34
GUFICBIO,4229.41,421.75
HAWKINCOOK,4257.92,8049.0
DEEPINDS,4271.04,667.35
SANGHVIMOV,4317.98,498.75
NETWORK18,4328.39,28.07
SUNTECK,4349.46,296.2
AVANTEL,4353.94,163.86
SWARAJENG,4360.34,3588.8
JUNIPER,4400.87,197.79
WAKEFIT,4411.35,133.14
RPGLIFE,4412.11,2667.7
WPIL,4414.72,452.0
VIPIND,4414.97,310.8
DHANUKA,4431.53,994.1
RAYMONDLSL,4432.19,727.5
MHRIL,4434.73,219.48
ELECTCAST,4436.09,71.76
MANINFRA,4439.93,109.99
SHILCTECH,4476.89,3913.3
HIRECT,4481.26,1263.8
UFLEX,4483.97,620.95
EMUDHRA,4514.89,545.2
RAMRAT,4524.16,484.65
LASERPOWER,4526.88,322.5
GOODLUCK,4531.41,1363.3
BANARISUG,4536.11,3617.4
GREAVESCOT,4543.25,195.03
SGFIN,4564.88,692.75
AGI,4568.93,706.2
SWSOLAR,4577.18,195.99
ROLEXRINGS,4582.96,174.7
GMMPFAUDLR,4584.96,1019.85
NORTHARC,4596.56,284.35
SHOPERSTOP,4597.23,417.15
PTC,4602.93,155.5
GVPIL,4605.08,685.0
IOLCP,4606.03,156.92
ELLEN,4629.73,328.5
DECNGOLD,4633.92,233.21
CMRGREEN,4667.63,213.08
EPIGRAL,4668.76,1082.2
RUSTOMJEE,4669.38,369.85
AHLUCONT,4679.42,698.55
NRBBEARING,4682.82,483.15
ICRA,4722.64,4893.3
THOMASCOOK,4729.68,100.55
PILANIINVS,4751.99,4291.8
SURYAROSNI,4759.91,218.71
BOSCH-HCIL,4792.51,1762.6
SOTL,4795.12,699.4
SUBROS,4809.18,737.2
JAMNAAUTO,4819.82,120.5
