symbol,mcap_cr,current_price
BLIL,1500.98,67.62
DELTACORP,1503.53,56.15
DLINKINDIA,1507.54,424.6
RSL,1509.48,180.63
SUMMITSEC,1509.68,1384.8
KRISHNADEF,1510.17,1010.3
DOLLAR,1514.32,267.0
MOL,1524.11,59.93
YUKEN,1525.62,1123.1
RUBYMILLS,1530.21,457.6
ARDEE,1543.54,48.97
GNRL,1550.13,101.05
PNGSREVA,1551.32,489.4
ONEPOINT,1555.01,59.14
SURYODAY,1557.35,146.51
KROSS,1561.45,242.05
SESHAPAPER,1562.95,247.82
MOBIKWIK,1564.23,198.64
UTSSAV,1567.93,649.3
RIR,1572.59,197.63
XTRANET,1581.22,302.42
IKIO,1590.67,205.83
STUDDS,1591.25,404.35
AURUM,1594.51,221.11
IPL,1597.2,138.69
ASIANHOTNR,1602.16,375.8
NITTAGELA,1603.62,1766.1
DPEL,1604.38,642.65
CNL,1620.15,1078.9
GOCOLORS,1620.48,308.1
GARUDA,1626.56,174.82
ACCENTMIC,1628.97,679.05
GOODYEAR,1629.09,706.15
CAPACITE,1630.57,192.73
DIFFNKG,1631.22,435.85
SERVOTECH,1632.18,72.27
YATRA,1634.44,104.16
JAICORPLTD,1635.18,93.17
TARSONS,1637.69,307.8
RHETAN,1640.77,20.59
ALLCARGO,1652.05,11.03
BFINVEST,1653.09,438.95
SHREEPUSHK,1657.31,512.5
AYMSYNTEX,1657.52,281.95
GRMOVER,1660.37,80.13
DEEPA,1666.22,173.34
INDIAGLYCO,1666.96,248.7
TAALTECH,1666.99,5349.2
NDRAUTO,1667.35,701.0
ACCELYA,1674.73,1122.0
NGLFINE,1678.06,2715.3
RGL,1680.76,156.49
VIVIDEL,1682.28,1892.8
ASTEC,1682.69,755.15
QLINE,1684.53,722.1
VOEPL,1684.98,491.95
JINDRILL,1688.66,582.7
PFS,1691.77,26.34
IGPL,1707.73,554.55
MENONBE,1709.5,305.05
SURAKSHA,1713.2,328.95
SKYWAYS,1714.76,117.98
OAL,1728.11,513.5
RICOAUTO,1732.38,128.04
LAOPALA,1733.04,156.13
DISAQ,1733.85,11923.0
SMCGLOBAL,1735.3,82.87
TECHNOCRAF,1739.31,439.15
VIDHIING,1739.58,348.3
EPACK,1740.88,180.82
INSECTICID,1742.52,598.85
WENDT,1753.0,8765.0
KRSNAA,1755.09,541.05
BGRENERGY,1756.77,243.45
KAPSTON,1756.85,577.3
SYNCOMF,1765.32,18.78
GRANDOAK,1767.84,34.07
HATHWAY,1773.64,10.02
PAUSHAKLTD,1775.17,719.95
SCILAL,1778.89,38.19
INDOKEM,1793.63,643.15
HGS,1797.31,386.35
EIHAHOTELS,1797.32,294.95
