symbol,mcap_cr,current_price
BNAGROCHEM,2784.33,283.95
JNKINDIA,2785.68,496.85
AUTOAXLES,2787.18,1837.9
ELITECON,2795.81,17.5
GKENERGY,2798.36,138.17
APCOTEXIND,2801.73,541.7
ORIENTCEM,2822.81,137.16
ZAGGLE,2830.22,210.53
DIAMONDYD,2832.32,1184.7
PARAGMILK,2839.13,226.24
EFCIL,2840.77,192.36
AIMTRON,2851.8,1383.75
SIYSIL,2860.8,630.45
GLOBUSSPR,2872.64,988.55
MONARCH,2874.53,362.45
DREDGECORP,2874.89,1025.6
HUBTOWN,2879.5,202.34
HIKAL,2880.0,234.4
VSSL,2883.68,297.4
UFBL,2885.55,738.8
ANTELOPUS,2887.87,820.75
DIVGIITTS,2904.81,942.0
BOROLTD,2907.89,243.07
INDOTHAI,2920.63,219.17
KPL,2920.77,2816.9
JTLIND,2925.66,76.51
ASHIKA,2939.7,402.0
SATIN,2940.3,266.14
RPSGVENT,2945.34,889.85
DALMIASUG,2946.23,363.75
GATEWAY,2947.38,58.89
MAITHANALL,2953.08,1013.6
ELPROINTL,2961.45,174.97
TCPLPACK,2964.02,3265.3
DDEVPLSTIK,2966.21,287.0
PRINCEPIPE,2967.46,268.4
JINDALPOLY,2971.95,681.35
WONDERLA,2983.1,470.25
SASKEN,2991.69,1974.4
ORIANA,2999.82,1476.35
RSYSTEMS,2999.86,252.71
PATELENG,3006.17,30.29
ROSSARI,3011.82,541.55
BUILDPRO,3012.65,1243.1
KITEX,3021.43,151.66
DPABHUSHAN,3026.8,1328.15
JUBLCPL,3029.49,2002.0
HLEGLAS,3038.29,437.45
DEEPINDS,3038.43,474.6
BALMLAWRIE,3041.83,177.92
DCAL,3043.63,194.11
BBL,3048.17,2697.0
SUNCLAY,3066.84,1389.2
STEELCAS,3074.39,303.2
NITINSPIN,3077.92,549.65
POKARNA,3085.51,994.8
SPECTRUM,3106.02,1983.3
HERITGFOOD,3117.49,335.65
RAMCOSYS,3119.44,830.5
KKCL,3120.51,504.4
INTERARCH,3123.88,1849.3
CHEMPLASTS,3129.62,197.99
RAMCOIND,3135.79,360.7
UNIPARTS,3142.85,698.1
UFLEX,3157.92,439.7
SANGAMIND,3159.0,628.35
EUROPRATIK,3165.68,309.5
WINDMACHIN,3178.19,306.65
GANECOS,3187.93,1188.3
63MOONS,3199.34,693.6
JINDWORLD,3214.34,32.06
FILATEX,3218.62,73.1
TVSSRICHAK,3224.55,4192.7
CARRARO,3240.56,569.7
XPROINDIA,3283.61,1399.7
SEIL,3296.29,204.59
NIITMTS,3297.57,239.61
CRIZAC,3305.24,188.88
NAVNETEDUL,3309.55,149.46
TATVA,3313.76,1418.2
JASH,3319.57,525.25
GOPAL,3323.58,266.75
ANZEN,3324.35,130.0
SHANTIGEAR,3325.67,433.9
ADFFOODS,3326.09,302.4
MOREPENLAB,3326.69,60.83
POLYPLEX,3344.22,1063.8
KOLTEPATIL,3399.62,384.1
NPST,3408.58,1633.8
RML,3412.18,1241.2
INDRAMEDCO,3432.23,374.25
ARSSBL,3436.79,544.85
PANACEABIO,3454.88,563.95
TARC,3474.55,118.27
WSTCSTPAPR,3476.86,526.25
RELTD,3481.77,175.12
CARYSIL,3484.42,1226.9
KNRCON,3491.23,124.37
MPSLTD,3512.52,2059.7
SAMBHV,3521.6,120.61
GRAUWEIL,3537.35,77.82
WELSPLSOL,3539.67,53.41
KERNEX,3539.98,2105.0
MARINE,3546.19,253.4
ASHOKA,3561.5,126.75
PITTIENG,3571.46,949.2
MAYURUNIQ,3575.54,822.1
PREMEXPLN,3575.68,665.7
ROUTE,3582.65,568.45
BHAGCHEM,3589.93,277.1
NFL,3599.38,73.34
INDIQUBE,3604.96,171.01
SEAMECLTD,3606.06,1420.0
TRUALT,3606.77,420.65
HEIDELBERG,3607.53,159.4
SMSPHARMA,3609.17,387.1
HGINFRA,3618.96,556.3
WHEELS,3621.45,1483.0
YASHO,3622.93,3000.4
BOSCH-HCIL,3623.61,1332.2
GMMPFAUDLR,3631.75,806.9
ADVENZYMES,3634.24,325.05
FUSION,3645.5,225.5
INDOTECH,3670.6,3434.6
LASERPOWER,3683.54,262.42
ORIENTELEC,3697.21,173.34
JKIL,3708.72,489.55
SANDHAR,3714.3,616.2
SANGHVIMOV,3725.84,430.75
EMUDHRA,3726.94,450.05
SHAREINDIA,3737.33,171.27
DBCORP,3755.49,210.61
VENUSPIPES,3765.95,1813.0
SAMHI,3771.72,169.56
SANATHAN,3777.57,449.3
ASHIANA,3808.91,378.45
SINDHUTRAD,3814.76,24.75
ROSSTECH,3831.85,1016.55
AARTIDRUGS,3843.36,419.9
FOSECOIND,3850.67,5107.0
MAHLOG,3857.27,388.65
JTEKTINDIA,3865.16,139.1
TFCILTD,3879.29,83.76
LUXIND,3880.15,1290.4
BAJAJELEC,3880.16,335.9
HARSHA,3885.73,427.45
HEMIPROP,3890.24,136.27
GUFICBIO,3898.39,388.3
STYRENIX,3907.18,2225.4
NOVARTIND,3916.58,1596.2
CAPILLARY,3928.69,494.3
DECNGOLD,3932.34,198.06
RAMRAT,3954.26,423.75
SOTL,3979.21,580.25
EIEL,3979.28,226.81
VSTTILLERS,3983.68,4596.4
RBA,3988.96,68.66
VSTIND,3989.15,235.15
GREENPLY,3990.53,320.2
KDDL,4000.23,3257.1
SEITINVIT,4009.5,123.75
GHCL,4009.71,435.85
KSL,4012.22,918.2
VRLLOG,4022.33,229.94
GUJTHEM,4040.41,370.4
TURTLEMINT,4054.1,137.75
MANINDS,4077.48,543.3
NRBBEARING,4086.72,421.15
RAYMOND,4089.66,613.65
BAJAJHIND,4095.21,17.14
AYE,4102.31,166.15
MANINFRA,4104.06,101.6
VMARCIND,4149.56,283.2
KIRLOSIND,4152.55,3936.5
UNIVCABLES,4153.39,1197.0
MUTHOOTMF,4155.1,244.02
ELLEN,4157.6,295.0
SBCL,4166.56,722.4
VISHNU,4176.58,620.6
SSWL,4181.12,265.44
AGIIL,4196.74,334.95
POCL,4208.52,1381.2
VIPIND,4218.93,296.95
ROLEXRINGS,4229.6,155.51
VAIBHAVGBL,4229.97,251.63
PSPPROJECT,4233.89,1071.0
IDEAFORGE,4235.29,853.05
SGFIN,4254.81,645.85
UNICHEMLAB,4259.93,604.85
KSCL,4284.97,834.3
BANARISUG,4296.16,3475.0
WEBELSOLAR,4315.62,99.33
ANUP,4316.05,2153.5
GUJALKALI,4320.92,589.4
WAKEFIT,4324.54,130.5
JUNIPER,4329.53,194.97
KRISHANA,4335.66,140.25
REFEX,4340.99,316.55
ARTEMISMED,4359.76,275.4
QUESS,4379.23,293.5
INDOSTAR,4418.94,272.1
CMSINFO,4422.9,268.1
SHOPERSTOP,4423.23,401.35
WPIL,4428.09,455.05
RAYMONDLSL,4433.09,727.35
HIRECT,4435.67,1288.3
RTNINDIA,4437.11,32.12
PACEDIGITK,4438.74,205.51
FCL,4446.45,38.35
MSTCLTD,4453.67,631.85
SWARAJENG,4535.11,3731.6
AGI,4537.6,700.5
SUNTECK,4572.68,311.55
COCKERILL,4574.16,9263.0
RALLIS,4585.22,235.94
AVANTEL,4595.52,173.02
OSWALPUMPS,4601.8,403.5
EPIGRAL,4606.65,1067.4
DHANUKA,4623.62,1040.5
MHRIL,4648.94,229.99
ELECTCAST,4656.8,75.35
RAYMONDREL,4658.77,699.35
CYIENTDLM,4659.87,586.9
NETWORK18,4681.17,30.31
AURIONPRO,4682.59,847.3
MIDWESTLTD,4705.6,1300.2
RTNPOWER,4736.45,8.84
LXCHEM,4738.37,170.96
ZOTA,4744.67,1370.0
HAWKINCOOK,4746.7,8955.0
TEXRAIL,4764.33,117.0
RENUKA,4799.74,22.54
SYMPHONY,4808.73,700.8
IOLCP,4811.55,164.07
MOSCHIP,4820.71,247.61
RPGLIFE,4834.4,2921.9
DEEDEV,4844.73,703.5
CMRGREEN,4871.78,222.6
PILANIINVS,4876.97,4411.5
VADILALIND,4880.56,6782.0
IRBINVIT,4897.54,61.97
THOMASCOOK,4901.85,104.16
BANSALWIRE,4950.32,316.3
LUMAXIND,4979.13,5318.0
SHARDAMOTR,4995.29,868.6
